lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-1.75,1.33,-0.15,65.875,-110.8125,-67.0,0.5123,0.7293,-0.2205,-0.3963
-1.39,1.23,-0.12,65.6875,-102.8125,-71.1875,0.504,0.73,-0.2227,-0.4045
-0.95,1.1,0.02,65.375,-96.25,-73.875,0.4955,0.7308,-0.2244,-0.4123
-0.23,0.68,0.4,65.1875,-93.0,-76.0625,0.4871,0.7317,-0.2259,-0.4199
0.02,0.52,0.37,65.6875,-92.9375,-77.8125,0.4785,0.7325,-0.2272,-0.4276
0.18,0.36,0.33,67.5,-93.25,-80.0,0.4695,0.7334,-0.2285,-0.4353
0.34,0.25,0.24,68.75,-93.5,-81.8125,0.4604,0.7342,-0.2296,-0.4429
0.68,-0.06,0.04,69.125,-93.5625,-82.25,0.4512,0.7349,-0.2307,-0.4506
0.87,-0.1,0.03,68.75,-93.0,-81.875,0.442,0.7355,-0.2318,-0.4581
1.03,-0.09,0.08,67.75,-91.9375,-81.875,0.4328,0.7361,-0.2327,-0.4655
1.16,0.0,0.13,65.875,-90.8125,-82.125,0.4236,0.7365,-0.2335,-0.4728
1.28,0.16,0.19,63.6875,-89.8125,-81.5625,0.4146,0.7368,-0.2342,-0.48
1.34,0.36,0.14,60.8125,-88.125,-80.4375,0.4058,0.7368,-0.2347,-0.4871
1.34,0.62,0.2,58.0,-85.4375,-79.125,0.3972,0.7368,-0.2351,-0.494
1.46,0.98,0.46,55.3125,-81.9375,-78.3125,0.3889,0.7368,-0.2353,-0.5006
1.56,1.17,0.55,53.125,-79.4375,-77.1875,0.3807,0.7366,-0.2353,-0.507
1.7,1.36,0.63,51.4375,-78.0625,-76.125,0.3727,0.7365,-0.2353,-0.5132
1.76,1.66,0.72,50.125,-77.875,-74.5,0.3647,0.7361,-0.2352,-0.5194
1.82,1.79,0.78,49.375,-78.0625,-73.0625,0.3569,0.7356,-0.2353,-0.5255
1.86,1.93,0.78,48.25,-77.0625,-71.75,0.3492,0.735,-0.2353,-0.5315
