lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1.56,2.5,0.24,-6.0,22.9375,-76.625,0.6965,0.6121,0.3701,-0.0582
1.27,1.79,-0.14,28.3125,15.625,-72.9375,0.6941,0.6115,0.3747,-0.0626
1.56,0.92,0.07,29.3125,11.5625,-79.8125,0.6918,0.6107,0.3793,-0.0676
1.49,0.94,-0.01,26.875,7.4375,-77.5,0.6897,0.6099,0.3836,-0.0726
1.57,1.34,0.13,24.0,2.375,-68.5,0.6879,0.609,0.3871,-0.0773
1.65,1.61,0.12,17.5,-3.125,-60.9375,0.6868,0.608,0.39,-0.0815
1.44,2.03,0.18,10.5625,-7.5625,-58.625,0.686,0.6066,0.3924,-0.0857
1.41,2.0,0.14,8.4375,-11.0,-57.125,0.6855,0.6052,0.3947,-0.0898
1.42,2.01,0.09,8.75,-12.375,-55.5625,0.6851,0.6037,0.3967,-0.094
1.46,1.67,-0.06,10.4375,-12.8125,-52.1875,0.6846,0.6024,0.3985,-0.098
1.59,1.46,-0.08,11.9375,-12.4375,-47.4375,0.684,0.6014,0.4001,-0.1018
1.67,1.27,-0.06,12.0625,-10.8125,-43.125,0.6833,0.6006,0.4016,-0.1052
1.8,1.07,-0.06,11.6875,-8.25,-37.9375,0.6827,0.5999,0.4029,-0.1083
2.05,0.14,-0.04,10.625,-5.3125,-33.4375,0.682,0.5993,0.4042,-0.1108
2.21,0.46,0.02,2.875,-1.1875,-34.25,0.6816,0.5983,0.4058,-0.113
2.28,0.37,-0.02,-1.0,1.3125,-31.375,0.6813,0.5972,0.4075,-0.1147
2.35,0.25,-0.12,0.0625,3.8125,-29.5625,0.6809,0.5962,0.4092,-0.1161
2.38,0.57,-0.04,-7.125,7.6875,-33.125,0.6807,0.5947,0.4114,-0.1174
2.49,0.33,-0.28,-9.4375,10.4375,-29.1875,0.6805,0.5933,0.4136,-0.1183
2.66,0.23,-0.24,-8.75,14.4375,-24.5625,0.6802,0.592,0.4157,-0.1187
2.88,0.44,-0.14,-15.8125,17.6875,-25.0625,0.6801,0.5904,0.4182,-0.1187
2.79,0.63,-0.1,-19.9375,17.875,-22.375,0.6802,0.5886,0.4205,-0.1183
2.69,0.79,-0.05,-21.9375,16.25,-17.375,0.6805,0.5869,0.4225,-0.1177
2.81,0.78,-0.03,-22.5625,15.0625,-8.5,0.681,0.5854,0.424,-0.1167
3.11,1.03,0.04,-21.875,14.9375,-1.5625,0.6816,0.5843,0.4252,-0.1152
3.15,1.14,0.1,-20.5625,12.9375,1.75,0.6821,0.5833,0.426,-0.1138
3.17,1.27,0.05,-19.1875,7.5625,6.1875,0.6829,0.5825,0.4263,-0.1124
2.93,1.6,0.13,-17.8125,1.0,9.375,0.6838,0.5818,0.4261,-0.1111
2.93,1.36,0.17,-15.75,-4.75,9.6875,0.6848,0.5812,0.4255,-0.1102
3.08,1.33,0.11,-14.8125,-9.75,15.875,0.686,0.5808,0.4243,-0.1093
3.0,1.42,-0.03,-14.25,-12.75,18.5625,0.6874,0.5806,0.4228,-0.1083
2.9,1.49,-0.05,-13.875,-15.75,20.75,0.6888,0.5803,0.421,-0.1074
2.86,1.47,0.02,-14.0625,-19.375,24.0625,0.6904,0.5802,0.4188,-0.1064
2.71,1.37,0.05,-13.5625,-22.375,26.6875,0.6926,0.5822,0.4136,-0.1021
2.54,1.43,0.13,-12.75,-24.5,29.3125,0.6948,0.584,0.4081,-0.0978
2.41,1.5,0.13,-12.625,-25.875,33.375,0.6966,0.5842,0.4051,-0.0967
2.27,1.58,0.01,-12.4375,-26.75,38.75,0.6984,0.5846,0.4017,-0.0953
2.14,1.65,-0.06,-12.25,-26.3125,44.25,0.7003,0.5851,0.398,-0.0936
