lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.22,-0.52,1.26,-36.0625,98.25,6.0,0.6457,0.7058,-0.08,-0.2803
-0.14,0.11,1.39,-36.3125,92.8125,5.375,0.6486,0.7059,-0.0744,-0.2747
-0.34,-0.08,1.32,-28.75,86.9375,5.6875,0.6509,0.7064,-0.0693,-0.2693
-0.51,-0.68,1.26,-26.8125,83.375,6.25,0.6532,0.7067,-0.0645,-0.2642
-0.56,-0.78,1.23,-27.25,82.5,6.0,0.6554,0.707,-0.0597,-0.259
-0.67,-0.73,1.18,-29.75,81.6875,7.0,0.6577,0.7071,-0.0549,-0.2539
-0.78,-0.61,1.14,-33.6875,81.125,9.5,0.6603,0.7068,-0.0502,-0.2487
-0.96,-0.25,1.36,-36.625,80.875,11.125,0.663,0.7065,-0.0457,-0.2434
-1.05,-0.13,1.4,-37.625,81.3125,12.0625,0.6658,0.7059,-0.041,-0.238
-1.12,-0.11,1.42,-37.1875,81.875,12.75,0.6686,0.7054,-0.0364,-0.2325
-1.21,-0.23,1.19,-36.8125,81.9375,13.8125,0.6713,0.7049,-0.0319,-0.227
-1.3,-0.32,1.05,-36.4375,83.125,14.9375,0.6739,0.7043,-0.0274,-0.2213
-1.42,-0.37,1.03,-36.375,84.9375,16.1875,0.6766,0.7039,-0.0228,-0.2153
-1.54,-0.46,1.06,-37.0625,86.8125,17.4375,0.6792,0.7032,-0.0182,-0.2092
-1.6,-0.51,1.11,-37.3125,88.125,18.6875,0.6819,0.7026,-0.0136,-0.203
-1.63,-0.49,0.99,-36.6875,89.125,19.5625,0.6844,0.702,-0.009,-0.1966
-1.73,-0.48,0.91,-35.5625,89.4375,19.9375,0.687,0.7014,-0.0045,-0.1902
-1.8,-0.54,0.82,-34.4375,89.3125,19.5625,0.6893,0.7007,0.0001,-0.1837
-1.91,-0.57,0.58,-33.375,89.3125,18.5625,0.6916,0.7002,0.0048,-0.1774
-1.93,-0.66,0.57,-32.625,89.25,18.1875,0.6937,0.6996,0.0094,-0.171
-1.96,-0.69,0.5,-32.1875,89.3125,16.8125,0.6957,0.699,0.0141,-0.1647
-1.91,-0.71,0.46,-32.1875,88.8125,15.0625,0.6978,0.6983,0.0189,-0.1585
-2.01,-0.68,0.41,-32.25,87.8125,12.875,0.6996,0.6976,0.0237,-0.1525
-2.05,-0.61,0.3,-32.375,86.4375,10.8125,0.7015,0.6968,0.0286,-0.1467
-2.07,-0.49,0.2,-32.375,85.375,8.5,0.7032,0.6957,0.0348,-0.1423
-2.06,-0.28,0.27,-32.0625,85.25,6.3125,0.7048,0.6946,0.041,-0.1379
-2.04,-0.11,0.32,-32.0625,85.125,4.5625,0.7065,0.6937,0.0462,-0.1326
-2.03,0.04,0.35,-33.0,86.1875,3.1875,0.7081,0.6927,0.0515,-0.1272
-2.04,0.24,0.25,-32.9375,86.9375,1.6875,0.7097,0.6916,0.0569,-0.1219
-1.99,0.22,0.19,-32.375,87.75,-0.4375,0.7111,0.6906,0.0626,-0.1166
-1.95,0.19,0.14,-31.375,89.375,-2.375,0.7124,0.6895,0.0684,-0.1113
-1.88,0.13,0.1,-30.9375,90.625,-3.5625,0.7136,0.6885,0.0743,-0.1061
-1.76,0.02,0.12,-30.6875,92.5,-4.0,0.7148,0.6874,0.0804,-0.1008
-1.72,0.08,0.11,-31.5,94.25,-5.0,0.7159,0.6862,0.0867,-0.0954
-1.57,0.1,0.12,-31.6875,95.75,-5.25,0.7169,0.6849,0.0933,-0.0902
-1.48,-0.05,0.09,-30.75,96.6875,-5.5625,0.7179,0.6838,0.0997,-0.0847
-1.44,-0.1,0.05,-29.5,97.625,-5.5,0.7187,0.6826,0.1062,-0.0792
-1.34,-0.2,0.03,-28.3125,98.5625,-5.4375,0.7194,0.6815,0.1127,-0.0735
-1.26,-0.28,0.0,-27.75,98.9375,-5.375,0.72,0.6803,0.1191,-0.0679
-1.17,-0.37,-0.02,-27.3125,98.1875,-5.9375,0.7205,0.6791,0.1256,-0.0624
-1.14,-0.46,-0.03,-26.125,96.5,-6.0,0.7209,0.6779,0.132,-0.0569
-1.05,-0.53,0.0,-24.4375,95.0,-6.25,0.7212,0.6768,0.1382,-0.0516
-1.01,-0.58,0.07,-23.1875,92.75,-6.8125,0.7214,0.6757,0.1443,-0.0464
-1.02,-0.66,0.17,-21.8125,90.6875,-7.1875,0.7215,0.6746,0.1504,-0.0414
-1.03,-0.66,0.17,-20.875,89.3125,-6.625,0.7215,0.6736,0.1563,-0.0364
-1.04,-0.67,0.15,-19.75,89.1875,-5.875,0.7214,0.6725,0.1621,-0.0315
-0.97,-0.7,0.14,-19.125,90.6875,-4.875,0.7213,0.6715,0.168,-0.0264
-0.95,-0.74,0.21,-18.9375,93.6875,-2.5625,0.721,0.6703,0.1743,-0.0213
-0.92,-0.7,0.32,-19.375,96.5625,-0.5,0.7207,0.6691,0.1804,-0.0159
-0.86,-0.68,0.45,-19.75,98.4375,1.5,0.7204,0.6679,0.1866,-0.0101
-0.75,-0.67,0.5,-19.125,98.5,3.625,0.72,0.6667,0.1926,-0.0043
-0.77,-0.63,0.5,-17.875,97.6875,5.75,0.7195,0.6655,0.1984,0.0016
-0.82,-0.59,0.56,-17.25,96.125,6.625,0.719,0.6644,0.204,0.0075
-0.99,-0.39,0.77,-16.875,93.9375,7.5,0.7186,0.663,0.2096,0.0131
-1.1,-0.24,0.85,-16.4375,91.9375,8.125,0.7178,0.662,0.2147,0.0191
-1.19,-0.05,0.86,-16.4375,89.75,7.9375,0.717,0.661,0.2197,0.0249
-1.21,0.11,0.91,-16.3125,88.0625,7.125,0.7163,0.66,0.2245,0.0305
-1.35,0.35,1.02,-15.5625,86.625,5.875,0.7155,0.6589,0.2294,0.036
