lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-1.24,0.55,-0.47,6.9375,38.375,-55.4375,0.4963,0.6619,-0.2281,-0.5133
-1.21,0.6,-0.42,8.3125,39.625,-56.0625,0.4941,0.6651,-0.2236,-0.5133
-1.15,0.71,-0.29,9.1875,39.5,-56.8125,0.4916,0.6684,-0.2192,-0.5133
-1.17,0.9,0.17,11.1875,39.5,-58.8125,0.4916,0.6684,-0.2192,-0.5133
-1.11,1.42,0.34,12.25,39.5,-58.375,0.4897,0.6719,-0.214,-0.5127
-1.12,1.53,0.33,11.125,38.3125,-57.125,0.4846,0.6784,-0.2051,-0.5127
-1.2,1.25,0.16,13.4375,38.875,-61.25,0.4816,0.6818,-0.2,-0.5131
-0.63,1.33,0.25,11.375,39.8125,-69.3125,0.4783,0.6852,-0.1948,-0.5136
-0.61,1.45,0.3,13.0625,38.375,-73.6875,0.4783,0.6852,-0.1948,-0.5136
-0.52,1.36,0.26,10.5,38.0,-76.8125,0.4752,0.6886,-0.1889,-0.5141
-0.31,1.68,0.13,10.1875,40.3125,-78.9375,0.4685,0.6955,-0.1774,-0.5151
-0.26,1.43,0.11,10.875,42.6875,-75.875,0.4654,0.699,-0.1717,-0.5151
-0.05,1.31,0.07,9.9375,46.0625,-74.125,0.4623,0.7025,-0.1658,-0.5151
0.29,1.42,0.28,8.8125,48.3125,-73.375,0.4623,0.7025,-0.1658,-0.5151
0.47,1.55,0.38,10.1875,48.1875,-72.5,0.4593,0.7059,-0.1601,-0.5148
0.61,1.44,0.46,11.9375,46.25,-72.3125,0.4526,0.7127,-0.149,-0.5148
0.84,1.5,0.54,13.5,42.8125,-72.875,0.449,0.7159,-0.144,-0.515
0.73,1.64,0.36,15.9375,39.0,-71.625,0.4453,0.719,-0.1392,-0.5152
0.84,1.52,0.3,18.3125,35.625,-69.5,0.4453,0.719,-0.1392,-0.5152
0.95,1.49,0.32,20.0,32.8125,-68.6875,0.4415,0.7219,-0.1346,-0.5156
1.06,1.55,0.33,21.875,28.6875,-68.3125,0.4332,0.7274,-0.1264,-0.517
1.07,1.63,0.44,24.0625,22.625,-68.25,0.4288,0.7297,-0.1227,-0.5182
