lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-2.46,8.95,1.46,303.125,74.5,-407.75,-0.5067,0.436,-0.7308,0.1379
-0.54,9.42,2.16,290.6875,96.3125,-400.6875,-0.5063,0.4467,-0.7162,0.1764
0.06,9.73,2.47,278.625,113.875,-384.625,-0.5038,0.456,-0.7018,0.2139
0.4,9.94,2.98,270.375,115.25,-361.625,-0.5005,0.4635,-0.6874,0.2495
1.36,9.76,4.22,259.9375,108.625,-340.6875,-0.4968,0.4697,-0.6727,0.2831
1.58,9.53,4.17,246.8125,100.25,-320.625,-0.4929,0.4749,-0.6578,0.3143
1.77,9.2,4.14,232.9375,88.0625,-299.0625,-0.4892,0.4791,-0.643,0.3431
2.05,8.75,4.23,217.6875,71.5625,-276.5625,-0.4858,0.4829,-0.6282,0.369
2.31,7.86,4.86,201.0,50.5,-253.625,-0.4833,0.4863,-0.6134,0.392
1.92,7.65,4.44,184.0,26.875,-231.5,-0.4816,0.4897,-0.5987,0.412
1.59,7.31,3.93,167.6875,5.8125,-212.0625,-0.4808,0.4933,-0.5842,0.4292
1.55,6.61,3.76,151.25,-12.875,-192.9375,-0.4806,0.4971,-0.57,0.4439
1.36,6.35,3.42,135.875,-30.5625,-173.875,-0.4812,0.501,-0.5563,0.4561
1.17,6.13,3.12,122.0,-45.375,-156.125,-0.4824,0.5051,-0.543,0.4662
1.13,5.89,2.92,108.25,-53.0625,-139.9375,-0.4839,0.5091,-0.5306,0.4745
1.27,5.54,3.27,93.375,-58.3125,-125.0625,-0.4855,0.5131,-0.519,0.4813
1.06,5.45,3.01,79.6875,-64.625,-110.5625,-0.4872,0.5173,-0.5083,0.4865
0.89,5.33,2.79,66.75,-67.5625,-96.1875,-0.489,0.5214,-0.4985,0.4904
0.61,5.38,2.18,55.625,-64.125,-83.1875,-0.4907,0.5253,-0.4899,0.4933
0.46,5.29,1.99,46.4375,-55.25,-70.5625,-0.4921,0.5286,-0.4825,0.4957
0.48,5.19,2.08,38.1875,-44.5625,-58.1875,-0.4932,0.5312,-0.4764,0.4976
0.5,4.88,2.24,31.6875,-37.9375,-46.0,-0.4942,0.5333,-0.4714,0.4991
0.6,4.53,2.43,26.625,-37.625,-33.875,-0.4954,0.5352,-0.4672,0.4999
0.56,4.28,2.44,23.0625,-43.9375,-22.625,-0.4973,0.5369,-0.4634,0.4998
0.54,4.01,2.39,21.875,-54.875,-11.75,-0.4999,0.5388,-0.4596,0.4986
0.46,3.44,2.25,21.5625,-67.6875,-2.0,-0.5034,0.5408,-0.4557,0.4965
0.41,3.18,1.94,21.625,-79.125,7.0625,-0.5078,0.5429,-0.4518,0.4933
0.61,2.93,1.77,21.625,-85.9375,16.5,-0.5127,0.5449,-0.4479,0.4895
0.6,2.64,1.93,21.25,-91.4375,26.75,-0.5182,0.5467,-0.4443,0.4849
0.49,2.4,2.13,21.25,-95.625,37.4375,-0.5243,0.5483,-0.441,0.4796
0.74,2.21,2.62,19.125,-95.8125,46.625,-0.5306,0.5496,-0.438,0.4738
1.01,2.2,3.09,15.375,-92.0625,54.625,-0.5369,0.5505,-0.4359,0.4677
0.82,2.25,3.28,11.8125,-88.0,64.0,-0.5432,0.5511,-0.4343,0.4611
0.31,2.39,3.54,8.5,-89.1875,74.0625,-0.5497,0.5514,-0.4333,0.4538
-0.08,2.59,3.98,5.3125,-101.25,82.0625,-0.5568,0.552,-0.4323,0.4454
-0.05,1.96,4.48,3.5625,-120.75,85.875,-0.5646,0.5532,-0.4304,0.4359
0.03,1.67,4.27,1.3125,-146.375,88.3125,-0.5731,0.5552,-0.4274,0.4248
-0.15,1.45,4.46,1.3125,-175.1875,94.8125,-0.5829,0.558,-0.4233,0.412
-2.78,1.85,4.67,-1.0625,-194.4375,103.4375,-0.5933,0.561,-0.4186,0.3976
-3.47,2.39,5.4,-8.875,-202.6875,112.0,-0.6036,0.5642,-0.4139,0.382
-3.63,2.66,6.64,-23.8125,-214.375,115.8125,-0.6136,0.5681,-0.4092,0.365
-3.84,3.49,8.01,-46.0,-233.6875,117.375,-0.6229,0.5735,-0.4041,0.346
-2.69,3.66,9.09,-69.0,-258.625,123.6875,-0.6318,0.5803,-0.3983,0.3245
-2.28,3.71,9.55,-95.4375,-284.0,138.375,-0.6403,0.5883,-0.3924,0.2999
-3.29,3.68,9.19,-122.9375,-317.875,152.75,-0.6483,0.5977,-0.3857,0.2716
-4.47,4.02,7.4,-148.75,-339.125,148.9375,-0.6548,0.6084,-0.3779,0.2413
-3.22,4.45,6.41,-178.6875,-317.5,141.3125,-0.6583,0.6199,-0.371,0.2114
-1.02,4.52,5.71,-206.9375,-261.5625,144.9375,-0.658,0.6312,-0.3676,0.183
-2.26,5.69,6.91,-242.3125,-201.75,159.125,-0.6534,0.6426,-0.3685,0.1559
-2.87,6.58,7.08,-270.6875,-183.6875,163.75,-0.6464,0.6545,-0.3706,0.1284
-4.32,6.94,6.45,-285.25,-190.375,161.8125,-0.6379,0.6667,-0.3721,0.1
-5.96,7.25,5.71,-297.1875,-209.4375,158.8125,-0.6288,0.6792,-0.372,0.0703
-7.45,7.46,-9.58,-302.5625,-234.875,152.5625,-0.6193,0.6915,-0.3699,0.0392
-32.57,11.86,-36.78,-124.0625,-191.0625,187.3125,-0.6185,0.6925,-0.3711,0.0143
-11.03,9.47,8.06,150.1875,-492.125,250.5625,-0.6423,0.6766,-0.3594,-0.0228
14.37,20.23,0.25,80.3125,-705.1875,55.1875,-0.6669,0.668,-0.3239,-0.0635
-5.91,14.57,-7.93,217.8125,-374.8125,13.9375,-0.689,0.6529,-0.3046,-0.0795
-7.64,6.72,-3.5,237.0625,-526.5,-8.5,-0.7148,0.635,-0.2747,-0.1018
-16.88,-3.15,-3.37,149.4375,-530.625,-101.875,-0.7352,0.6231,-0.2382,-0.1205
-7.9,-1.78,-3.7,166.3125,-332.875,-132.6875,-0.7515,0.6117,-0.2122,-0.1263
2.86,4.84,-4.09,143.4375,-65.25,-113.9375,-0.7612,0.6039,-0.2036,-0.1199
10.2,8.28,-4.02,125.75,211.875,-12.0,-0.764,0.598,-0.2178,-0.1061
14.41,7.23,8.12,80.375,348.375,140.625,-0.7599,0.593,-0.248,-0.0961
15.28,6.27,9.44,45.0625,199.0,242.4375,-0.7558,0.5865,-0.2733,-0.1007
8.09,5.45,9.23,68.3125,-64.6875,268.0625,-0.7582,0.5752,-0.2829,-0.1194
1.41,3.73,8.65,98.4375,-260.125,247.75,-0.7663,0.5601,-0.2791,-0.1455
-2.63,6.02,7.36,93.3125,-301.375,208.5,-0.7749,0.5452,-0.2704,-0.171
-4.5,7.14,8.04,76.8125,-250.4375,146.25,-0.7818,0.533,-0.2618,-0.1902
