lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.11,-0.05,-0.08,-0.8125,0.1875,1.5625,-0.1885,0.1682,-0.712,-0.6551
-0.12,-0.07,-0.07,-0.9375,-0.0625,1.875,-0.1884,0.1681,-0.712,-0.6552
-0.08,-0.08,-0.03,-0.3125,-0.5,1.25,-0.1884,0.168,-0.712,-0.6552
-0.05,-0.13,-0.01,0.125,-1.0625,0.875,-0.1884,0.1679,-0.712,-0.6553
-0.08,-0.16,-0.1,0.1875,-1.3125,0.5625,-0.1884,0.1678,-0.712,-0.6553
-0.07,-0.17,-0.14,0.0,-1.4375,0.125,-0.1885,0.1677,-0.712,-0.6553
-0.03,-0.16,-0.14,-0.3125,-0.875,0.4375,-0.1886,0.1677,-0.712,-0.6553
-0.04,-0.17,-0.09,-0.8125,0.125,0.8125,-0.1885,0.1677,-0.7119,-0.6553
0.0,-0.11,-0.09,-1.75,0.5625,0.9375,-0.1884,0.1676,-0.7119,-0.6555
0.0,-0.09,-0.09,-1.875,0.6875,1.4375,-0.1883,0.1676,-0.7118,-0.6556
-0.02,-0.1,-0.05,-1.5625,0.6875,1.5,-0.1882,0.1675,-0.7117,-0.6557
-0.1,-0.12,-0.07,-0.75,0.5,1.5,-0.188,0.1675,-0.7117,-0.6558
-0.1,-0.12,-0.12,0.0,0.375,1.75,-0.1879,0.1674,-0.7117,-0.6558
-0.15,-0.1,-0.16,0.25,0.25,1.75,-0.1879,0.1673,-0.7117,-0.6558
-0.17,-0.08,-0.17,0.3125,-0.25,1.3125,-0.1878,0.1672,-0.7118,-0.6559
-0.12,-0.12,-0.16,0.1875,-0.625,1.25,-0.1877,0.1671,-0.7118,-0.6559
-0.14,-0.14,-0.12,0.4375,-0.875,1.3125,-0.1877,0.1669,-0.7118,-0.6559
-0.17,-0.15,-0.16,0.4375,-1.4375,1.0625,-0.1878,0.1669,-0.7118,-0.6559
-0.21,-0.1,-0.09,0.625,-2.125,0.5,-0.188,0.1669,-0.7119,-0.6558
-0.24,-0.09,-0.08,0.8125,-2.25,0.3125,-0.1882,0.1668,-0.7119,-0.6558
-0.25,-0.11,-0.11,1.5,-2.125,0.1875,-0.1885,0.1667,-0.7119,-0.6556
-0.23,-0.1,-0.12,2.0,-2.25,-0.0625,-0.1887,0.1667,-0.712,-0.6555
-0.18,-0.16,-0.12,1.875,-3.5,-0.5625,-0.189,0.1665,-0.7121,-0.6553
-0.15,-0.16,-0.11,2.0625,-5.1875,-1.0,-0.1895,0.1663,-0.7122,-0.6552
-0.19,-0.24,-0.15,2.875,-6.8125,-1.4375,-0.1901,0.1661,-0.7122,-0.655
-0.31,-0.32,-0.17,3.375,-8.5,-2.5625,-0.1909,0.1659,-0.7122,-0.6548
-0.33,-0.35,-0.31,3.25,-8.9375,-3.375,-0.1919,0.1658,-0.7123,-0.6545
-0.35,-0.31,-0.48,3.375,-8.75,-4.25,-0.1929,0.1658,-0.7125,-0.654
-0.23,-0.18,-1.0,3.875,-9.875,-6.125,-0.1939,0.1656,-0.7124,-0.6537
-0.18,-0.08,-1.11,5.3125,-13.5,-8.875,-0.1953,0.1653,-0.7124,-0.6535
-0.05,-0.04,-1.06,8.375,-21.1875,-13.25,-0.1974,0.1648,-0.7123,-0.6531
-0.11,0.01,-1.08,13.75,-31.25,-18.0625,-0.2005,0.1639,-0.7123,-0.6523
-0.65,0.03,-1.14,21.5,-41.0625,-24.0625,-0.2046,0.1628,-0.7125,-0.6512
-0.89,0.12,-1.35,29.875,-48.3125,-30.75,-0.2096,0.1614,-0.7128,-0.6495
-1.0,0.29,-2.11,38.8125,-52.75,-36.875,-0.2153,0.16,-0.7135,-0.6473
-1.43,0.31,-2.0,47.25,-55.375,-43.4375,-0.2217,0.1588,-0.7145,-0.6443
-1.79,0.47,-2.26,56.5,-60.4375,-51.75,-0.2289,0.1575,-0.7157,-0.6407
-1.97,0.45,-1.65,64.8125,-67.375,-61.8125,-0.2372,0.1564,-0.717,-0.6365
-2.65,0.44,-2.4,72.5,-74.9375,-71.6875,-0.2465,0.1552,-0.7184,-0.6317
-3.03,0.5,-2.29,82.8125,-79.0,-83.4375,-0.2568,0.1544,-0.7201,-0.6259
-3.13,0.56,-2.85,92.0625,-82.0625,-98.9375,-0.2682,0.154,-0.7218,-0.6191
-3.3,0.84,-3.63,99.5,-79.625,-114.25,-0.2803,0.1545,-0.7236,-0.6115
-4.08,0.92,-2.86,108.625,-71.4375,-130.125,-0.2928,0.1562,-0.7258,-0.6026
-4.43,0.9,-2.91,116.875,-59.625,-145.3125,-0.3054,0.1592,-0.7282,-0.5925
-4.54,0.79,-2.77,125.0,-44.6875,-159.8125,-0.3177,0.1635,-0.7311,-0.5812
-4.55,0.14,-3.22,130.1875,-30.9375,-170.5,-0.3298,0.169,-0.7342,-0.569
-4.1,-0.1,-2.5,132.1875,-21.375,-175.9375,-0.3414,0.1752,-0.7373,-0.556
