lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-2.9,0.06,-4.01,54.25,11.125,-64.375,-0.1584,0.2224,-0.7274,-0.6296
-3.18,0.06,-3.95,64.4375,-11.8125,-72.75,-0.1642,0.2253,-0.7292,-0.6249
-3.4,0.2,-4.08,79.375,-38.75,-81.75,-0.1724,0.2272,-0.7313,-0.6196
-3.78,0.32,-4.1,95.6875,-65.5,-94.5,-0.1832,0.2281,-0.7335,-0.6135
-5.11,0.59,-4.42,111.5625,-91.75,-111.625,-0.197,0.2285,-0.7356,-0.6066
-5.7,0.94,-4.54,126.3125,-108.1875,-131.6875,-0.2128,0.229,-0.7376,-0.5985
-6.32,1.27,-4.72,140.9375,-107.75,-153.375,-0.23,0.2305,-0.7397,-0.5889
-7.59,1.54,-5.32,155.5625,-97.6875,-176.6875,-0.2479,0.2336,-0.7419,-0.5775
-8.22,1.8,-5.71,170.0625,-89.3125,-203.375,-0.2667,0.2383,-0.7441,-0.5642
-8.5,2.18,-6.18,184.8125,-78.5,-230.5,-0.2862,0.2449,-0.7463,-0.5488
-9.43,2.41,-5.71,201.25,-57.75,-254.5625,-0.3057,0.2533,-0.7487,-0.5309
-9.49,2.63,-4.63,218.875,-37.6875,-276.0625,-0.325,0.2632,-0.7513,-0.5106
-9.11,2.74,-3.87,236.375,-20.4375,-292.375,-0.344,0.2743,-0.754,-0.4877
-8.55,2.82,-3.96,255.1875,-2.25,-304.125,-0.3624,0.286,-0.757,-0.4625
-7.41,1.81,-5.16,270.625,5.25,-315.25,-0.3806,0.2979,-0.7596,-0.4351
-6.57,1.14,-5.27,273.125,-4.5,-324.5,-0.3995,0.3096,-0.7609,-0.407
-6.95,1.06,-5.16,267.0625,-23.6875,-329.5625,-0.4191,0.3207,-0.7601,-0.3791
-8.11,1.03,-5.39,267.375,-33.625,-335.75,-0.4389,0.3315,-0.7579,-0.3507
-8.39,1.12,-5.26,272.25,-28.625,-347.5,-0.4584,0.3426,-0.7546,-0.321
-7.75,1.4,-4.89,271.875,-22.875,-359.5,-0.4771,0.3541,-0.7502,-0.2902
-5.82,1.89,-4.87,269.6875,-14.0,-364.5,-0.4946,0.3657,-0.7448,-0.2587
-5.51,2.16,-4.51,271.0625,-2.3125,-365.5625,-0.5107,0.3771,-0.7388,-0.2262
-4.9,2.71,-3.78,272.875,2.5625,-369.25,-0.5259,0.3881,-0.7318,-0.1931
-4.25,3.24,-2.75,273.8125,7.375,-369.4375,-0.54,0.3986,-0.7239,-0.1593
-3.14,3.41,-1.9,272.875,15.0,-367.0625,-0.5529,0.4085,-0.7154,-0.1253
-2.48,4.18,-1.73,270.1875,17.8125,-365.375,-0.5646,0.4178,-0.706,-0.0912
-1.63,5.2,-1.29,268.375,11.3125,-358.1875,-0.5757,0.4261,-0.6954,-0.0577
-0.67,5.99,0.83,266.5625,2.5,-346.375,-0.5864,0.4333,-0.6839,-0.0251
-0.16,6.16,1.81,259.625,-5.125,-338.625,-0.5966,0.4397,-0.6714,0.0065
0.34,6.29,2.56,246.875,-16.875,-331.9375,-0.6061,0.4458,-0.6577,0.0366
0.54,6.42,3.15,232.5,-30.0,-321.75,-0.6152,0.4516,-0.6429,0.0648
1.13,6.36,3.4,216.1875,-36.375,-309.125,-0.6234,0.4572,-0.6277,0.0911
1.52,6.58,3.45,198.25,-37.125,-294.0,-0.6305,0.4623,-0.6126,0.1157
2.05,6.65,3.74,180.8125,-40.875,-273.0,-0.6368,0.467,-0.5978,0.1379
2.04,6.25,4.66,165.125,-50.1875,-252.6875,-0.6426,0.4714,-0.583,0.1578
1.93,6.26,5.19,148.1875,-63.1875,-235.625,-0.6483,0.4756,-0.5681,0.1754
1.98,6.15,5.69,130.625,-76.0,-217.8125,-0.6539,0.4799,-0.553,0.1904
2.36,5.93,5.77,112.1875,-86.25,-199.125,-0.6591,0.4843,-0.5383,0.2031
