lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.27,-1.78,0.41,40.0,-12.4375,74.6875,-0.3857,0.824,0.2888,-0.298
0.0,-1.83,0.69,38.3125,-7.25,68.0,-0.3865,0.8243,0.2833,-0.3017
0.39,-1.86,0.89,35.875,-6.125,61.5,-0.3872,0.8244,0.2783,-0.305
0.91,-1.78,1.41,36.0,-12.8125,54.5,-0.388,0.8242,0.274,-0.3085
1.08,-2.42,1.74,33.0,-25.5625,48.75,-0.3884,0.8235,0.2706,-0.3126
1.24,-2.34,1.41,28.25,-39.125,44.8125,-0.3883,0.8226,0.268,-0.3174
1.29,-2.19,1.11,24.5,-45.1875,38.25,-0.388,0.8214,0.2661,-0.3224
1.12,-1.9,0.33,18.8125,-43.9375,30.8125,-0.3875,0.8203,0.2649,-0.3269
1.23,-1.73,-0.17,12.0,-39.25,24.25,-0.3867,0.8193,0.2642,-0.3307
1.01,-1.64,-0.47,4.875,-28.9375,18.0,-0.3859,0.8187,0.2637,-0.3334
1.03,-1.46,-0.73,-1.375,-17.25,10.5625,-0.3851,0.8185,0.2636,-0.3349
1.23,-1.47,-0.33,-4.5,-10.1875,5.3125,-0.3845,0.8185,0.2637,-0.3357
1.35,-1.51,0.08,-4.5,-10.5,0.625,-0.3839,0.8184,0.2642,-0.3363
1.64,-1.66,0.42,-2.9375,-14.9375,-4.4375,-0.3835,0.8179,0.265,-0.3372
1.37,-1.82,1.14,-0.0625,-21.375,-9.1875,-0.3832,0.8171,0.2664,-0.3383
1.03,-1.65,0.85,2.875,-31.9375,-13.5,-0.3831,0.8159,0.2682,-0.3401
0.47,-1.39,-0.11,2.25,-37.5625,-16.25,-0.3829,0.8143,0.2705,-0.3423
0.27,-0.91,-1.12,1.875,-36.5625,-18.125,-0.3827,0.8127,0.2729,-0.3442
0.77,-0.26,-2.66,5.0625,-32.1875,-20.75,-0.3829,0.8112,0.2752,-0.3459
0.91,-0.27,-2.48,10.125,-27.625,-22.3125,-0.3836,0.8095,0.2773,-0.3473
0.47,-0.41,-1.98,15.4375,-25.4375,-22.4375,-0.3848,0.8077,0.2792,-0.3487
0.57,-0.35,-1.03,17.9375,-25.125,-21.1875,-0.386,0.8059,0.2809,-0.3501
1.09,-0.49,-0.67,17.8125,-21.8125,-17.5,-0.3872,0.8043,0.2823,-0.3514
1.3,-0.27,-0.79,14.8125,-23.75,-15.1875,-0.3881,0.8027,0.2837,-0.3529
1.65,-0.08,-1.26,12.6875,-28.6875,-11.5625,-0.3886,0.8011,0.285,-0.3548
1.47,-0.71,-1.65,9.625,-27.3125,-10.0,-0.3889,0.7997,0.2863,-0.3566
1.35,-1.13,-1.7,3.0,-22.6875,-10.0625,-0.3889,0.7988,0.2877,-0.3578
1.1,-1.47,-1.77,-5.0,-15.875,-10.9375,-0.3885,0.7982,0.2891,-0.3584
0.83,-1.57,-1.71,-14.3125,-8.6875,-13.625,-0.3877,0.798,0.2907,-0.3582
1.21,-1.64,-1.36,-23.125,-0.875,-16.25,-0.3866,0.7983,0.2925,-0.3572
1.38,-1.63,-1.13,-30.375,8.375,-20.5,-0.3853,0.7991,0.2947,-0.3552
1.72,-1.61,-0.74,-35.75,14.375,-26.6875,-0.3841,0.8,0.2971,-0.3525
2.33,-1.84,0.14,-37.0625,17.375,-31.25,-0.3829,0.8009,0.2998,-0.3494
2.35,-1.97,0.47,-37.0,19.9375,-34.5,-0.382,0.8018,0.3026,-0.3459
2.32,-2.0,0.74,-37.6875,24.0,-37.625,-0.3811,0.8027,0.3054,-0.3422
2.38,-1.89,0.88,-38.625,29.25,-42.9375,-0.3805,0.8037,0.3085,-0.3378
2.67,-1.72,1.15,-38.875,34.625,-48.25,-0.3801,0.8047,0.3118,-0.3328
2.73,-1.72,1.19,-40.0,39.0625,-52.875,-0.3799,0.8057,0.3152,-0.3275
2.7,-1.54,1.23,-42.125,41.875,-57.25,-0.3797,0.8066,0.319,-0.3216
2.75,-1.19,1.3,-43.75,42.25,-60.9375,-0.3795,0.8075,0.3229,-0.3156
2.63,-1.19,1.29,-44.1875,43.0,-62.625,-0.3793,0.8083,0.327,-0.3094
2.21,-1.28,1.35,-44.6875,46.9375,-64.375,-0.3793,0.8092,0.3311,-0.3029
1.71,-1.42,1.56,-46.5625,52.4375,-67.625,-0.3793,0.8101,0.3352,-0.2958
1.68,-1.52,1.96,-50.3125,57.0625,-70.1875,-0.3792,0.8112,0.3394,-0.2883
1.89,-1.51,2.24,-54.125,59.6875,-69.5,-0.3788,0.8123,0.3436,-0.2804
1.94,-1.56,2.31,-55.1875,60.8125,-68.25,-0.3785,0.8137,0.3472,-0.2722
1.64,-1.51,2.18,-55.125,59.0625,-69.875,-0.3781,0.8147,0.3514,-0.2643
1.15,-1.26,1.71,-55.125,54.5625,-73.0625,-0.3776,0.8155,0.3558,-0.2565
1.26,-1.42,1.4,-54.0625,50.5,-73.0625,-0.3769,0.8161,0.3604,-0.2491
0.81,-1.83,0.97,-53.0,49.3125,-70.4375,-0.3762,0.8167,0.3648,-0.2418
-0.22,-1.63,0.74,-53.875,44.1875,-71.125,-0.3759,0.8179,0.3674,-0.2339
-0.48,-1.39,1.06,-55.0625,36.0,-66.8125,-0.3745,0.8183,0.3719,-0.2276
-0.33,-1.23,1.41,-56.625,32.5625,-56.375,-0.3727,0.8189,0.3759,-0.2218
0.25,-1.01,1.83,-59.5625,31.75,-47.6875,-0.3704,0.8198,0.3793,-0.2162
1.2,-0.65,2.7,-62.4375,30.4375,-41.5625,-0.3679,0.821,0.3824,-0.2108
1.38,-0.68,2.88,-65.75,28.125,-37.375,-0.3649,0.8224,0.3849,-0.2054
1.39,-0.83,2.95,-69.4375,27.0625,-33.875,-0.3616,0.824,0.3877,-0.2002
1.31,-0.82,2.5,-74.4375,24.8125,-31.1875,-0.3577,0.8256,0.3903,-0.1951
0.84,-0.63,2.16,-79.875,19.9375,-29.375,-0.3533,0.8273,0.3931,-0.1902
0.41,-0.4,1.99,-85.9375,17.125,-26.6875,-0.3483,0.8293,0.3958,-0.1853
