lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.55,-0.35,0.01,4.75,1.375,24.5625,0.5506,0.7417,0.0482,-0.3799
-0.52,-0.43,0.07,3.6875,3.25,22.5,0.5511,0.7421,0.0469,-0.3787
-0.42,-0.49,0.18,1.5625,5.375,20.125,0.5516,0.7424,0.0458,-0.3774
-0.45,-0.5,0.23,1.5625,5.375,20.125,0.5516,0.7424,0.0458,-0.3774
-0.43,-0.45,0.28,-1.4375,7.3125,17.9375,0.5522,0.7426,0.045,-0.3761
-0.48,-0.35,0.22,-8.3125,12.5,13.75,0.5539,0.7429,0.0446,-0.3733
-0.52,-0.27,0.1,-11.1875,16.125,12.8125,0.555,0.7429,0.0449,-0.3716
-0.62,-0.18,0.04,-13.125,18.6875,11.75,0.5561,0.7429,0.0455,-0.3699
-0.66,-0.09,0.02,-13.125,18.6875,11.75,0.5561,0.7429,0.0455,-0.3699
-0.54,0.02,0.21,-13.5625,19.5,10.5625,0.5572,0.7429,0.0461,-0.3681
-0.44,0.0,0.26,-11.625,16.9375,8.5625,0.5591,0.743,0.0475,-0.3649
-0.37,-0.05,0.36,-10.875,14.0625,6.5625,0.56,0.7429,0.048,-0.3636
-0.39,-0.12,0.48,-10.5,10.9375,4.3125,0.5607,0.7427,0.0486,-0.3627
-0.42,-0.1,0.52,-10.5,10.9375,4.3125,0.5607,0.7427,0.0486,-0.3627
-0.42,-0.09,0.44,-10.0625,8.75,2.125,0.5614,0.7426,0.0492,-0.362
-0.4,-0.1,0.37,-8.6875,6.3125,-2.5,0.5624,0.7419,0.0508,-0.3615
-0.35,-0.14,0.32,-7.875,4.625,-4.9375,0.5629,0.7414,0.0518,-0.3617
-0.42,-0.15,0.33,-7.6875,2.5,-8.4375,0.563,0.7409,0.0529,-0.3623
-0.58,-0.2,0.31,-7.6875,2.5,-8.4375,0.563,0.7409,0.0529,-0.3623
-0.73,-0.17,0.32,-8.0625,-0.25,-11.875,0.5632,0.7402,0.0542,-0.3632
-0.69,-0.13,0.36,-8.4375,-4.375,-17.5,0.5633,0.7391,0.0564,-0.3651
-0.66,-0.13,0.37,-8.4375,-4.375,-17.5,0.5632,0.7383,0.0576,-0.3666
-0.75,-0.07,0.41,-8.5,-16.3125,-27.3125,0.5629,0.7372,0.0588,-0.369
-0.96,0.04,0.31,-8.5,-16.3125,-27.3125,0.5629,0.7372,0.0588,-0.369
-0.99,0.13,0.23,-8.6875,-21.8125,-32.4375,0.5626,0.736,0.0601,-0.3718
-1.0,0.15,0.16,-7.3125,-27.125,-40.9375,0.5613,0.7332,0.0629,-0.3787
-0.89,0.15,0.14,-7.3125,-27.125,-40.9375,0.5605,0.7317,0.0645,-0.3825
-0.8,0.03,0.16,-7.0625,-29.0625,-44.0625,0.5596,0.7301,0.0662,-0.3865
-0.73,-0.06,0.13,-7.375,-30.3125,-46.6875,0.5596,0.7301,0.0662,-0.3865
-0.7,-0.11,0.07,-7.4375,-29.25,-48.875,0.5587,0.7285,0.068,-0.3906
-0.65,-0.33,0.02,-7.75,-26.125,-50.375,0.5565,0.7256,0.0726,-0.3983
-0.56,-0.4,-0.02,-8.3125,-21.3125,-51.0625,0.5555,0.7242,0.0752,-0.4014
-0.43,-0.47,-0.05,-9.875,-15.5,-49.75,0.5547,0.7231,0.0781,-0.4042
-0.33,-0.45,-0.11,-11.75,-9.5,-48.3125,0.5547,0.7231,0.0781,-0.4042
-0.14,-0.46,-0.15,-14.0625,-3.4375,-46.0625,0.554,0.722,0.0812,-0.4065
0.07,-0.41,-0.18,-15.5,2.1875,-43.625,0.5529,0.7202,0.0879,-0.4097
0.26,-0.4,-0.22,-15.625,6.625,-40.8125,0.5525,0.7195,0.0912,-0.4108
0.47,-0.48,-0.33,-15.875,9.75,-37.875,0.5521,0.7189,0.0944,-0.4116
0.47,-0.48,-0.33,-16.0,10.25,-35.375,0.5521,0.7189,0.0944,-0.4116
0.45,-0.43,-0.31,-16.5625,9.5,-33.1875,0.5514,0.7183,0.0966,-0.4131
0.49,-0.33,-0.26,-17.0625,8.6875,-30.5,0.5513,0.7168,0.1021,-0.4146
0.62,-0.28,-0.29,-17.375,8.625,-27.5625,0.5513,0.7162,0.1046,-0.4148
0.69,-0.22,-0.23,-17.3125,9.1875,-25.4375,0.5515,0.7158,0.1069,-0.4149
0.75,-0.19,-0.28,-17.1875,9.25,-23.8125,0.5515,0.7158,0.1069,-0.4149
0.74,-0.17,-0.32,-16.9375,8.8125,-22.625,0.5515,0.7153,0.1089,-0.4151
0.71,-0.07,-0.38,-16.6875,8.4375,-21.375,0.5518,0.7146,0.1128,-0.4149
