lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-3.86,-0.27,-1.99,54.5,-125.625,8.25,0.319,0.5267,0.4283,-0.6613
-4.05,-0.96,-0.91,58.875,-117.375,16.25,0.3215,0.5223,0.4211,-0.6682
-3.5,-1.45,-0.81,48.0,-88.9375,13.0,0.3233,0.519,0.4154,-0.6734
-3.06,-0.79,-0.78,37.25,-52.625,2.5,0.3237,0.5172,0.4117,-0.6769
-1.81,-0.97,-0.63,28.75,-18.6875,1.125,0.3231,0.5169,0.4095,-0.6788
-1.69,-0.68,-0.59,20.1875,9.4375,-10.4375,0.3214,0.5176,0.4091,-0.6793
-1.66,-0.77,-0.5,14.5625,33.125,-13.375,0.3188,0.5195,0.4097,-0.6787
-1.1,-1.0,-0.42,9.25,54.625,-15.0,0.3156,0.5223,0.4113,-0.6771
0.3,-0.89,-0.02,5.3125,70.4375,-19.875,0.3118,0.5258,0.4138,-0.6746
0.97,-0.74,0.07,1.0625,76.625,-16.4375,0.3081,0.5296,0.4164,-0.6717
1.48,-0.84,-0.12,1.5,76.625,-8.9375,0.3048,0.5337,0.4187,-0.6685
1.59,-0.71,-0.69,0.5,72.5,-5.875,0.3019,0.5375,0.4208,-0.6654
1.24,-0.36,-0.74,-0.875,70.0625,-4.5,0.2992,0.5413,0.4229,-0.6623
1.37,-0.18,-0.9,0.9375,69.375,-7.3125,0.2963,0.5449,0.4249,-0.6594
1.66,-0.2,-0.84,4.0625,69.1875,-8.6875,0.2931,0.5486,0.4268,-0.6565
1.24,-0.21,-1.33,6.8125,67.25,-11.9375,0.2897,0.552,0.4286,-0.6539
0.98,-0.09,-1.23,8.875,64.9375,-14.125,0.2861,0.5553,0.4304,-0.6516
0.95,0.02,-1.19,12.4375,62.25,-15.3125,0.2825,0.5585,0.4319,-0.6494
1.13,0.09,-0.99,18.5,56.25,-15.1875,0.2787,0.5615,0.433,-0.6478
1.4,-0.19,-0.7,24.1875,47.5,-12.0625,0.2751,0.5641,0.4333,-0.6467
1.29,-0.39,-0.51,26.75,38.875,-10.6875,0.2719,0.5665,0.4333,-0.6461
0.99,-0.32,-0.29,27.8125,31.6875,-11.5625,0.2687,0.5685,0.433,-0.6459
0.71,-0.33,-0.23,27.3125,27.0,-12.1875,0.2657,0.5701,0.4327,-0.6458
0.38,-0.32,-0.26,25.4375,26.0,-13.625,0.2628,0.5716,0.4326,-0.6458
0.02,-0.31,-0.19,22.6875,27.8125,-15.375,0.2599,0.5731,0.4327,-0.6456
-0.24,-0.32,-0.06,21.125,31.5625,-17.625,0.2567,0.5746,0.4331,-0.6453
0.0,-0.49,0.2,20.25,35.25,-18.4375,0.2534,0.5763,0.4337,-0.6447
0.3,-0.55,0.3,18.0625,36.1875,-17.125,0.2503,0.578,0.4343,-0.644
0.48,-0.56,0.43,15.8125,32.875,-15.5,0.2474,0.5795,0.4349,-0.6432
0.47,-0.55,0.4,13.75,27.625,-13.8125,0.245,0.5808,0.4354,-0.6427
0.52,-0.57,0.3,12.3125,22.625,-13.1875,0.2429,0.5818,0.4358,-0.6423
0.41,-0.61,0.29,11.4375,17.25,-13.125,0.241,0.5825,0.4362,-0.6422
0.12,-0.64,0.24,10.75,10.9375,-14.3125,0.2393,0.5828,0.4365,-0.6423
0.0,-0.59,0.28,10.25,7.5,-15.9375,0.2376,0.5828,0.4369,-0.6426
0.2,-0.66,0.31,10.0625,6.8125,-15.5625,0.2357,0.5824,0.4375,-0.6433
0.37,-0.71,0.37,8.875,6.625,-14.75,0.2338,0.5819,0.4381,-0.644
0.24,-0.75,0.33,6.0,6.375,-15.5,0.2319,0.5812,0.439,-0.6448
-0.33,-0.6,0.01,3.625,8.75,-18.125,0.2301,0.5808,0.4401,-0.6451
-0.48,-0.38,-0.15,1.9375,14.4375,-20.75,0.2283,0.5808,0.4412,-0.6448
-0.35,-0.22,-0.08,1.5,20.25,-21.6875,0.2263,0.5812,0.4426,-0.6443
0.16,-0.06,-0.09,2.4375,24.125,-20.25,0.2242,0.5818,0.4439,-0.6436
0.4,-0.08,0.05,4.3125,25.25,-18.625,0.222,0.5825,0.4451,-0.6429
0.44,0.0,-0.03,6.4375,23.5,-17.6875,0.2198,0.5833,0.446,-0.6423
0.44,0.2,-0.22,9.0,21.875,-17.0,0.2177,0.584,0.4468,-0.6418
0.27,0.34,0.06,12.1875,20.5625,-16.4375,0.2153,0.5847,0.4473,-0.6416
-0.12,0.29,0.0,17.3125,21.3125,-18.875,0.2126,0.5854,0.4477,-0.6415
-0.58,0.25,-0.08,21.125,26.375,-20.75,0.2095,0.5864,0.4481,-0.6414
-0.44,0.06,0.34,22.75,31.625,-22.625,0.2059,0.5877,0.4485,-0.6411
-0.28,-0.11,0.64,23.375,34.25,-24.375,0.2021,0.5891,0.449,-0.6407
-0.24,-0.28,0.54,23.5625,35.8125,-26.75,0.1982,0.5903,0.4497,-0.6403
-0.18,-0.2,0.39,20.8125,36.75,-28.0,0.1942,0.5916,0.4506,-0.6397
0.19,0.15,0.21,16.9375,39.3125,-28.0,0.1904,0.593,0.4517,-0.6389
0.34,0.24,0.16,13.5,42.3125,-27.75,0.1866,0.5944,0.4531,-0.6377
0.51,0.24,0.23,12.0,43.1875,-28.125,0.1756,0.601,0.4478,-0.6384
0.71,0.09,0.03,9.9375,40.25,-29.9375,0.1719,0.6021,0.4493,-0.6372
0.48,-0.06,0.05,7.5,39.5625,-32.25,0.1683,0.6031,0.4511,-0.6359
0.32,-0.31,0.04,4.0,41.375,-34.1875,0.1647,0.6041,0.4532,-0.6345
0.22,-0.6,0.02,-1.5,43.9375,-36.4375,0.1611,0.605,0.4557,-0.6326
-0.41,-0.99,0.1,-8.0,46.8125,-41.25,0.1521,0.6097,0.4537,-0.6318
-0.59,-1.12,0.11,-14.8125,49.625,-47.25,0.1484,0.6104,0.4576,-0.6293
-0.82,-1.18,0.07,-21.4375,53.3125,-53.375,0.1447,0.6108,0.4622,-0.6264
-1.32,-1.4,0.0,-29.5,60.9375,-60.0,0.1406,0.6113,0.4675,-0.6228
-1.87,-1.34,-1.05,-38.8125,71.9375,-69.75,0.1361,0.6119,0.474,-0.6183
-2.01,-1.3,-1.42,-50.6875,85.25,-75.125,0.1274,0.6158,0.4775,-0.6136
-2.15,-0.99,-1.58,-58.875,89.6875,-79.625,0.1227,0.6166,0.4857,-0.6074
-2.07,-1.13,-2.07,-65.1875,86.4375,-78.8125,0.1185,0.6171,0.494,-0.601
-0.77,-1.13,-2.1,-59.5,59.3125,-83.5,0.1149,0.616,0.502,-0.5962
-0.77,-0.71,-2.68,-44.125,15.5625,-84.0625,0.1123,0.6127,0.5087,-0.5943
-2.89,-1.75,-3.5,-26.125,22.125,-86.0,0.1053,0.6125,0.5115,-0.5934
-4.33,-3.82,-3.32,-23.125,62.6875,-103.625,0.0986,0.611,0.5185,-0.59
-2.51,-4.25,-3.17,-21.375,73.875,-118.8125,0.0905,0.6093,0.5263,-0.5862
-1.71,-3.51,-3.08,-11.375,52.8125,-119.25,0.0829,0.6064,0.5334,-0.5839
-5.02,-2.99,-2.99,-14.0,44.8125,-116.9375,0.0758,0.6032,0.5403,-0.5817
-5.54,-3.04,-2.91,-23.875,68.875,-134.125,0.0648,0.6027,0.5461,-0.5782
-5.27,-3.07,-2.54,-37.25,107.75,-154.1875,0.0541,0.6005,0.5563,-0.5718
-4.8,-2.74,-2.32,-53.625,135.75,-152.3125,0.0431,0.5996,0.5671,-0.563
-4.66,-3.05,-2.07,-72.625,150.75,-144.625,0.0327,0.5995,0.5784,-0.5523
-4.82,-2.74,-1.5,-88.1875,165.25,-149.6875,0.0221,0.5995,0.5904,-0.5399
-4.67,-2.61,-1.06,-98.5625,183.5,-160.375,0.0106,0.5995,0.6032,-0.5259
-4.46,-2.89,-0.77,-111.625,201.1875,-168.5625,-0.0015,0.5996,0.6167,-0.51
-4.08,-2.43,-0.59,-124.6875,216.0625,-173.75,-0.0139,0.5997,0.6307,-0.4924
-3.65,-2.2,-0.32,-136.5625,228.8125,-176.8125,-0.0265,0.5997,0.6448,-0.4731
-2.65,-1.95,-0.52,-147.875,237.4375,-179.8125,-0.0391,0.5995,0.659,-0.4525
-2.02,-1.47,0.31,-154.1875,245.9375,-184.0,-0.052,0.5989,0.6732,-0.4307
-1.53,-1.37,0.56,-159.4375,255.0625,-190.0625,-0.0654,0.5978,0.6871,-0.4077
-1.2,-1.58,0.53,-165.4375,264.25,-194.25,-0.079,0.5963,0.7008,-0.3834
-1.28,-1.58,0.48,-172.8125,268.6875,-193.75,-0.0924,0.5944,0.7141,-0.3582
-1.48,-0.85,0.83,-180.875,269.125,-189.0,-0.1052,0.5922,0.7266,-0.3322
-1.62,-0.54,1.42,-188.9375,272.5,-182.5,-0.1176,0.5901,0.7382,-0.3051
-1.58,-0.44,1.74,-195.3125,279.8125,-178.0625,-0.1298,0.5878,0.7489,-0.2771
-0.76,-0.68,2.01,-202.5625,287.1875,-172.875,-0.1418,0.5855,0.7587,-0.248
-0.84,-0.9,2.37,-211.625,294.125,-161.9375,-0.1536,0.5835,0.7672,-0.2178
-1.21,-0.93,2.38,-220.8125,310.75,-152.25,-0.1655,0.5818,0.7742,-0.1861
-1.32,-0.88,2.37,-229.1875,335.25,-145.5,-0.1783,0.5804,0.7798,-0.1525
-0.43,-0.48,2.14,-234.75,356.25,-137.0625,-0.1919,0.5791,0.7836,-0.1174
0.14,-0.16,2.43,-238.125,371.6875,-129.4375,-0.206,0.5776,0.7856,-0.0813
0.21,0.38,2.72,-239.0,378.1875,-121.125,-0.2201,0.5759,0.7861,-0.0449
0.12,0.49,3.06,-231.3125,373.5,-111.8125,-0.2339,0.5738,0.7849,-0.0093
-0.3,0.61,3.12,-225.9375,367.5,-99.375,-0.2472,0.5715,0.782,0.0255
-0.95,1.01,3.39,-221.9375,362.3125,-90.125,-0.2601,0.5691,0.7778,0.0595
-1.27,0.94,3.58,-217.0,354.5,-80.3125,-0.2723,0.5664,0.7723,0.0925
-1.93,0.25,2.96,-215.6875,346.75,-69.125,-0.2839,0.5638,0.7655,0.1246
-2.01,0.38,2.75,-219.0,341.5625,-57.75,-0.2948,0.5614,0.7573,0.1564
-1.93,0.63,2.23,-218.75,337.0625,-45.3125,-0.3052,0.5591,0.7477,0.1874
-1.95,0.75,1.61,-213.375,329.9375,-38.5,-0.3152,0.5567,0.7372,0.2173
-1.91,1.02,1.23,-204.9375,316.1875,-34.125,-0.3245,0.554,0.7263,0.2457
-2.13,0.73,1.04,-193.375,299.5,-30.6875,-0.333,0.5509,0.7152,0.2723
-2.49,0.46,0.72,-182.5625,287.1875,-29.125,-0.3411,0.5474,0.704,0.2974
-3.32,0.17,0.0,-176.4375,283.3125,-26.5,-0.3489,0.5436,0.6923,0.3217
-3.95,0.11,-0.54,-172.9375,287.125,-24.1875,-0.3569,0.5392,0.68,0.3455
-3.65,0.14,-0.47,-170.25,286.5,-20.1875,-0.3649,0.5347,0.6671,0.3688
-3.4,-0.01,-0.18,-162.75,279.8125,-14.625,-0.3727,0.5299,0.6537,0.3909
-3.33,0.1,-0.05,-153.5625,270.25,-11.1875,-0.3803,0.525,0.6404,0.4117
-3.38,0.12,-0.41,-145.1875,260.4375,-10.5625,-0.3875,0.5199,0.6273,0.4313
-3.03,0.04,-0.17,-136.9375,252.125,-11.25,-0.3943,0.5145,0.6144,0.4499
-2.82,-0.05,0.16,-128.9375,239.5625,-9.8125,-0.4006,0.509,0.6018,0.4672
-3.05,-0.1,-0.29,-121.125,224.0625,-8.75,-0.4064,0.5037,0.5897,0.4832
-2.19,-0.27,0.77,-114.375,213.9375,-8.375,-0.4117,0.4984,0.5779,0.4982
-2.29,-0.45,0.7,-112.1875,207.25,-4.6875,-0.4168,0.4932,0.566,0.5124
-2.13,-0.24,1.16,-107.0,194.5625,-3.375,-0.4214,0.4883,0.5546,0.5257
-2.04,-0.34,1.16,-102.875,183.75,-0.8125,-0.4257,0.4837,0.5435,0.538
-1.8,-0.5,1.22,-99.5625,173.1875,2.5,-0.4296,0.4795,0.5325,0.5495
-1.89,-0.61,1.01,-96.25,160.75,5.8125,-0.4332,0.4757,0.5219,0.5601
-2.05,-0.66,0.47,-92.9375,148.4375,7.4375,-0.4363,0.4724,0.5117,0.5698
-2.38,-1.0,-0.02,-87.625,139.6875,8.0625,-0.4392,0.4692,0.502,0.5788
-2.66,-1.39,0.96,-85.375,133.5625,4.875,-0.4417,0.4659,0.4926,0.5875
-1.71,-0.66,-0.2,-86.8125,135.4375,8.5625,-0.4443,0.4628,0.4828,0.596
-1.25,-0.44,-0.36,-83.5,143.0,6.875,-0.4471,0.459,0.473,0.6047
-0.61,-0.2,-0.22,-80.5625,148.75,6.5,-0.4503,0.4547,0.463,0.6134
