lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.48,0.11,-1.01,-4.625,-10.5,-2.875,0.0388,0.2558,-0.6479,-0.7164
-0.02,-0.09,-0.72,-5.375,0.25,1.625,0.0391,0.2557,-0.6476,-0.7167
0.07,-0.18,-0.73,-4.9375,3.0,3.75,0.0396,0.2557,-0.6474,-0.7169
0.1,-0.3,-0.81,-3.75,2.625,4.4375,0.04,0.2556,-0.6472,-0.717
0.03,-0.43,-0.93,-2.5625,3.0625,3.75,0.0405,0.2555,-0.6472,-0.7171
0.17,-0.38,-1.14,-2.3125,5.5,4.375,0.0411,0.2556,-0.6471,-0.7171
0.33,-0.27,-1.02,-2.3125,8.125,7.4375,0.0421,0.2557,-0.6471,-0.717
0.48,-0.21,-0.8,-1.6875,6.25,9.0625,0.043,0.2556,-0.6472,-0.717
0.32,-0.27,-0.59,0.0,1.9375,7.9375,0.0436,0.2552,-0.6473,-0.7169
0.03,-0.3,-0.58,1.625,-2.1875,4.4375,0.0437,0.2549,-0.6475,-0.7169
-0.17,-0.27,-0.51,2.5625,-5.1875,2.0625,0.0435,0.2545,-0.6477,-0.7168
-0.61,-0.26,-0.34,3.125,-6.4375,2.375,0.0432,0.254,-0.648,-0.7167
-0.76,-0.22,-0.43,3.0,-4.5625,3.1875,0.0431,0.2535,-0.6483,-0.7167
-0.69,-0.13,-0.28,2.25,-0.375,3.375,0.0432,0.2533,-0.6485,-0.7166
-0.31,0.11,-0.23,2.125,4.25,3.5,0.0436,0.2534,-0.6487,-0.7163
-0.12,0.17,0.02,1.1875,6.0,4.3125,0.0442,0.2535,-0.6488,-0.7161
-0.13,0.1,0.23,1.125,4.0625,4.125,0.0447,0.2535,-0.6489,-0.7159
-0.31,0.03,0.38,2.875,-0.5625,2.4375,0.0447,0.2534,-0.6492,-0.7158
-0.51,-0.01,0.47,3.5625,-5.875,0.3125,0.0444,0.2531,-0.6494,-0.7157
-0.58,-0.02,0.45,3.875,-9.4375,-0.625,0.0437,0.2526,-0.6497,-0.7157
-0.39,0.01,0.25,4.5625,-11.0,-1.5,0.0429,0.252,-0.65,-0.7157
0.05,-0.01,0.15,5.6875,-11.25,-1.6875,0.0421,0.2514,-0.6503,-0.7156
-0.1,-0.14,0.57,7.875,-14.5625,-3.125,0.0409,0.2507,-0.6508,-0.7155
-0.18,-0.15,0.56,9.5,-19.0625,-4.25,0.0394,0.2499,-0.6513,-0.7154
-0.29,-0.18,0.44,8.3125,-21.9375,-3.6875,0.0378,0.2488,-0.6518,-0.7154
-0.33,-0.2,0.52,5.25,-23.0,-3.25,0.0362,0.2476,-0.6522,-0.7156
-0.36,-0.24,0.43,2.625,-18.9375,-3.75,0.0347,0.2468,-0.6519,-0.7162
-0.15,-0.22,0.31,0.25,-10.1875,-3.6875,0.0338,0.2464,-0.6516,-0.7166
0.76,-0.27,-0.07,-2.125,0.75,-2.875,0.0336,0.2466,-0.6514,-0.7167
0.94,-0.27,-0.25,-3.1875,8.5,-1.875,0.0341,0.2473,-0.6512,-0.7167
0.99,-0.25,-0.45,-3.0625,8.9375,-2.0,0.0345,0.2479,-0.6509,-0.7167
1.03,0.0,-0.73,-2.625,4.0625,-1.3125,0.0347,0.2482,-0.6507,-0.7168
0.85,0.01,-0.78,-2.0625,-0.375,-0.125,0.0347,0.2482,-0.6506,-0.7169
0.44,0.03,-0.84,-0.9375,-2.4375,-1.8125,0.0345,0.2481,-0.6505,-0.717
0.1,0.02,-0.82,0.875,-2.5,-4.0,0.0341,0.2482,-0.6505,-0.717
-0.41,-0.24,-0.7,1.5625,0.0,-4.5,0.0338,0.2485,-0.6505,-0.717
-0.58,-0.33,-0.73,0.25,4.625,-4.75,0.0338,0.249,-0.6503,-0.7169
-0.76,-0.38,-0.77,-2.6875,10.625,-5.6875,0.0341,0.2499,-0.65,-0.7168
-1.07,-0.42,-1.3,-5.125,16.3125,-7.875,0.0346,0.2513,-0.6495,-0.7168
-1.35,-0.52,-1.44,-5.6875,22.75,-10.6875,0.0353,0.2533,-0.6489,-0.7166
-1.76,-0.69,-1.43,-4.875,27.5,-14.125,0.0361,0.2557,-0.6482,-0.7164
-2.73,-0.8,-1.59,-2.9375,29.6875,-17.0625,0.0367,0.2584,-0.6475,-0.7159
-3.22,-0.71,-1.59,-1.8125,31.9375,-19.1875,0.0374,0.2614,-0.6469,-0.7154
-3.8,-0.57,-1.54,-0.75,36.375,-22.375,0.038,0.2648,-0.6462,-0.7147
-4.36,-0.43,-1.53,1.625,42.8125,-27.8125,0.0386,0.269,-0.6456,-0.7137
-4.53,-0.21,-1.43,6.125,51.0625,-33.125,0.0392,0.2739,-0.645,-0.7123
-4.46,-0.07,-1.42,12.9375,58.0,-38.0625,0.0399,0.2795,-0.6447,-0.7104
-4.44,0.01,-1.66,19.0625,61.6875,-46.1875,0.04,0.2858,-0.6445,-0.708
-5.04,0.34,-2.46,23.875,63.3125,-58.9375,0.0393,0.2928,-0.6443,-0.7054
-5.19,0.58,-2.78,28.8125,65.9375,-73.0625,0.0378,0.3008,-0.644,-0.7024
-5.32,0.68,-3.32,32.5625,74.0625,-86.6875,0.0359,0.31,-0.6434,-0.699
-5.14,1.34,-4.43,37.5,83.1875,-100.75,0.0335,0.3205,-0.6428,-0.695
-4.48,1.83,-4.27,47.3125,80.25,-115.3125,0.0298,0.3316,-0.6421,-0.6906
-4.27,1.97,-3.9,61.3125,64.1875,-129.75,0.024,0.3425,-0.6418,-0.6857
-4.42,1.98,-3.5,74.0,44.625,-147.375,0.0157,0.3531,-0.6417,-0.6806
-5.46,1.67,-3.8,82.625,30.75,-164.875,0.0054,0.364,-0.6414,-0.6754
-6.03,1.72,-4.04,88.9375,24.625,-182.5,-0.0063,0.3752,-0.6408,-0.6697
-6.54,1.92,-4.85,93.25,27.375,-198.3125,-0.019,0.3874,-0.6396,-0.6636
-8.46,2.17,-5.39,94.125,46.125,-211.5625,-0.0315,0.4012,-0.638,-0.6566
-9.21,2.63,-4.49,95.5,78.5,-222.625,-0.0428,0.4172,-0.6358,-0.648
-9.62,3.39,-3.9,101.875,116.0625,-232.9375,-0.0529,0.4355,-0.6334,-0.6374
-9.35,5.01,-3.58,115.3125,147.3125,-242.9375,-0.0624,0.4558,-0.6311,-0.6245
-8.75,5.85,-3.82,133.3125,165.4375,-253.25,-0.072,0.4772,-0.629,-0.6095
-8.27,6.48,-3.94,151.3125,174.1875,-264.3125,-0.0824,0.499,-0.627,-0.5925
-8.1,6.98,-3.78,168.9375,174.3125,-278.375,-0.0942,0.5211,-0.6246,-0.574
-8.46,7.11,-3.62,183.6875,169.875,-292.5625,-0.1074,0.543,-0.6216,-0.5543
-8.56,7.48,-3.23,196.3125,168.6875,-302.625,-0.1217,0.5647,-0.6181,-0.5331
-8.67,7.88,-2.69,210.0,174.1875,-306.8125,-0.1364,0.5861,-0.6144,-0.5104
-8.58,7.87,-2.37,223.3125,184.875,-307.875,-0.151,0.6071,-0.6105,-0.4858
-8.8,8.02,-1.89,235.875,199.4375,-306.625,-0.1653,0.6276,-0.6066,-0.4592
-9.08,8.32,-1.57,245.0,213.875,-306.4375,-0.1791,0.6477,-0.6024,-0.4307
-9.01,8.82,-1.29,253.125,227.375,-306.25,-0.1923,0.6672,-0.5978,-0.4005
-7.91,8.91,-0.95,265.3125,239.375,-303.125,-0.2053,0.6858,-0.5931,-0.3683
