lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.07,-0.07,0.02,-0.8125,0.8125,2.6875,-0.0389,0.2785,-0.6702,-0.6869
-0.03,-0.08,0.02,-0.9375,1.1875,3.3125,-0.0386,0.2784,-0.6702,-0.687
-0.01,-0.09,0.02,-1.0625,1.5625,3.875,-0.0382,0.2783,-0.6702,-0.687
-0.08,-0.1,0.0,-1.25,2.0,4.0625,-0.0378,0.2782,-0.6702,-0.687
-0.09,-0.09,-0.02,-1.5,1.5625,4.0,-0.0375,0.2781,-0.6702,-0.6871
-0.13,-0.09,0.0,-1.8125,1.375,3.375,-0.0372,0.278,-0.6702,-0.6871
-0.11,-0.13,-0.01,-2.0,1.9375,3.0625,-0.0368,0.2779,-0.6702,-0.6872
-0.03,-0.13,-0.05,-2.0,2.9375,2.8125,-0.0363,0.278,-0.6701,-0.6873
-0.08,-0.11,-0.03,-1.9375,3.125,2.5625,-0.0359,0.2781,-0.67,-0.6873
-0.07,-0.1,0.0,-2.25,2.25,2.25,-0.0356,0.2781,-0.67,-0.6874
-0.07,-0.02,-0.01,-2.0625,1.6875,2.125,-0.0353,0.2781,-0.6699,-0.6875
-0.11,-0.03,-0.01,-1.875,1.375,2.4375,-0.0351,0.278,-0.6699,-0.6876
-0.1,-0.04,0.04,-1.4375,0.9375,2.1875,-0.0346,0.2783,-0.6697,-0.6877
-0.07,-0.09,0.11,-1.0,0.8125,2.4375,-0.0344,0.2781,-0.6697,-0.6877
-0.14,-0.19,0.14,-0.5,1.3125,2.75,-0.0341,0.2781,-0.6698,-0.6877
-0.22,-0.2,0.09,-0.9375,1.25,2.8125,-0.0339,0.278,-0.6698,-0.6877
-0.23,-0.22,0.06,-1.5625,1.4375,2.5625,-0.0337,0.278,-0.6697,-0.6878
-0.19,-0.29,0.13,-2.1875,2.375,1.9375,-0.0334,0.2783,-0.6695,-0.6879
-0.19,-0.31,0.14,-2.5625,3.1875,1.75,-0.0332,0.2784,-0.6693,-0.688
-0.18,-0.35,0.12,-3.5625,3.875,1.1875,-0.033,0.2787,-0.6691,-0.6882
-0.15,-0.33,0.12,-4.5,4.125,0.9375,-0.0327,0.279,-0.6688,-0.6884
-0.18,-0.29,0.05,-5.3125,4.25,0.6875,-0.0324,0.2793,-0.6684,-0.6886
-0.23,-0.29,0.08,-5.875,4.25,0.25,-0.0312,0.2806,-0.6676,-0.6889
-0.22,-0.24,0.13,-5.8125,3.8125,0.0625,-0.031,0.2809,-0.6672,-0.6892
-0.28,-0.39,0.11,-5.3125,3.5,0.0625,-0.0309,0.2813,-0.6667,-0.6895
-0.28,-0.27,0.12,-5.875,3.4375,-1.375,-0.0308,0.2817,-0.6663,-0.6898
-0.41,-0.2,0.05,-6.0,2.9375,-2.375,-0.0309,0.2822,-0.6658,-0.6901
-0.52,-0.22,0.05,-6.5,2.5,-2.5625,-0.0316,0.2823,-0.6654,-0.6904
