lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-4.68,2.01,0.07,78.0,5.25,-258.9375,0.1221,-0.5659,0.4743,0.6633
-4.84,2.18,-0.42,76.25,23.75,-262.5,0.1395,-0.5768,0.4662,0.6562
-4.41,2.5,-0.23,74.375,38.0625,-264.0,0.1562,-0.5883,0.4578,0.6481
-3.65,2.75,0.02,73.3125,45.625,-262.75,0.1724,-0.5997,0.4492,0.6393
-2.95,2.82,0.42,73.625,47.5,-260.5,0.1884,-0.611,0.4406,0.6302
-2.28,2.48,1.05,73.0,44.875,-259.5625,0.2042,-0.6217,0.4316,0.6208
-2.25,2.63,0.77,70.6875,41.0,-259.4375,0.22,-0.6319,0.4223,0.6115
-2.52,2.86,0.69,68.6875,38.1875,-260.375,0.2357,-0.6417,0.4126,0.602
-2.51,3.08,0.77,66.9375,33.9375,-260.1875,0.2513,-0.651,0.4025,0.5925
-2.32,3.3,0.87,63.0625,34.3125,-259.0,0.2665,-0.66,0.392,0.5828
-2.38,3.43,0.96,60.4375,46.0625,-260.0,0.2811,-0.6694,0.3814,0.5723
-2.97,3.61,0.98,60.875,64.25,-263.25,0.295,-0.6793,0.3709,0.5602
-2.73,3.95,0.98,60.9375,79.25,-264.8125,0.3085,-0.6897,0.3605,0.547
-2.42,4.2,1.27,62.375,86.25,-263.4375,0.3216,-0.6998,0.3502,0.5331
-1.73,4.47,1.19,63.75,81.6875,-260.25,0.3346,-0.7093,0.3397,0.5192
-0.25,4.21,1.26,65.3125,73.25,-256.9375,0.3476,-0.7178,0.3292,0.5055
0.19,4.26,1.39,69.0,61.0625,-254.6875,0.3608,-0.7253,0.3184,0.4922
0.5,4.26,1.34,72.25,47.625,-252.1875,0.3744,-0.7317,0.3074,0.4796
0.18,3.86,1.62,74.8125,38.625,-249.9375,0.3881,-0.7372,0.2961,0.4672
-0.03,3.93,1.78,76.1875,33.4375,-247.1875,0.4016,-0.742,0.2847,0.455
-0.31,3.96,1.6,77.5625,33.3125,-242.8125,0.4149,-0.7463,0.2736,0.4427
-0.21,3.81,1.51,77.625,33.0,-238.625,0.4279,-0.7502,0.2625,0.4304
0.02,3.85,1.16,74.875,29.0,-232.75,0.4403,-0.7535,0.2515,0.4184
0.0,3.88,0.91,70.5625,24.25,-226.4375,0.4522,-0.7564,0.2404,0.4069
