lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.6,0.07,-0.54,9.0,6.3125,-33.6875,0.6471,0.5781,0.4881,0.0942
-0.62,0.12,-0.59,11.375,6.1875,-36.5,0.6463,0.5769,0.4909,0.0922
-0.78,0.2,-0.57,13.8125,5.9375,-40.3125,0.6448,0.5749,0.4962,0.0867
-1.24,0.12,-0.59,16.0,6.3125,-44.3125,0.6439,0.5738,0.4991,0.0838
-1.38,0.16,-0.66,17.75,9.625,-48.0,0.6427,0.5726,0.5026,0.0809
-1.45,0.16,-0.72,19.25,14.625,-51.0625,0.6427,0.5726,0.5026,0.0809
-1.63,0.37,-1.25,20.1875,20.5,-54.4375,0.6412,0.571,0.5067,0.0783
-1.61,0.52,-1.39,22.0,27.0625,-58.25,0.637,0.5679,0.5161,0.0728
-1.59,0.58,-1.42,24.5625,34.0,-62.0,0.6343,0.5663,0.5216,0.07
-1.81,0.33,-1.44,27.5625,41.0625,-65.375,0.6312,0.5646,0.5276,0.0673
-1.8,0.35,-1.46,29.625,47.625,-68.75,0.6312,0.5646,0.5276,0.0673
-1.87,0.43,-1.5,31.6875,53.875,-72.0,0.6276,0.5627,0.5341,0.0646
-1.97,0.5,-1.73,33.625,59.125,-75.0,0.6196,0.5587,0.5482,0.0591
-2.31,0.58,-2.26,36.1875,63.4375,-78.8125,0.6149,0.5566,0.5557,0.0562
-2.32,0.69,-2.26,38.6875,67.75,-82.0,0.6099,0.5544,0.5638,0.0533
-2.28,0.7,-2.23,42.0625,74.0,-85.0,0.6099,0.5544,0.5638,0.0533
-1.72,0.3,-2.12,46.25,79.0,-86.9375,0.6042,0.5516,0.5728,0.051
-1.75,0.23,-2.02,49.3125,79.6875,-88.875,0.5925,0.5472,0.5895,0.0443
-1.85,0.24,-1.94,52.25,78.75,-92.1875,0.5863,0.545,0.598,0.0404
-1.79,0.2,-1.89,55.625,78.625,-93.625,0.5799,0.5428,0.6064,0.0364
-1.57,0.11,-1.96,58.0625,79.375,-94.75,0.5799,0.5428,0.6064,0.0364
-1.5,0.19,-1.79,59.875,80.6875,-96.25,0.5732,0.5399,0.6155,0.033
-1.56,0.18,-1.67,62.5625,83.875,-98.25,0.5589,0.5352,0.633,0.0246
-1.5,-0.07,-1.77,64.8125,87.25,-99.0,0.5512,0.5327,0.6418,0.0205
-1.57,0.05,-1.74,65.6875,91.5,-99.375,0.5431,0.5302,0.6509,0.0165
-1.49,0.24,-1.65,67.5,96.25,-99.1875,0.5431,0.5302,0.6509,0.0165
-1.55,0.12,-1.41,69.0,101.1875,-99.0,0.5345,0.5275,0.6602,0.013
-1.29,0.13,-1.18,70.0,104.1875,-100.0625,0.5165,0.5223,0.6785,0.0054
-1.0,0.13,-0.92,71.625,105.5625,-99.5,0.5073,0.5198,0.6873,0.0015
-0.84,0.04,-0.64,72.75,104.25,-98.5,0.4982,0.5172,0.6959,-0.0024
-0.62,-0.08,-0.42,72.6875,101.375,-98.4375,0.4982,0.5172,0.6959,-0.0024
-0.41,0.04,-0.17,72.5625,98.5,-97.4375,0.4892,0.5133,0.7051,-0.0057
-0.29,0.09,-0.05,73.0625,95.75,-96.3125,0.4714,0.5079,0.7209,-0.0143
-0.29,0.02,-0.06,73.75,91.875,-95.6875,0.4627,0.5051,0.7283,-0.0187
-0.18,0.08,0.03,73.6875,88.1875,-94.6875,0.4542,0.5023,0.7355,-0.0232
-0.12,0.09,0.14,72.8125,85.875,-92.8125,0.4542,0.5023,0.7355,-0.0232
-0.16,-0.07,0.19,72.0,84.0625,-91.375,0.4457,0.4995,0.7424,-0.0276
-0.2,0.01,0.25,70.5625,83.0625,-90.8125,0.4288,0.4937,0.7557,-0.0361
-0.31,0.13,0.3,68.5,82.6875,-89.8125,0.4205,0.4906,0.7621,-0.0401
-0.31,0.27,0.33,66.1875,83.3125,-88.875,0.412,0.4875,0.7685,-0.0438
-0.22,0.27,0.38,64.0625,84.5,-87.125,0.412,0.4875,0.7685,-0.0438
-0.15,0.3,0.55,62.3125,85.25,-85.5625,0.4036,0.4844,0.7747,-0.0473
-0.03,0.34,0.67,60.25,85.3125,-82.4375,0.3868,0.4785,0.7865,-0.0535
0.01,0.16,0.64,57.75,85.6875,-78.875,0.3785,0.4756,0.7921,-0.0562
0.0,0.18,0.72,55.0,85.8125,-75.9375,0.3704,0.4727,0.7975,-0.0586
-0.08,0.26,0.75,52.4375,85.8125,-73.3125,0.3704,0.4727,0.7975,-0.0586
-0.03,0.34,0.85,49.375,85.8125,-70.625,0.3622,0.4699,0.8027,-0.0607
-0.13,0.36,0.88,46.9375,85.5625,-67.75,0.3463,0.4645,0.8125,-0.0641
-0.16,0.47,0.99,44.125,84.6875,-64.9375,0.3386,0.4619,0.8171,-0.0655
0.09,0.56,1.18,41.4375,84.125,-61.5,0.331,0.4595,0.8215,-0.0666
0.59,0.45,1.66,38.75,82.9375,-57.4375,0.331,0.4595,0.8215,-0.0666
0.53,0.49,1.74,36.375,80.8125,-53.875,0.3236,0.4572,0.8256,-0.0675
0.33,0.49,1.72,34.4375,77.25,-51.125,0.3099,0.4529,0.8331,-0.069
0.58,0.53,1.38,32.0625,74.1875,-48.0,0.3036,0.451,0.8364,-0.0695
0.68,0.51,1.38,29.4375,70.0625,-43.625,0.2978,0.4493,0.8394,-0.07
0.55,0.58,1.4,26.6875,64.1875,-39.5625,0.2978,0.4493,0.8394,-0.07
0.35,0.69,1.37,24.1875,58.9375,-36.5625,0.2925,0.4476,0.8421,-0.0704
0.2,0.57,1.48,21.9375,56.75,-33.0,0.2825,0.4448,0.847,-0.0706
0.09,0.55,1.52,19.125,56.0625,-30.3125,0.2777,0.4435,0.8493,-0.0702
0.03,0.61,1.6,15.125,56.8125,-27.5625,0.2744,0.4424,0.851,-0.0688
0.0,0.63,1.53,11.625,60.1875,-24.8125,0.2744,0.4424,0.851,-0.0688
0.0,0.56,1.54,9.25,63.6875,-23.875,0.2709,0.4413,0.8529,-0.0672
0.02,0.42,1.52,7.0625,64.0,-22.875,0.2625,0.439,0.8569,-0.064
0.26,0.15,1.5,4.4375,62.875,-21.3125,0.2579,0.438,0.8589,-0.0622
0.4,0.03,1.49,1.375,61.125,-19.0625,0.2537,0.4371,0.8608,-0.0602
0.46,0.0,1.5,-2.0625,58.375,-16.5,0.2537,0.4371,0.8608,-0.0602
0.57,-0.06,1.44,-5.75,55.4375,-13.3125,0.2498,0.4363,0.8625,-0.058
0.74,-0.22,1.24,-10.125,55.0625,-9.8125,0.2426,0.4351,0.8655,-0.0526
0.6,-0.15,1.14,-14.3125,54.75,-6.6875,0.2391,0.4346,0.8669,-0.0493
0.58,-0.11,1.15,-18.0,56.375,-3.6875,0.2354,0.4344,0.8682,-0.0455
0.72,-0.29,1.29,-21.25,61.125,-1.125,0.2354,0.4344,0.8682,-0.0455
0.58,-0.45,1.28,-24.625,67.75,1.1875,0.2313,0.4343,0.8696,-0.0411
0.35,-0.6,1.16,-28.6875,73.0625,2.6875,0.2225,0.4341,0.8724,-0.0309
0.6,-0.46,0.68,-33.375,78.75,5.1875,0.2176,0.4343,0.8737,-0.0247
0.81,-0.48,0.54,-38.125,85.25,9.9375,0.2126,0.4347,0.8749,-0.0181
0.86,-0.49,0.47,-42.875,88.9375,13.6875,0.2126,0.4347,0.8749,-0.0181
0.88,-0.44,0.44,-46.9375,89.6875,16.1875,0.2077,0.4352,0.876,-0.011
1.62,-0.2,0.59,-49.0625,89.9375,19.4375,0.1982,0.4366,0.8775,0.0038
1.53,-0.25,0.67,-51.8125,88.75,22.5625,0.1939,0.4376,0.8779,0.0115
1.12,-0.22,0.83,-56.125,85.8125,26.4375,0.1896,0.439,0.8781,0.0198
1.28,-0.07,0.64,-60.5625,87.6875,33.25,0.1896,0.439,0.8781,0.0198
1.61,0.02,0.65,-63.9375,95.3125,40.5,0.1848,0.4408,0.8779,0.0287
1.79,0.28,0.7,-65.5,100.375,46.375,0.1747,0.4456,0.8767,0.0475
1.91,0.9,1.03,-65.8125,98.5625,54.625,0.1704,0.4492,0.8752,0.0566
2.17,1.09,1.25,-65.75,87.375,65.875,0.1674,0.4536,0.8729,0.0652
2.39,1.25,1.46,-65.6875,69.3125,77.75,0.1674,0.4536,0.8729,0.0652
2.26,1.45,1.71,-66.625,50.625,86.1875,0.1657,0.4584,0.8701,0.0733
0.92,2.42,2.09,-66.1875,35.875,90.5,0.1648,0.4697,0.8628,0.088
0.7,2.82,1.89,-64.0,28.375,95.0625,0.1642,0.4754,0.8591,0.095
0.39,2.25,1.27,-61.125,31.75,92.5625,0.1648,0.4792,0.8561,0.1019
-11.26,6.72,3.02,-69.375,23.375,68.5625,0.1648,0.4792,0.8561,0.1019
-9.83,7.51,1.71,-64.9375,-3.25,59.8125,0.1671,0.4826,0.853,0.1073
-4.84,5.87,0.32,-34.75,30.375,56.0,0.1618,0.4872,0.8503,0.1155
-2.45,3.52,0.38,-11.875,58.75,29.4375,0.1597,0.4882,0.85,0.1173
-0.56,0.12,1.16,-5.0,29.4375,17.375,0.1591,0.489,0.8494,0.1183
-1.44,0.51,1.01,-6.125,9.875,14.875,0.1591,0.489,0.8494,0.1183
-1.03,1.65,1.91,-13.125,3.9375,11.625,0.1593,0.4896,0.8489,0.1196
-0.22,2.31,3.48,-18.125,-0.1875,13.5,0.1599,0.4904,0.8481,0.1212
-1.18,2.62,3.16,-20.1875,-1.0625,11.8125,0.1607,0.491,0.8474,0.1227
-2.1,3.32,2.42,-15.8125,2.9375,5.25,0.1611,0.4911,0.847,0.124
-2.2,3.03,1.0,-5.5625,8.9375,-0.0625,0.1606,0.4909,0.8471,0.1248
-1.38,2.52,1.17,3.75,11.0,-7.6875,0.1598,0.4903,0.8477,0.1249
0.12,1.69,1.27,9.5625,9.4375,-11.875,0.1589,0.4895,0.8483,0.1245
0.98,0.76,1.05,13.25,10.1875,-13.5,0.1577,0.4886,0.8492,0.1237
