lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-1.12,0.12,-1.76,44.125,44.75,-51.1875,0.5068,0.5179,0.6868,-0.0569
-1.12,0.0,-1.64,48.1875,42.1875,-53.375,0.502,0.5173,0.6905,-0.0603
-1.15,-0.01,-1.62,51.125,39.9375,-56.3125,0.4971,0.5164,0.6944,-0.0639
-1.25,0.01,-1.63,53.1875,39.8125,-58.6875,0.4921,0.5153,0.6983,-0.0677
-1.24,0.0,-1.42,54.75,41.4375,-61.0625,0.4869,0.5142,0.7023,-0.0717
-1.17,-0.11,-1.22,56.5,44.6875,-62.5,0.4814,0.5131,0.7065,-0.0757
-1.29,-0.15,-1.1,57.3125,48.8125,-63.9375,0.4756,0.5118,0.711,-0.0795
-1.35,-0.16,-1.0,57.0625,53.3125,-65.5,0.4695,0.5105,0.7156,-0.0833
-1.26,-0.09,-0.91,56.375,58.75,-65.75,0.4631,0.5092,0.7203,-0.0867
-1.14,0.03,-0.84,55.75,64.6875,-65.4375,0.4562,0.5078,0.7252,-0.0899
-0.91,0.09,-0.79,55.75,70.25,-65.6875,0.449,0.5064,0.7303,-0.0928
-0.83,0.17,-0.6,56.5625,74.125,-65.875,0.4415,0.505,0.7355,-0.0956
-0.7,0.18,-0.33,57.75,75.0,-66.0,0.4338,0.5037,0.7406,-0.0984
-0.55,0.17,-0.12,58.4375,73.1875,-64.9375,0.4261,0.5023,0.7455,-0.1014
-0.36,0.04,0.04,58.4375,70.25,-63.5625,0.4187,0.501,0.7502,-0.1044
-0.27,0.13,0.18,58.5,67.25,-63.125,0.4114,0.4996,0.7547,-0.1075
-0.19,0.17,0.17,58.25,64.9375,-62.75,0.4044,0.497,0.7598,-0.11
-0.42,0.19,0.18,58.25,63.0625,-62.6875,0.3973,0.4955,0.764,-0.1132
-0.58,0.3,0.33,58.125,60.0625,-62.8125,0.3904,0.494,0.7681,-0.1165
-0.61,0.41,0.48,57.5625,58.1875,-62.75,0.3835,0.4924,0.7721,-0.1199
-0.6,0.43,0.64,56.4375,58.25,-62.4375,0.3768,0.4907,0.7759,-0.1232
-0.61,0.39,0.71,54.8125,59.5,-62.125,0.3699,0.489,0.7798,-0.1263
-0.57,0.43,0.75,52.9375,61.25,-61.8125,0.363,0.4872,0.7837,-0.1292
-0.45,0.45,0.74,51.125,63.3125,-60.875,0.356,0.4854,0.7875,-0.1318
-0.39,0.41,0.73,49.125,65.5625,-60.0,0.349,0.4836,0.7914,-0.1342
-0.32,0.5,0.85,46.125,67.8125,-59.0,0.3419,0.4818,0.7953,-0.1362
-0.24,0.53,0.97,43.1875,70.5,-56.75,0.3347,0.48,0.7991,-0.1379
-0.27,0.44,1.09,40.125,72.75,-54.375,0.3275,0.4783,0.8029,-0.1392
