lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.37,0.62,0.04,25.0,21.625,-134.4375,0.0716,0.7822,-0.23,-0.5745
-0.36,0.16,0.08,27.125,10.9375,-135.9375,0.063,0.7849,-0.2225,-0.575
-0.32,0.11,0.07,29.6875,-3.25,-135.625,0.054,0.7867,-0.2151,-0.5761
-0.42,0.09,0.04,31.1875,-16.875,-135.5,0.054,0.7867,-0.2151,-0.5761
-0.64,0.06,0.03,32.5625,-23.9375,-136.5,0.0447,0.7881,-0.2077,-0.5777
-1.37,0.16,0.26,32.3125,-27.625,-138.125,0.026,0.7905,-0.1923,-0.581
-1.45,0.35,0.37,30.25,-24.4375,-141.75,0.0168,0.792,-0.184,-0.582
-1.45,0.4,0.35,27.375,-17.1875,-144.8125,0.0076,0.7936,-0.1754,-0.5825
-1.77,0.26,0.16,25.8125,-11.4375,-147.4375,0.0076,0.7936,-0.1754,-0.5825
-1.81,0.25,0.07,25.1875,-10.1875,-152.0,-0.0017,0.7953,-0.1664,-0.5828
-1.48,0.21,-0.05,24.875,-9.25,-158.375,-0.0211,0.7988,-0.1472,-0.5829
-1.08,0.12,-0.1,25.125,-6.3125,-163.125,-0.0309,0.8005,-0.1373,-0.5825
-0.08,-0.2,0.06,25.125,-4.1875,-164.3125,-0.0407,0.8019,-0.1276,-0.5822
0.01,-0.24,0.2,25.3125,-6.4375,-162.375,-0.0407,0.8019,-0.1276,-0.5822
0.08,-0.07,0.34,25.0,-16.0625,-161.125,-0.0505,0.8027,-0.1178,-0.5824
-0.64,-0.19,0.57,25.125,-31.75,-160.1875,-0.0704,0.8018,-0.0981,-0.5853
-0.67,-0.07,0.49,24.25,-42.25,-161.125,-0.0802,0.8007,-0.088,-0.587
-0.63,-0.07,0.54,21.75,-43.1875,-162.0625,-0.0899,0.7997,-0.0775,-0.5886
-0.38,-0.07,0.69,18.3125,-42.25,-164.3125,-0.0899,0.7997,-0.0775,-0.5886
0.01,-0.17,0.73,17.75,-47.0,-166.5625,-0.0997,0.7982,-0.0667,-0.5903
0.26,-0.25,0.53,15.0,-54.875,-165.8125,-0.1185,0.794,-0.0446,-0.5946
0.42,-0.32,0.53,9.9375,-55.875,-167.125,-0.1274,0.7919,-0.0329,-0.5963
0.62,-0.51,0.91,3.75,-50.8125,-168.5625,-0.1359,0.7897,-0.021,-0.5978
1.15,-0.34,0.68,-1.9375,-52.0,-168.25,-0.1359,0.7897,-0.021,-0.5978
1.11,-0.14,0.52,-7.1875,-52.9375,-162.75,-0.1437,0.7874,-0.0092,-0.5995
0.67,0.07,0.54,-14.8125,-44.6875,-161.75,-0.158,0.7837,0.0151,-0.6005
0.76,0.24,0.45,-19.0,-33.8125,-163.0625,-0.1647,0.7823,0.027,-0.6001
0.95,0.36,0.23,-19.75,-26.75,-159.6875,-0.1711,0.7809,0.0386,-0.5994
2.15,0.75,-0.45,-20.5,-24.4375,-154.5,-0.1711,0.7809,0.0386,-0.5994
2.41,0.7,-0.36,-21.25,-24.25,-147.8125,-0.1771,0.7795,0.0498,-0.5988
2.37,0.63,-0.38,-22.0625,-26.9375,-142.6875,-0.1881,0.7756,0.0715,-0.5983
2.02,0.48,-0.47,-21.9375,-35.625,-139.1875,-0.1934,0.7729,0.082,-0.5987
1.61,0.74,-0.65,-20.4375,-40.1875,-134.8125,-0.1984,0.7707,0.0921,-0.5985
1.84,0.94,-0.49,-19.8125,-33.125,-130.6875,-0.1984,0.7707,0.0921,-0.5985
