lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.15,-0.08,-0.01,-1.0625,-0.25,1.875,0.0688,-0.2721,0.6799,0.6775
-0.13,-0.03,-0.2,-1.6875,1.6875,2.125,0.0685,-0.2721,0.6799,0.6776
-0.01,-0.03,-0.16,-2.9375,2.0,3.0625,0.0682,-0.272,0.6797,0.6777
0.01,-0.02,-0.04,-3.875,0.625,3.0625,0.0679,-0.2719,0.6796,0.6779
0.07,0.04,0.0,-3.8125,0.0,2.3125,0.0677,-0.2718,0.6794,0.6782
0.08,0.06,-0.06,-2.625,0.375,2.0625,0.0675,-0.2717,0.6794,0.6783
0.1,0.06,-0.1,-1.0625,-0.625,2.0625,0.0674,-0.2715,0.6793,0.6784
-0.05,-0.05,-0.09,-0.5,-2.3125,2.0,0.0674,-0.2713,0.6794,0.6785
-0.09,-0.09,-0.08,-0.125,-2.25,1.6875,0.0674,-0.2711,0.6794,0.6785
-0.09,-0.08,-0.02,-0.625,-1.375,1.8125,0.0659,-0.2724,0.6788,0.6788
-0.08,-0.08,-0.02,-1.125,0.0625,2.375,0.0657,-0.2723,0.6788,0.6788
0.01,0.02,-0.06,-2.0,1.0,3.1875,0.0654,-0.2722,0.6787,0.679
0.06,0.01,-0.01,-2.25,1.125,4.0625,0.0651,-0.272,0.6787,0.6791
0.06,0.02,-0.08,-1.5,-0.125,3.5,0.0648,-0.2719,0.6787,0.6792
0.06,-0.06,-0.03,-1.5,-1.0625,2.8125,0.0643,-0.272,0.6785,0.6793
-0.01,-0.07,-0.01,-1.3125,-1.0625,2.125,0.0642,-0.2719,0.6785,0.6794
0.01,-0.12,0.0,-0.6875,-1.1875,1.5625,0.0641,-0.2717,0.6785,0.6795
0.04,-0.02,0.02,-1.0,-1.125,2.1875,0.0641,-0.2715,0.6785,0.6796
0.04,0.04,0.02,-1.8125,-1.125,3.3125,0.0639,-0.2712,0.6784,0.6797
0.02,0.12,0.0,-2.0,-1.625,3.6875,0.0632,-0.2714,0.6782,0.68
0.0,0.14,-0.04,-1.0,-2.8125,3.125,0.0632,-0.2711,0.6782,0.6801
-0.03,-0.04,0.0,0.625,-4.8125,2.8125,0.0633,-0.2707,0.6782,0.6802
-0.1,-0.11,-0.02,1.25,-6.5625,2.25,0.0636,-0.2701,0.6783,0.6803
-0.16,-0.1,0.1,0.8125,-5.9375,2.0,0.0638,-0.2697,0.6784,0.6804
-0.22,-0.04,-0.04,0.25,-4.125,2.8125,0.0638,-0.2693,0.6784,0.6805
-0.14,-0.08,-0.11,0.75,-3.375,3.1875,0.0638,-0.269,0.6785,0.6806
-0.12,-0.12,-0.14,0.875,-3.875,3.125,0.0639,-0.2686,0.6786,0.6807
-0.19,-0.2,-0.06,0.75,-4.4375,2.375,0.0641,-0.2682,0.6786,0.6807
-0.19,-0.16,-0.12,0.0625,-4.3125,1.5,0.0643,-0.2679,0.6787,0.6808
-0.2,-0.17,-0.07,-0.75,-2.9375,1.625,0.0643,-0.2679,0.6786,0.6808
-0.22,-0.1,-0.02,-1.625,-1.4375,1.875,0.0643,-0.2678,0.6785,0.681
-0.15,-0.04,0.09,-2.75,0.0625,2.25,0.0641,-0.2677,0.6784,0.6812
-0.13,-0.04,0.14,-3.6875,2.0625,2.5625,0.0638,-0.2678,0.6782,0.6813
-0.16,-0.02,0.21,-4.0,2.9375,2.4375,0.0635,-0.2678,0.678,0.6815
0.03,0.0,0.21,-3.75,3.0,2.1875,0.0631,-0.2679,0.6779,0.6818
0.09,-0.01,0.22,-2.625,2.1875,3.1875,0.0627,-0.2678,0.6777,0.6819
0.05,-0.07,0.18,-1.9375,-0.5,3.9375,0.0625,-0.2676,0.6777,0.6821
