lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.49,-0.3,-0.31,-26.0,17.25,-0.1875,-0.2664,-0.5463,0.461,0.6466
-0.65,-0.3,-0.39,-25.0625,13.3125,-1.375,-0.2674,-0.5471,0.459,0.6469
-0.78,-0.31,-0.44,-23.5,9.3125,-2.4375,-0.2689,-0.548,0.4556,0.6479
-0.82,-0.28,-0.53,-22.0625,7.3125,-4.125,-0.2698,-0.5482,0.454,0.6486
-0.99,-0.25,-0.65,-20.6875,6.75,-5.375,-0.2698,-0.5482,0.454,0.6486
-1.13,-0.27,-0.73,-18.875,6.5625,-7.0,-0.2706,-0.5483,0.4525,0.6491
-1.22,-0.21,-0.72,-16.5625,4.25,-10.25,-0.2708,-0.5488,0.4495,0.6507
-1.42,-0.24,-0.84,-14.375,0.3125,-14.5,-0.2702,-0.549,0.4481,0.6517
-1.61,-0.27,-0.94,-11.875,-3.8125,-18.625,-0.269,-0.5493,0.4467,0.653
-1.93,-0.29,-1.12,-9.8125,-7.9375,-23.125,-0.269,-0.5493,0.4467,0.653
-2.41,-0.32,-1.21,-7.5625,-11.3125,-29.0,-0.2674,-0.5496,0.4452,0.6545
-2.95,-0.17,-1.16,-5.875,-13.0625,-36.375,-0.2625,-0.551,0.4413,0.6578
-2.85,-0.12,-1.18,-4.8125,-11.5,-44.5625,-0.2595,-0.5524,0.439,0.6594
-2.71,-0.12,-1.14,-2.4375,-7.0625,-50.625,-0.2562,-0.5543,0.4365,0.6607
-2.73,-0.16,-1.06,0.75,-3.1875,-57.1875,-0.2562,-0.5543,0.4365,0.6607
-2.94,-0.18,-1.09,2.8125,-4.0,-66.0,-0.2522,-0.5566,0.4336,0.6622
-3.03,-0.13,-1.11,4.6875,-8.3125,-76.3125,-0.2474,-0.559,0.4305,0.6641
-2.97,-0.19,-1.09,6.5625,-11.1875,-86.625,-0.2356,-0.5646,0.4233,0.6682
-3.27,-0.27,-1.16,10.125,-11.5,-94.0,-0.2356,-0.5646,0.4233,0.6682
-3.26,-0.23,-1.12,13.5625,-12.875,-102.25,-0.2287,-0.5678,0.4194,0.6703
-3.21,-0.25,-1.09,14.875,-16.0625,-111.5625,-0.2211,-0.5711,0.4152,0.6727
-3.77,-0.42,-1.02,15.125,-15.625,-118.125,-0.2131,-0.5746,0.4106,0.6751
-3.7,-0.33,-0.87,14.8125,-11.5625,-125.5,-0.2048,-0.5785,0.4056,0.6774
-3.52,-0.21,-0.75,14.25,-5.125,-133.875,-0.1963,-0.583,0.3999,0.6794
-3.54,-0.22,-0.38,15.3125,3.3125,-139.1875,-0.1876,-0.5881,0.3939,0.681
-3.51,-0.16,-0.25,16.875,10.375,-144.3125,-0.1788,-0.5937,0.3875,0.6822
-3.3,0.01,-0.23,17.5,16.4375,-150.8125,-0.1697,-0.5999,0.3806,0.683
-2.96,0.25,-0.34,18.625,22.375,-156.375,-0.1605,-0.6064,0.3734,0.6835
-2.46,0.29,-0.48,21.375,23.4375,-159.5,-0.1509,-0.613,0.3661,0.6837
-2.23,0.26,-0.53,23.6875,18.8125,-161.375,-0.1409,-0.6193,0.3589,0.684
-2.36,0.18,-0.42,26.125,10.875,-164.8125,-0.1304,-0.6252,0.3516,0.6844
-2.66,-0.1,-0.21,26.5625,4.5625,-169.9375,-0.1193,-0.6307,0.3441,0.6852
-2.64,-0.08,-0.22,24.9375,4.8125,-173.125,-0.108,-0.6362,0.3362,0.6859
-2.27,0.04,-0.05,24.0,10.8125,-174.0625,-0.097,-0.642,0.3281,0.6862
-1.63,0.0,0.33,22.3125,18.0625,-173.375,-0.0862,-0.6479,0.3198,0.6859
-1.27,0.18,0.57,15.8125,40.375,-168.8125,-0.0766,-0.6548,0.3112,0.6844
-1.02,0.33,0.76,15.8125,40.375,-168.8125,-0.067,-0.6617,0.3024,0.6828
-0.9,0.48,0.8,14.5625,45.75,-167.6875,-0.0577,-0.6686,0.2936,0.6807
-0.36,0.53,0.6,13.375,43.125,-166.625,-0.0485,-0.6752,0.2847,0.6787
