lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-2.96,0.25,-2.53,32.75,-36.4375,-61.5,0.5546,0.7092,-0.1136,-0.4202
-3.44,0.24,-2.68,37.9375,-39.4375,-73.1875,0.5493,0.7102,-0.1124,-0.4257
-3.89,0.2,-2.55,43.375,-40.9375,-85.0625,0.5433,0.7115,-0.1107,-0.4316
-3.87,0.21,-2.31,47.4375,-41.5,-94.1875,0.5366,0.7131,-0.1087,-0.438
-3.9,0.19,-2.01,47.4375,-41.5,-94.1875,0.5292,0.7148,-0.1062,-0.4447
-3.92,0.3,-1.96,51.3125,-42.0625,-103.75,0.5212,0.7166,-0.1033,-0.4518
-3.91,0.45,-2.17,56.5625,-38.25,-122.875,0.5128,0.7186,-0.0997,-0.459
-4.48,0.72,-2.16,59.625,-33.25,-133.3125,0.5037,0.721,-0.0953,-0.4662
-4.38,0.88,-1.92,62.125,-26.1875,-142.125,0.494,0.7237,-0.0902,-0.4733
-4.19,1.06,-1.73,62.125,-26.1875,-142.125,0.494,0.7237,-0.0902,-0.4733
-3.95,1.19,-1.46,63.75,-19.0,-149.6875,0.4842,0.7267,-0.0841,-0.48
-3.75,1.31,-1.39,67.3125,-10.75,-164.6875,0.4626,0.7331,-0.0707,-0.4936
-3.7,1.32,-1.39,69.5625,-7.5625,-171.25,0.451,0.7364,-0.0634,-0.5003
-3.63,1.32,-1.4,70.125,-3.875,-176.8125,0.4391,0.7397,-0.0554,-0.5068
-3.74,1.44,-1.58,70.125,-3.875,-176.8125,0.4391,0.7397,-0.0554,-0.5068
-3.42,1.63,-1.44,71.25,1.25,-182.0,0.427,0.7432,-0.0468,-0.5129
-2.99,1.63,-1.37,77.75,9.9375,-187.375,0.4011,0.7504,-0.0294,-0.5245
-3.23,1.29,-1.1,80.875,11.1875,-191.125,0.3875,0.754,-0.0205,-0.53
-3.33,1.34,-0.94,83.375,12.9375,-194.8125,0.3734,0.7576,-0.0114,-0.5353
-3.24,1.49,-0.86,83.375,12.9375,-194.8125,0.3589,0.7611,-0.0022,-0.5403
-3.08,1.46,-0.68,86.5,16.375,-196.5625,0.3441,0.7646,0.0071,-0.5449
-2.98,1.67,-0.55,92.0625,23.0625,-201.25,0.3288,0.7681,0.0165,-0.5491
-2.82,1.95,-0.45,95.625,24.6875,-204.625,0.313,0.7715,0.0261,-0.5533
-2.7,2.18,-0.36,99.625,25.3125,-207.625,0.2967,0.7747,0.0356,-0.5572
-2.29,2.2,-0.23,99.625,25.3125,-207.625,0.2967,0.7747,0.0356,-0.5572
-2.14,2.38,-0.1,102.1875,24.125,-210.4375,0.28,0.7776,0.0452,-0.5611
-2.17,2.52,0.13,103.75,16.6875,-215.1875,0.2458,0.7821,0.0643,-0.569
-2.06,2.66,0.27,103.0,12.3125,-217.4375,0.2284,0.7834,0.074,-0.5732
-2.1,2.95,0.49,101.625,8.875,-219.75,0.2109,0.7843,0.0837,-0.5773
-1.89,3.31,0.61,101.625,8.875,-219.75,0.2109,0.7843,0.0837,-0.5773
-1.61,3.56,1.0,101.8125,7.125,-222.125,0.1933,0.7847,0.0936,-0.5814
-1.34,3.21,1.29,100.625,6.3125,-224.75,0.1576,0.7845,0.1135,-0.589
-1.13,3.24,1.21,97.125,8.375,-224.9375,0.1398,0.7839,0.1237,-0.5922
-0.92,3.27,1.26,93.1875,10.875,-224.25,0.1223,0.783,0.134,-0.595
-0.75,3.31,1.5,93.1875,10.875,-224.25,0.1223,0.783,0.134,-0.595
-0.31,3.55,1.61,90.375,12.0625,-223.25,0.1049,0.7819,0.1443,-0.5974
-0.05,3.85,1.68,84.5625,15.4375,-217.875,0.0709,0.7789,0.1647,-0.601
0.21,3.65,1.78,84.5625,15.4375,-217.875,0.0544,0.777,0.1747,-0.6022
0.44,3.64,2.13,78.0,16.9375,-210.9375,0.0383,0.775,0.1846,-0.6031
0.72,3.75,2.25,78.0,16.9375,-210.9375,0.0383,0.775,0.1846,-0.6031
0.79,3.93,2.36,72.75,19.5,-206.5,0.0228,0.7729,0.1945,-0.6036
1.72,4.05,2.18,69.1875,23.5,-201.875,-0.0072,0.7689,0.2135,-0.6027
2.08,4.02,2.13,65.5,29.8125,-195.6875,-0.0214,0.7672,0.2224,-0.6013
2.01,3.8,2.17,61.75,35.8125,-186.4375,-0.0351,0.7657,0.231,-0.5993
2.74,3.89,2.14,59.3125,41.125,-179.5,-0.0351,0.7657,0.231,-0.5993
2.73,3.83,2.26,54.875,48.5,-172.9375,-0.0483,0.7645,0.2392,-0.5967
3.23,3.96,2.64,51.1875,50.125,-165.25,-0.0737,0.7619,0.2547,-0.5909
5.03,3.69,2.32,54.125,46.375,-165.25,-0.0873,0.7595,0.2634,-0.5884
4.31,4.04,2.15,55.8125,39.1875,-183.6875,-0.0989,0.757,0.2712,-0.5862
3.32,4.45,2.06,45.8125,29.875,-160.5625,-0.0989,0.757,0.2712,-0.5862
3.3,3.46,1.62,39.875,31.625,-101.0,-0.1072,0.7559,0.2755,-0.5843
5.33,2.84,2.01,32.75,49.8125,-81.625,-0.1219,0.7568,0.2823,-0.5768
6.03,3.54,2.18,26.125,62.6875,-88.125,-0.1287,0.7572,0.2858,-0.5731
5.79,3.93,2.14,23.3125,54.0625,-82.125,-0.134,0.7574,0.2883,-0.5703
5.3,3.74,1.88,21.4375,39.6875,-62.0,-0.134,0.7574,0.2883,-0.5703
5.59,3.55,2.04,18.1875,37.0,-43.5625,-0.1382,0.7579,0.2898,-0.5679
6.12,3.39,2.24,14.5625,42.1875,-24.5,-0.1433,0.7612,0.2894,-0.5624
6.68,3.26,2.23,9.5625,47.25,-4.1875,-0.1442,0.7638,0.2877,-0.5595
7.05,3.46,2.48,4.625,49.4375,13.6875,-0.144,0.7667,0.2854,-0.5568
7.22,3.71,2.59,0.5,48.0625,27.0625,-0.144,0.7667,0.2854,-0.5568
7.55,3.78,2.55,-3.625,43.3125,41.8125,-0.1429,0.7698,0.2823,-0.5543
7.96,3.65,2.7,-9.25,37.6875,59.25,-0.1365,0.7764,0.2739,-0.551
8.03,3.66,2.9,-16.0,29.8125,75.9375,-0.1309,0.7797,0.2686,-0.5502
8.01,3.6,3.0,-24.3125,18.875,94.875,-0.1235,0.783,0.2624,-0.5503
8.21,3.56,2.8,-33.125,6.4375,115.625,-0.1235,0.783,0.2624,-0.5503
8.3,3.45,2.8,-41.6875,-6.375,137.3125,-0.1142,0.7861,0.2553,-0.5512
8.24,3.26,2.67,-49.9375,-22.0,159.5625,-0.0898,0.7914,0.238,-0.5557
7.87,3.0,2.36,-58.3125,-36.1875,182.4375,-0.0749,0.7938,0.2278,-0.559
6.9,2.67,2.08,-65.5625,-46.0,204.6875,-0.0582,0.7961,0.2162,-0.5623
6.14,2.19,1.92,-73.125,-50.625,228.0,-0.0582,0.7961,0.2162,-0.5623
5.25,1.83,1.73,-80.0,-56.25,251.125,-0.0399,0.7982,0.2034,-0.5657
2.26,1.92,1.81,-85.1875,-68.0,271.5625,0.0013,0.8,0.1744,-0.5742
-0.16,2.14,1.54,-91.375,-85.5,286.5625,0.0236,0.7993,0.1596,-0.5789
-3.81,2.84,0.24,-100.9375,-95.0625,290.5,0.0457,0.7986,0.1461,-0.5821
-11.53,6.01,-3.01,-110.875,-81.5625,276.375,0.0457,0.7986,0.1461,-0.5821
-15.73,7.3,-3.88,-112.9375,-46.9375,246.25,0.066,0.7986,0.1349,-0.5828
-20.46,8.15,-4.07,-102.25,-12.25,199.5625,0.0946,0.8008,0.1215,-0.5788
-24.3,8.23,-4.16,-79.8125,8.8125,131.4375,0.1005,0.8018,0.1198,-0.5767
-23.6,4.64,-4.47,-46.3125,16.8125,59.125,0.101,0.8028,0.1205,-0.5751
-20.17,1.38,-4.1,-11.0,21.9375,0.375,0.101,0.8028,0.1205,-0.5751
-16.87,-1.09,-3.85,15.75,15.0625,-49.0,0.0974,0.8032,0.1232,-0.5746
-12.16,-3.57,-3.38,32.875,-11.375,-94.125,0.0814,0.7986,0.1342,-0.5811
-11.26,-4.23,-3.55,48.4375,-44.875,-132.625,0.0705,0.7936,0.1417,-0.5875
-10.55,-4.7,-3.71,57.4375,-70.25,-160.0,0.0584,0.7879,0.1503,-0.5942
-10.11,-4.45,-3.98,59.9375,-75.75,-180.3125,0.0584,0.7879,0.1503,-0.5942
-8.8,-2.95,-3.7,58.5625,-57.8125,-196.5625,0.0454,0.7827,0.1602,-0.5997
-8.23,-1.39,-3.37,56.375,-28.5,-217.0,0.0163,0.7754,0.1834,-0.604
-7.22,0.18,-3.0,51.875,4.375,-221.25,0.0012,0.7739,0.1951,-0.6024
-3.47,2.44,-1.91,51.0625,39.5,-219.0625,-0.0145,0.7736,0.2066,-0.5988
