lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.42,0.36,-0.17,7.25,-0.0625,-10.6875,0.5829,0.7517,0.0679,-0.301
-0.53,0.41,-0.24,10.1875,-3.5,-14.0,0.5819,0.752,0.0683,-0.302
-0.62,0.42,-0.34,13.6875,-8.4375,-17.1875,0.5806,0.7524,0.0687,-0.3035
-1.07,0.49,-0.78,17.0,-12.9375,-21.0,0.5791,0.7527,0.0689,-0.3054
-1.24,0.7,-1.08,20.75,-16.6875,-26.6875,0.5771,0.7532,0.0693,-0.3079
-1.46,0.93,-1.16,26.375,-20.5,-34.5,0.5747,0.7537,0.0698,-0.311
-1.63,1.01,-1.14,33.8125,-26.375,-43.5,0.5715,0.7544,0.0704,-0.3151
-2.15,1.14,-1.15,42.5,-33.4375,-53.375,0.5676,0.7552,0.071,-0.32
-2.48,1.32,-1.42,51.0,-42.0,-65.0,0.5628,0.7562,0.0718,-0.3261
-2.82,1.47,-1.63,61.0,-50.4375,-78.3125,0.5571,0.7571,0.0727,-0.3334
-3.8,1.7,-2.13,71.875,-59.75,-92.6875,0.5502,0.7582,0.0738,-0.342
-4.08,1.8,-2.26,82.375,-67.0,-107.3125,0.5422,0.7594,0.0751,-0.3517
-4.08,1.93,-2.44,91.75,-68.9375,-121.25,0.5331,0.7607,0.077,-0.3623
-4.33,1.97,-2.19,100.6875,-66.625,-134.625,0.5228,0.7622,0.0796,-0.3732
-4.3,2.0,-1.95,108.375,-67.5625,-147.375,0.5116,0.7638,0.0826,-0.3848
-4.3,2.0,-1.95,114.4375,-70.6875,-158.125,0.4995,0.7652,0.0861,-0.3969
-4.17,1.97,-1.6,119.25,-71.4375,-168.0625,0.4866,0.7665,0.0899,-0.4094
-4.61,1.53,-1.39,121.875,-68.5,-177.5,0.473,0.7676,0.0944,-0.422
-4.64,1.57,-1.32,122.25,-63.6875,-187.5625,0.4588,0.7686,0.0996,-0.4345
-4.56,1.61,-1.23,121.625,-58.4375,-196.9375,0.4441,0.7694,0.1057,-0.4469
-4.56,1.61,-1.23,121.3125,-52.9375,-206.0,0.4288,0.7699,0.1124,-0.459
-4.69,1.21,-1.3,120.375,-47.3125,-214.8125,0.413,0.7703,0.12,-0.4709
-4.58,1.31,-1.24,118.5625,-42.5625,-224.1875,0.3967,0.7702,0.1284,-0.4826
-4.34,1.21,-1.01,115.6875,-39.4375,-231.75,0.3801,0.7698,0.1373,-0.4941
-3.59,1.43,-0.89,111.5625,-38.5,-238.0625,0.3632,0.7688,0.1469,-0.5054
-3.59,1.43,-0.89,108.4375,-36.375,-242.1875,0.3462,0.7674,0.1569,-0.5164
-2.74,1.38,-0.84,106.25,-33.4375,-246.5,0.3289,0.7656,0.1672,-0.527
-0.8,0.43,-0.34,101.4375,-31.3125,-249.625,0.3116,0.7632,0.1779,-0.5373
-1.38,0.14,0.06,95.1875,-24.875,-249.5,0.2944,0.7607,0.1889,-0.5468
-2.14,0.38,0.47,86.6875,-20.4375,-252.6875,0.2775,0.7577,0.2006,-0.5556
-2.38,1.33,0.83,76.0625,-13.75,-257.0625,0.2607,0.7543,0.2131,-0.5637
-2.25,1.75,0.91,68.6875,-1.25,-259.125,0.2439,0.7509,0.2263,-0.5706
-1.49,2.03,1.04,64.125,8.1875,-260.3125,0.2271,0.7474,0.2398,-0.5765
-0.71,2.05,1.26,59.5625,13.375,-259.5625,0.2104,0.7438,0.2535,-0.5817
-1.42,1.73,1.55,53.3125,11.6875,-260.75,0.1939,0.7395,0.2673,-0.5865
-1.87,2.36,1.29,46.125,5.4375,-266.875,0.1776,0.7343,0.2817,-0.5914
-2.03,2.88,1.2,40.8125,2.875,-272.0,0.1614,0.7284,0.2966,-0.5962
-1.39,2.66,1.02,38.0625,5.1875,-274.375,0.1451,0.7221,0.3115,-0.6004
-0.85,2.59,1.1,35.5,9.75,-275.25,0.1287,0.7156,0.3265,-0.6039
-0.15,2.57,1.25,30.3125,14.25,-274.0,0.1124,0.7089,0.3416,-0.6067
0.39,2.18,1.78,23.25,20.6875,-269.625,0.0966,0.7023,0.3567,-0.6085
-0.64,2.3,2.11,16.125,27.0625,-267.0625,0.0811,0.6956,0.3718,-0.6094
-0.59,3.07,1.93,8.4375,27.5625,-269.25,0.0658,0.6884,0.3873,-0.6097
-0.52,3.41,2.24,2.0625,35.25,-266.1875,0.0508,0.6813,0.4027,-0.6091
-0.31,2.78,2.64,-2.5625,40.75,-262.4375,0.0361,0.6743,0.418,-0.6077
-0.19,2.54,2.58,-6.1875,42.875,-260.0,0.0215,0.6672,0.4332,-0.6056
-0.42,2.43,2.57,-10.3125,42.875,-258.625,0.0073,0.6597,0.4482,-0.6031
-0.56,2.07,2.46,-14.4375,39.3125,-258.0,-0.0065,0.6518,0.4633,-0.6004
-0.78,2.35,2.12,-18.3125,34.5625,-258.5625,-0.02,0.6432,0.4783,-0.5975
-0.41,2.67,1.92,-23.8125,32.125,-258.875,-0.033,0.6343,0.4934,-0.5942
-0.41,2.67,1.92,-24.125,32.875,-258.5,-0.046,0.6251,0.5082,-0.5906
-0.49,2.43,1.62,-27.5,33.625,-261.5,-0.0591,0.6155,0.5232,-0.5865
-0.17,2.69,1.5,-29.8125,35.4375,-261.3125,-0.072,0.6057,0.538,-0.5818
-0.3,2.63,1.56,-31.0625,32.8125,-261.5,-0.0847,0.5955,0.5525,-0.577
-0.55,2.59,1.58,-32.625,27.5,-261.375,-0.0971,0.5847,0.5669,-0.5721
-0.05,2.82,1.44,-32.375,21.0625,-258.25,-0.1089,0.5735,0.5809,-0.5673
0.09,2.97,1.27,-32.5625,14.1875,-255.625,-0.1203,0.5618,0.5946,-0.5625
0.52,3.11,1.16,-31.3125,9.625,-252.875,-0.1313,0.5497,0.6078,-0.5577
0.98,2.9,1.06,-29.6875,5.0625,-251.375,-0.142,0.5373,0.6207,-0.553
