lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-2.98,1.12,0.27,51.5,65.6875,-284.0625,0.1547,0.6962,0.4023,-0.574
-2.98,1.52,0.48,51.1875,65.5625,-290.6875,0.1157,0.6831,0.433,-0.5766
-1.83,1.72,0.91,50.375,67.0,-295.5625,0.0958,0.6758,0.4483,-0.5772
-1.77,1.86,1.21,50.0625,68.5,-297.3125,0.0958,0.6758,0.4483,-0.5772
-1.91,2.21,1.63,48.125,65.5,-300.625,0.0758,0.6678,0.4635,-0.5775
-1.67,2.62,2.02,44.3125,62.8125,-304.0625,0.056,0.659,0.4787,-0.5775
-1.55,2.93,2.2,40.625,63.125,-305.625,0.0165,0.64,0.5089,-0.5756
-1.66,3.22,2.39,37.625,65.3125,-306.5625,0.0165,0.64,0.5089,-0.5756
-1.48,3.55,2.68,33.0,68.0,-307.375,-0.0031,0.6299,0.5238,-0.5735
-1.83,3.61,2.78,27.3125,72.1875,-305.3125,-0.0225,0.6196,0.5385,-0.5706
-1.71,3.95,2.71,24.0,75.25,-302.8125,-0.0418,0.6093,0.5529,-0.567
-1.17,4.43,2.72,20.75,74.625,-298.8125,-0.0607,0.5986,0.5668,-0.5629
-0.13,4.23,3.03,19.375,74.0,-292.375,-0.079,0.5878,0.5801,-0.5583
-0.34,4.04,2.99,19.6875,66.625,-286.9375,-0.0968,0.5766,0.5928,-0.554
-0.4,3.97,3.01,21.875,50.0625,-282.625,-0.1136,0.5644,0.6049,-0.5501
0.11,3.64,2.83,24.9375,28.875,-277.875,-0.1291,0.5511,0.6165,-0.5472
-0.08,3.88,2.6,26.375,8.875,-272.125,-0.1434,0.537,0.6277,-0.545
-0.44,3.99,2.68,20.3125,-5.3125,-267.75,-0.1562,0.5222,0.6389,-0.543
-0.18,3.97,2.58,19.375,-17.375,-260.625,-0.1681,0.5069,0.6495,-0.5412
-0.19,3.67,2.38,18.4375,-23.0625,-253.9375,-0.1792,0.4915,0.6597,-0.5395
-0.19,3.74,2.18,14.625,-26.5,-248.1875,-0.1896,0.4762,0.6696,-0.5375
-0.24,3.6,2.07,12.0,-27.6875,-241.8125,-0.1995,0.4609,0.6791,-0.5353
-0.56,3.45,1.66,11.75,-29.3125,-236.8125,-0.2089,0.4457,0.6881,-0.5331
-0.66,3.59,1.39,11.5,-35.1875,-231.5,-0.2177,0.4304,0.6968,-0.5309
-0.46,3.55,1.08,7.9375,-39.1875,-223.75,-0.2256,0.4153,0.7052,-0.5286
0.01,3.55,0.92,6.9375,-42.6875,-217.0625,-0.233,0.4002,0.7132,-0.5262
-0.02,3.65,0.78,5.375,-49.1875,-211.3125,-0.2396,0.3851,0.7209,-0.524
-0.14,3.64,0.58,4.5625,-56.9375,-205.0,-0.2453,0.37,0.7284,-0.5219
-0.24,3.76,0.37,4.0,-63.4375,-197.375,-0.2502,0.3549,0.7356,-0.52
0.0,3.83,0.21,1.6875,-65.5625,-189.125,-0.2544,0.3402,0.7425,-0.5179
0.0,3.84,0.2,0.75,-66.125,-180.5,-0.2582,0.3259,0.749,-0.5159
-0.29,4.12,0.09,0.625,-69.8125,-171.6875,-0.2612,0.312,0.7551,-0.5141
-0.18,4.12,0.22,-0.8125,-73.125,-161.6875,-0.2635,0.2985,0.7609,-0.5123
-0.54,4.46,-0.2,0.9375,-78.375,-149.9375,-0.265,0.2853,0.7663,-0.511
-0.52,4.24,-0.29,-4.6875,-73.6875,-143.75,-0.2662,0.2729,0.7715,-0.5092
0.34,3.32,-0.94,-2.75,-68.0625,-134.4375,-0.2675,0.2613,0.7762,-0.5075
0.18,3.42,-0.98,-0.5,-68.25,-123.0,-0.2683,0.2503,0.7805,-0.5062
0.02,3.68,-0.84,-2.5,-66.0,-114.75,-0.2687,0.2399,0.7844,-0.5048
-0.11,3.75,-0.47,-4.1875,-60.0625,-105.6875,-0.2692,0.2305,0.7881,-0.5034
-0.11,3.66,-0.23,-7.875,-54.1875,-95.3125,-0.2695,0.222,0.7915,-0.5016
-0.1,3.46,-0.27,-11.375,-47.3125,-85.375,-0.2697,0.2145,0.7946,-0.4998
-0.03,3.27,-0.1,-13.3125,-41.8125,-75.5,-0.2698,0.208,0.7975,-0.498
0.39,2.75,0.29,-14.6875,-38.875,-66.3125,-0.2697,0.2022,0.8001,-0.4962
0.75,2.58,0.4,-14.9375,-39.4375,-57.4375,-0.2692,0.197,0.8026,-0.4945
0.6,2.54,0.51,-14.125,-46.5,-47.5,-0.2678,0.1921,0.8051,-0.4932
-0.74,2.38,0.68,-12.4375,-59.125,-39.4375,-0.2652,0.1873,0.8076,-0.4924
-1.06,2.28,0.28,-11.875,-70.625,-35.875,-0.2617,0.1822,0.8102,-0.4919
-0.43,2.22,0.07,-12.3125,-73.625,-34.375,-0.2579,0.177,0.8128,-0.4914
0.53,2.01,0.46,-11.75,-73.1875,-28.1875,-0.2538,0.1723,0.8153,-0.4911
0.47,1.67,1.32,-10.9375,-80.0,-21.375,-0.2491,0.1677,0.8177,-0.491
0.31,1.77,0.76,-9.1875,-92.375,-17.3125,-0.2433,0.1629,0.8203,-0.4913
0.28,2.03,-0.63,-5.625,-96.6875,-12.8125,-0.237,0.1581,0.8227,-0.4919
-0.67,2.01,-2.3,-0.0625,-86.1875,-9.8125,-0.2314,0.1538,0.8245,-0.4929
-1.27,1.74,-2.66,4.6875,-71.4375,-11.5,-0.227,0.15,0.8259,-0.494
-1.79,1.3,-3.32,9.875,-58.75,-13.0,-0.2236,0.1464,0.8267,-0.4951
-2.28,0.86,-2.92,13.4375,-42.125,-13.8125,-0.2214,0.1434,0.8271,-0.4963
-1.1,-0.04,-1.67,13.125,-27.0,-13.8125,-0.2202,0.1411,0.8272,-0.4973
-0.99,-0.16,-1.23,12.0,-19.8125,-11.9375,-0.2195,0.1392,0.8272,-0.4982
-0.95,-0.09,-0.79,10.875,-21.3125,-10.6875,-0.2186,0.1373,0.8273,-0.499
-0.43,0.2,-0.65,9.1875,-25.9375,-13.625,-0.2174,0.1351,0.8275,-0.4996
-0.33,0.37,-0.82,6.375,-27.3125,-15.125,-0.2162,0.1328,0.8279,-0.5001
