lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
0.35,0.77,-0.42,22.25,-38.25,-1.0,-0.6028,0.3439,0.6957,-0.1854
0.2,0.64,-0.5,21.8125,-41.1875,-1.125,-0.601,0.3421,0.6974,-0.1878
0.21,0.62,-0.37,20.3125,-41.5,-2.0,-0.5984,0.3375,0.7006,-0.1924
0.25,0.58,-0.37,18.5625,-43.25,-1.0,-0.5964,0.3358,0.7026,-0.1948
0.17,0.55,-0.39,17.375,-46.0625,1.375,-0.5942,0.3342,0.7045,-0.1971
-0.06,0.59,-0.31,16.375,-46.875,1.6875,-0.5916,0.3326,0.7069,-0.1991
-0.11,0.61,-0.16,16.5,-45.6875,1.0,-0.5894,0.331,0.7089,-0.2014
-0.1,0.58,-0.09,16.25,-44.875,0.6875,-0.5859,0.3252,0.7128,-0.2072
-0.09,0.65,-0.19,15.75,-44.875,1.1875,-0.5836,0.3237,0.7147,-0.2094
-0.3,0.62,-0.31,15.25,-45.9375,1.5,-0.5812,0.3222,0.7167,-0.2117
-0.45,0.52,-0.27,15.0625,-47.4375,1.3125,-0.5787,0.3207,0.7187,-0.2139
-0.54,0.59,-0.15,14.875,-48.375,1.3125,-0.5761,0.3192,0.7208,-0.2162
-0.69,0.68,-0.12,14.4375,-49.25,1.6875,-0.5724,0.3143,0.7243,-0.2212
-0.65,0.74,-0.06,15.0,-52.125,1.3125,-0.5696,0.3127,0.7265,-0.2235
-0.55,0.75,0.06,16.0,-58.0,1.3125,-0.5665,0.3109,0.7289,-0.2261
-0.62,0.86,-0.01,16.4375,-64.0,1.125,-0.5629,0.309,0.7316,-0.2289
-0.82,0.96,-0.27,18.5,-65.3125,0.1875,-0.5593,0.3068,0.7344,-0.2317
-0.89,1.08,-0.31,20.125,-61.6875,-1.6875,-0.5552,0.3018,0.738,-0.2366
-0.51,1.38,-0.35,19.125,-54.75,-2.5,-0.5523,0.2996,0.7403,-0.239
-0.23,1.48,-0.34,18.8125,-49.4375,-0.875,-0.5497,0.2977,0.7422,-0.2414
-0.21,1.51,-0.26,19.375,-47.6875,1.625,-0.5472,0.2959,0.744,-0.2439
-0.59,1.5,-0.13,20.75,-47.3125,3.9375,-0.5446,0.2943,0.7457,-0.2466
-0.77,1.55,0.0,22.625,-46.1875,4.25,-0.541,0.2889,0.7486,-0.2519
-1.06,1.56,0.2,24.375,-45.625,3.8125,-0.5386,0.2871,0.7501,-0.2548
-1.29,1.56,0.45,25.75,-47.125,3.75,-0.5361,0.2852,0.7515,-0.2577
-1.81,1.35,0.89,26.6875,-48.1875,3.1875,-0.5337,0.2831,0.7531,-0.2607
-1.89,1.45,1.17,26.375,-46.875,0.9375,-0.5313,0.2809,0.7546,-0.2635
-1.83,1.64,1.2,24.75,-44.9375,-0.625,-0.528,0.2759,0.7571,-0.2682
-1.83,2.14,1.18,22.875,-42.75,-1.75,-0.5258,0.2737,0.7585,-0.2706
-1.54,2.34,1.12,20.1875,-38.4375,-3.6875,-0.5239,0.2717,0.7598,-0.2726
-1.02,2.4,1.19,17.375,-32.0625,-3.0625,-0.5223,0.27,0.7609,-0.2743
-0.48,2.26,1.57,14.5,-28.0,1.125,-0.5208,0.2688,0.7618,-0.2759
0.11,1.43,1.81,12.625,-27.75,4.9375,-0.5178,0.264,0.764,-0.2802
0.28,1.24,1.85,12.0625,-28.5625,7.875,-0.5161,0.2634,0.7648,-0.282
0.32,1.18,1.65,10.875,-31.0,9.625,-0.514,0.2628,0.7656,-0.2838
0.35,1.16,0.79,7.6875,-31.5,10.75,-0.5119,0.2624,0.7666,-0.2855
0.64,1.13,0.2,3.6875,-28.5625,12.625,-0.5098,0.2623,0.7675,-0.2869
