lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-5.26,1.2,5.61,78.875,-176.9375,351.8125,-0.6375,0.4236,0.6436,-0.0044
-4.97,0.63,6.06,78.875,-176.9375,351.8125,-0.6303,0.4386,0.6396,-0.0345
-4.21,0.43,6.33,80.6875,-174.9375,361.75,-0.6221,0.4534,0.6351,-0.0643
-3.2,0.62,6.52,74.9375,-177.125,361.75,-0.6221,0.4534,0.6351,-0.0643
-3.14,1.78,6.31,66.6875,-183.5,358.75,-0.6125,0.4678,0.6302,-0.0937
-3.83,2.73,6.2,61.25,-194.375,355.6875,-0.5887,0.4948,0.6207,-0.1527
-4.65,3.5,5.72,61.8125,-211.1875,353.6875,-0.5746,0.5069,0.6158,-0.1833
-6.28,3.43,4.6,66.0625,-226.6875,356.1875,-0.5597,0.5184,0.61,-0.2141
-6.27,3.98,4.33,69.625,-230.125,360.25,-0.5597,0.5184,0.61,-0.2141
-5.95,3.99,4.69,70.8125,-219.625,369.1875,-0.5444,0.5297,0.6026,-0.2446
-5.22,3.09,4.98,72.0625,-205.125,385.6875,-0.5129,0.5526,0.5818,-0.3051
-3.4,2.21,5.51,74.5,-199.25,388.625,-0.4962,0.5629,0.5699,-0.3347
-2.47,2.24,5.86,74.75,-199.4375,390.4375,-0.4781,0.5724,0.5573,-0.3649
-2.16,2.45,5.6,77.4375,-212.0625,397.5,-0.4781,0.5724,0.5573,-0.3649
-4.99,2.99,3.53,82.625,-237.5,408.5,-0.4579,0.5805,0.5442,-0.3964
-5.32,2.1,2.46,91.375,-265.0,419.875,-0.4125,0.5917,0.515,-0.4633
-6.07,0.79,3.01,103.5625,-277.4375,429.4375,-0.3894,0.5951,0.4982,-0.496
-7.0,-0.51,3.89,113.6875,-269.375,426.0625,-0.366,0.5976,0.4807,-0.5271
-6.98,-2.47,4.11,109.125,-262.25,418.4375,-0.366,0.5976,0.4807,-0.5271
-7.0,-2.91,5.03,97.5625,-241.75,412.0625,-0.3425,0.6,0.4626,-0.5555
-7.09,-2.95,4.45,86.625,-200.6875,391.8125,-0.2988,0.6063,0.4262,-0.6013
-6.51,-2.94,3.82,69.0,-174.5,374.4375,-0.2772,0.609,0.409,-0.6205
-6.36,-3.29,2.83,54.5,-166.8125,359.5,-0.2551,0.6106,0.393,-0.6385
-6.62,-3.82,1.82,40.4375,-172.75,344.5,-0.2551,0.6106,0.393,-0.6385
-6.73,-4.45,1.25,28.0625,-187.0625,328.8125,-0.2325,0.6105,0.3784,-0.6558
-7.5,-4.89,0.99,12.1875,-194.4375,305.4375,-0.1877,0.6069,0.3549,-0.686
-7.02,-5.04,0.82,-9.25,-187.5,279.625,-0.1663,0.605,0.3464,-0.6974
-6.45,-5.17,1.02,-32.4375,-168.5625,253.4375,-0.1456,0.6038,0.34,-0.7061
-6.05,-5.18,1.38,-57.8125,-144.1875,228.6875,-0.1456,0.6038,0.34,-0.7061
-5.8,-4.39,1.58,-83.75,-126.3125,207.625,-0.1252,0.6031,0.3359,-0.7125
-5.4,-4.05,1.39,-105.5625,-115.125,191.375,-0.0849,0.6023,0.3331,-0.7205
-5.14,-3.92,1.44,-125.5,-104.8125,177.9375,-0.0648,0.6022,0.3341,-0.7222
-4.92,-3.36,1.18,-145.875,-93.1875,165.5,-0.0448,0.6019,0.3367,-0.7227
-4.02,-3.17,1.02,-162.8125,-86.875,151.625,-0.0448,0.6019,0.3367,-0.7227
-3.22,-2.99,0.86,-176.25,-81.625,135.375,-0.0252,0.6014,0.3409,-0.7222
-2.84,-2.84,0.83,-187.9375,-76.75,120.25,0.0127,0.5988,0.3528,-0.7189
-2.88,-2.59,0.45,-196.625,-77.8125,107.8125,0.0311,0.5964,0.36,-0.7167
-2.83,-2.65,0.28,-201.6875,-80.8125,95.125,0.0486,0.5934,0.3682,-0.7141
-2.63,-2.73,0.54,-205.8125,-77.875,80.0,0.0486,0.5934,0.3682,-0.7141
-2.46,-2.83,1.19,-211.8125,-69.5625,65.625,0.0654,0.5903,0.3773,-0.7105
-2.72,-2.5,1.19,-219.5625,-59.25,53.5625,0.0966,0.5841,0.3984,-0.7006
-2.73,-2.31,1.05,-225.5,-46.6875,42.0625,0.1106,0.5812,0.4103,-0.694
-2.67,-2.17,1.0,-230.1875,-30.1875,27.625,0.1232,0.5786,0.4235,-0.6861
-2.2,-2.16,0.7,-236.625,-11.5,10.8125,0.1232,0.5786,0.4235,-0.6861
-1.66,-2.09,0.88,-242.3125,5.0625,-7.1875,0.1345,0.576,0.4379,-0.6771
-1.33,-1.96,1.16,-246.625,16.625,-23.8125,0.1536,0.5696,0.4692,-0.6571
-1.15,-1.82,1.41,-249.8125,19.3125,-37.1875,0.1625,0.5651,0.4855,-0.647
-0.38,-1.45,1.37,-249.3125,5.5625,-56.25,0.171,0.5596,0.5017,-0.6371
