lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
0.44,0.62,0.12,-28.5625,6.875,-67.8125,-0.0439,0.4465,0.6155,-0.6481
0.39,0.64,0.17,-28.6875,10.25,-67.25,-0.0471,0.4436,0.6195,-0.6459
0.35,0.74,0.15,-28.3125,11.4375,-67.3125,-0.0502,0.4408,0.6235,-0.6437
0.7,0.81,0.27,-27.875,10.375,-66.875,-0.0534,0.438,0.6274,-0.6415
0.6,0.81,0.44,-27.875,10.6875,-65.5,-0.0565,0.4352,0.6313,-0.6394
0.5,0.87,0.49,-28.625,8.875,-64.8125,-0.0594,0.4324,0.6352,-0.6372
0.52,0.87,0.64,-29.0,5.875,-64.3125,-0.0621,0.4294,0.6391,-0.6351
0.31,0.59,0.78,-29.25,3.4375,-63.6875,-0.0647,0.4263,0.6429,-0.6331
0.27,0.59,0.74,-29.0625,0.625,-63.625,-0.0671,0.423,0.6467,-0.6311
0.36,0.55,0.7,-29.4375,-1.0,-63.4375,-0.0692,0.4195,0.6507,-0.6292
0.37,0.49,0.56,-30.75,-0.625,-63.0625,-0.0714,0.4161,0.6545,-0.6271
0.11,0.49,0.47,-31.9375,-0.5625,-62.5,-0.0736,0.4128,0.6584,-0.6249
0.02,0.57,0.4,-32.5,-1.4375,-61.9375,-0.0756,0.4095,0.6624,-0.6228
0.17,0.55,0.33,-32.5,-1.625,-61.0,-0.0776,0.4062,0.6661,-0.6207
0.55,0.53,0.16,-32.5625,0.0625,-60.3125,-0.0795,0.4028,0.67,-0.6184
0.58,0.66,0.07,-33.125,1.8125,-58.75,-0.0815,0.3998,0.6738,-0.6161
0.69,0.81,-0.11,-33.8125,3.75,-57.125,-0.0836,0.397,0.6774,-0.6136
0.72,0.84,-0.12,-34.375,8.1875,-55.125,-0.0858,0.3945,0.681,-0.611
0.52,0.87,-0.2,-35.3125,12.9375,-53.875,-0.0881,0.3923,0.6844,-0.6081
0.72,0.8,-0.19,-35.875,16.75,-53.0,-0.0897,0.3893,0.6885,-0.6052
0.78,0.66,-0.18,-36.375,20.25,-51.3125,-0.0923,0.3876,0.692,-0.6021
0.91,0.64,-0.35,-35.9375,22.9375,-48.8125,-0.0949,0.3862,0.6952,-0.5988
0.84,0.71,-0.33,-35.4375,24.375,-46.25,-0.0975,0.385,0.6982,-0.5955
0.85,0.77,-0.39,-35.0625,23.625,-43.6875,-0.1,0.3839,0.7012,-0.5923
0.88,0.84,-0.29,-33.9375,22.4375,-41.375,-0.1023,0.3829,0.7041,-0.5892
0.79,0.72,-0.6,-32.3125,21.625,-39.0625,-0.1045,0.3819,0.7068,-0.5862
0.39,0.58,-0.74,-29.375,25.25,-37.8125,-0.1069,0.3811,0.7092,-0.5834
0.29,0.52,-0.86,-26.875,30.625,-39.0,-0.1098,0.3806,0.7115,-0.5804
0.76,0.44,-0.84,-25.5625,34.5625,-39.25,-0.113,0.3801,0.7137,-0.5774
0.76,0.44,-0.84,-24.25,35.1875,-37.3125,-0.1151,0.3785,0.7164,-0.5746
0.77,0.44,-0.69,-21.5,30.4375,-33.4375,-0.1179,0.3782,0.7183,-0.572
0.53,0.43,-0.39,-18.25,24.5625,-30.8125,-0.1203,0.3777,0.7198,-0.5698
0.64,0.44,-0.29,-16.625,19.1875,-29.4375,-0.1224,0.377,0.7214,-0.5679
0.72,0.37,-0.22,-14.5625,14.8125,-27.8125,-0.1241,0.3762,0.7228,-0.5662
0.72,0.37,-0.22,-12.125,8.8125,-26.625,-0.1255,0.3751,0.7242,-0.5649
0.79,0.32,-0.11,-10.0625,0.625,-25.375,-0.1265,0.3737,0.7255,-0.564
0.81,0.16,-0.09,-8.1875,-7.0,-23.0625,-0.1269,0.372,0.7266,-0.5635
0.62,0.16,-0.16,-6.125,-13.1875,-21.5625,-0.1269,0.3701,0.7277,-0.5633
0.51,0.22,-0.1,-4.75,-17.3125,-21.0,-0.1267,0.368,0.7288,-0.5633
0.26,0.05,-0.13,-5.5,-15.6875,-20.25,-0.1267,0.366,0.73,-0.563
0.06,-0.03,-0.21,-6.625,-11.25,-20.5,-0.1268,0.3643,0.7311,-0.5628
0.06,-0.17,-0.29,-7.625,-5.25,-20.8125,-0.1272,0.3628,0.7322,-0.5623
0.29,-0.35,-0.29,-8.75,-0.5,-21.75,-0.128,0.3616,0.7332,-0.5615
0.22,-0.57,-0.18,-9.5,1.1875,-22.5,-0.1288,0.3604,0.7344,-0.5606
0.15,-0.52,-0.17,-9.25,0.0625,-23.375,-0.1296,0.3589,0.7355,-0.5598
0.04,-0.48,-0.04,-9.4375,-1.0625,-24.6875,-0.1305,0.3575,0.7367,-0.559
0.05,-0.42,0.13,-10.0,-1.9375,-27.125,-0.1313,0.3558,0.738,-0.5581
0.08,-0.44,0.12,-10.5,-2.1875,-29.25,-0.1323,0.354,0.7394,-0.5572
0.07,-0.52,0.04,-10.4375,-0.8125,-31.375,-0.1334,0.3521,0.7408,-0.5562
0.0,-0.52,0.04,-11.5625,-0.5625,-34.5625,-0.1345,0.3497,0.7426,-0.5552
0.01,-0.3,0.07,-12.8125,-3.125,-37.5,-0.1357,0.3474,0.7443,-0.5541
-0.13,-0.26,0.02,-12.75,-3.3125,-39.6875,-0.137,0.3448,0.746,-0.553
-0.13,-0.17,0.1,-13.75,-1.875,-42.6875,-0.1384,0.3422,0.7479,-0.5517
0.07,-0.1,0.18,-15.25,-1.0625,-45.25,-0.14,0.3395,0.7499,-0.5502
0.13,-0.19,0.29,-15.8125,-0.125,-47.6875,-0.1417,0.3365,0.7521,-0.5487
-0.05,-0.17,0.23,-15.5625,-0.4375,-50.5625,-0.1436,0.3335,0.7542,-0.5471
-0.03,-0.22,0.22,-15.375,0.0625,-53.5,-0.1456,0.3303,0.7564,-0.5455
0.25,-0.24,0.18,-16.0,3.0,-55.8125,-0.1479,0.327,0.7587,-0.5436
0.23,-0.16,0.29,-16.875,5.125,-57.1875,-0.1505,0.3238,0.761,-0.5417
0.29,-0.14,0.3,-16.75,3.8125,-58.125,-0.1522,0.3195,0.7637,-0.54
0.41,-0.3,0.28,-14.9375,2.0,-59.625,-0.1547,0.316,0.7659,-0.5381
0.48,-0.25,0.29,-13.8125,-1.0625,-61.1875,-0.157,0.3121,0.7682,-0.5365
0.42,-0.07,0.41,-13.0,-5.625,-61.8125,-0.1591,0.308,0.7704,-0.535
0.48,0.03,0.39,-12.4375,-9.9375,-61.3125,-0.1609,0.3037,0.7728,-0.5336
0.48,0.03,0.39,-11.6875,-12.3125,-61.6875,-0.1616,0.2979,0.7756,-0.5326
0.49,0.11,0.42,-10.5625,-16.125,-63.0625,-0.1631,0.2932,0.7778,-0.5314
0.64,-0.22,0.43,-9.0625,-20.0,-63.8125,-0.1644,0.2882,0.7801,-0.5305
0.51,-0.45,0.54,-7.5,-24.5,-64.875,-0.1655,0.283,0.7823,-0.5296
0.44,-0.74,0.43,-5.6875,-30.6875,-65.875,-0.1663,0.2773,0.7845,-0.5291
