lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-2.85,10.54,2.42,94.875,37.25,-455.25,0.1435,0.7291,0.2418,-0.624
-1.5,11.4,2.87,87.0,46.625,-452.5625,0.1132,0.7228,0.2654,-0.6279
0.71,11.98,3.2,78.9375,61.0,-446.25,0.0833,0.7163,0.2888,-0.6298
1.93,12.6,3.23,70.75,81.6875,-437.875,0.0537,0.71,0.3119,-0.6292
3.34,13.02,3.47,62.5625,109.8125,-426.1875,0.0244,0.7043,0.3344,-0.6257
6.18,13.12,4.32,53.5,143.9375,-408.875,-0.0045,0.7,0.356,-0.6191
7.11,13.41,5.04,45.0625,174.4375,-388.125,-0.0327,0.697,0.3762,-0.6096
7.92,13.49,5.76,39.25,193.125,-364.375,-0.0598,0.6948,0.3949,-0.5981
9.72,12.8,6.57,34.625,196.1875,-337.0625,-0.0854,0.693,0.4117,-0.5857
10.23,12.31,6.77,30.0,184.3125,-305.25,-0.1086,0.6909,0.4265,-0.5735
11.3,11.9,6.7,23.8125,158.0,-269.8125,-0.1287,0.6884,0.4395,-0.5624
12.93,11.39,6.7,15.4375,123.5625,-231.875,-0.1452,0.6854,0.4508,-0.5532
16.68,9.59,6.37,8.0625,90.0625,-188.0625,-0.1578,0.6822,0.4601,-0.5458
17.98,8.69,6.11,1.875,59.25,-141.3125,-0.1667,0.6793,0.4674,-0.5406
18.77,7.86,5.93,-4.0625,34.875,-94.375,-0.1722,0.6772,0.4725,-0.537
19.35,7.02,6.42,-12.25,15.625,-48.625,-0.1744,0.6762,0.4756,-0.535
18.74,6.8,6.43,-26.0,-4.6875,-0.0625,-0.1727,0.6763,0.4768,-0.5342
17.41,7.05,6.24,-41.3125,-20.5625,56.375,-0.1669,0.6783,0.4758,-0.5345
16.19,7.39,5.84,-59.3125,-30.0,113.625,-0.1572,0.6823,0.4724,-0.5354
14.32,7.44,5.16,-72.8125,-36.5625,170.125,-0.1438,0.6883,0.4662,-0.5368
13.75,7.38,4.96,-83.375,-45.1875,223.75,-0.127,0.6959,0.4575,-0.5388
