lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.73,-0.63,-0.06,-3.9375,-19.375,10.0625,0.5499,0.6642,-0.1867,-0.4706
-0.73,-0.75,-0.14,-4.6875,-19.0,10.5625,0.5504,0.6631,-0.188,-0.4712
-0.7,-0.91,-0.24,-5.8125,-18.5,11.3125,0.551,0.6619,-0.1891,-0.4717
-0.81,-1.1,-0.35,-6.5,-16.0,10.9375,0.551,0.6619,-0.1891,-0.4717
-1.02,-1.19,-0.6,-6.8125,-12.125,7.8125,0.5515,0.661,-0.1898,-0.4721
-2.07,-1.41,-1.71,-5.1875,-7.1875,2.75,0.5518,0.6604,-0.1898,-0.4727
-2.74,-1.5,-2.29,-2.3125,-0.375,-3.5625,0.5514,0.6609,-0.1888,-0.4727
-3.3,-1.61,-2.58,1.125,8.5625,-11.25,0.5506,0.6622,-0.1872,-0.4726
-3.58,-1.68,-2.78,4.75,16.8125,-18.5625,0.5506,0.6622,-0.1872,-0.4726
-3.72,-1.63,-2.85,8.5625,22.3125,-24.4375,0.5495,0.6638,-0.1851,-0.4724
-3.94,-1.46,-2.99,13.125,22.6875,-32.5,0.5454,0.6682,-0.1801,-0.4728
-4.36,-1.26,-2.98,18.125,21.9375,-42.6875,0.5422,0.6711,-0.1768,-0.4738
-5.89,-1.01,-3.19,23.9375,22.6875,-55.8125,0.5379,0.6746,-0.1727,-0.4751
-6.44,-0.71,-3.52,30.6875,27.0625,-73.6875,0.5379,0.6746,-0.1727,-0.4751
-6.9,-0.42,-3.58,38.8125,35.8125,-93.75,0.5324,0.6792,-0.1672,-0.4767
-7.27,-0.06,-3.44,49.3125,42.3125,-114.6875,0.5172,0.6909,-0.1534,-0.4813
-7.22,0.05,-3.13,59.9375,43.5,-133.5625,0.5074,0.6973,-0.146,-0.4847
-6.92,0.12,-2.9,71.375,36.9375,-149.5,0.4961,0.7037,-0.1387,-0.4894
-6.71,0.22,-2.64,81.0,21.9375,-164.875,0.4961,0.7037,-0.1387,-0.4894
-7.15,0.73,-2.45,90.1875,2.75,-181.75,0.4832,0.7096,-0.1315,-0.4957
-7.35,1.15,-2.15,99.4375,-13.25,-201.125,0.4523,0.7205,-0.1163,-0.5126
-7.57,1.5,-2.06,107.5,-25.125,-220.5625,0.4345,0.7258,-0.1077,-0.5224
-8.71,2.1,-2.12,113.9375,-30.125,-241.6875,0.4153,0.7311,-0.0975,-0.5324
-9.33,2.68,-1.86,117.625,-25.5,-264.0625,0.4153,0.7311,-0.0975,-0.5324
-9.99,3.41,-1.9,117.3125,-12.375,-286.6875,0.3949,0.7368,-0.0855,-0.5421
-11.38,4.48,-1.85,117.4375,8.1875,-310.8125,0.3503,0.7496,-0.055,-0.5588
-11.21,5.22,-1.24,118.5,25.25,-334.125,0.326,0.7561,-0.0371,-0.5663
-11.11,6.0,-0.84,119.4375,35.1875,-354.625,0.3002,0.7619,-0.0181,-0.5737
-10.95,6.72,-0.8,122.25,34.75,-374.1875,0.3002,0.7619,-0.0181,-0.5737
-10.63,7.02,-0.46,124.1875,26.8125,-391.375,0.2731,0.7665,0.0018,-0.5813
-10.6,7.51,-0.06,120.9375,22.1875,-405.5,0.2168,0.7722,0.0444,-0.5957
-10.76,8.15,0.36,115.3125,25.125,-416.8125,0.1878,0.7736,0.0673,-0.6014
-11.65,8.85,0.54,111.0625,31.75,-427.375,0.1582,0.7742,0.0909,-0.6061
-11.8,9.59,0.87,107.5625,36.8125,-437.75,0.1582,0.7742,0.0909,-0.6061
-11.71,10.3,1.19,103.375,40.3125,-446.4375,0.1282,0.7736,0.1152,-0.6098
-10.67,10.6,0.71,100.375,44.5,-455.125,0.0666,0.7692,0.1656,-0.6136
-9.47,11.12,1.1,98.6875,49.125,-464.1875,0.0352,0.7654,0.1914,-0.6133
-7.96,11.55,1.73,95.125,57.75,-470.5625,0.0036,0.7613,0.2171,-0.611
-6.6,11.85,1.78,92.625,72.875,-471.0625,0.0036,0.7613,0.2171,-0.611
-4.91,11.66,2.23,89.625,89.375,-468.8125,-0.028,0.7567,0.2425,-0.6065
-3.58,12.35,2.45,86.4375,101.6875,-465.875,-0.0905,0.7458,0.2913,-0.5922
-2.38,12.73,2.6,85.5625,112.8125,-457.625,-0.1211,0.7396,0.314,-0.5829
-0.12,12.74,3.02,85.5625,119.8125,-446.625,-0.1508,0.7326,0.3354,-0.5727
1.07,13.06,3.4,84.125,120.1875,-433.8125,-0.1508,0.7326,0.3354,-0.5727
2.04,13.12,4.05,82.0625,117.9375,-415.1875,-0.1792,0.725,0.3554,-0.5621
2.77,13.2,4.59,77.5625,110.375,-393.1875,-0.2301,0.7082,0.3911,-0.541
4.09,13.09,5.39,69.625,97.625,-368.6875,-0.2518,0.6992,0.407,-0.5311
4.4,13.39,5.63,58.9375,81.9375,-341.1875,-0.2707,0.6902,0.4216,-0.522
4.95,13.73,5.73,46.9375,66.5625,-309.9375,-0.2707,0.6902,0.4216,-0.522
7.03,14.17,5.68,33.375,53.5625,-273.625,-0.2866,0.6819,0.4348,-0.5137
7.95,14.49,5.78,18.8125,44.5,-231.5,-0.3088,0.6693,0.4555,-0.4992
8.91,14.75,6.21,3.375,39.5,-185.5,-0.3153,0.6659,0.4629,-0.4929
10.13,15.13,6.61,-14.0625,38.3125,-138.5625,-0.3153,0.6659,0.4629,-0.4929
10.25,15.36,6.43,-30.625,37.9375,-93.5625,-0.319,0.6646,0.4684,-0.487
10.32,15.73,5.86,-41.375,35.4375,-51.75,-0.3202,0.6651,0.472,-0.482
10.77,15.43,6.99,-50.1875,30.25,-10.4375,-0.319,0.6673,0.4738,-0.478
11.27,15.03,6.59,-68.3125,15.75,29.3125,-0.3146,0.6709,0.4745,-0.4752
11.07,15.14,6.4,-87.9375,-5.4375,71.125,-0.3065,0.6758,0.4741,-0.4738
10.8,15.11,6.11,-102.625,-29.8125,113.5,-0.2949,0.6818,0.4725,-0.4743
9.68,14.69,5.86,-113.3125,-53.1875,150.25,-0.2802,0.6884,0.4697,-0.4765
9.0,14.44,5.56,-124.9375,-74.25,182.625,-0.2626,0.6955,0.4657,-0.4801
8.24,14.07,5.24,-134.8125,-95.9375,213.25,-0.2421,0.7028,0.4607,-0.485
6.26,13.28,4.95,-144.75,-119.375,241.5,-0.2189,0.71,0.4545,-0.4913
5.53,13.05,4.83,-159.6875,-139.1875,264.8125,-0.1929,0.717,0.4477,-0.4982
4.68,12.92,4.76,-175.875,-150.0,287.5,-0.1644,0.7241,0.4399,-0.5051
4.09,12.78,4.7,-186.8125,-151.75,311.875,-0.134,0.7314,0.4307,-0.5114
1.7,11.96,4.59,-193.0625,-143.9375,337.8125,-0.1022,0.7393,0.4195,-0.5168
-0.69,11.26,4.15,-200.25,-133.3125,358.9375,-0.0692,0.7474,0.4067,-0.5208
-2.48,11.07,3.31,-212.0,-125.0625,372.875,-0.0351,0.7554,0.3929,-0.5232
-4.2,10.92,2.71,-223.25,-108.375,395.5,0.0002,0.7638,0.3776,-0.5235
