lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
5.24,11.52,2.87,-62.4375,-84.125,68.3125,-0.5485,0.2612,-0.7688,-0.1999
3.79,10.01,1.52,-55.625,-63.9375,76.875,-0.55,0.2576,-0.7665,-0.2084
3.32,8.29,0.87,-70.8125,-24.0625,110.875,-0.5481,0.2533,-0.7665,-0.2187
4.29,7.37,0.78,-103.625,16.5625,158.0625,-0.5418,0.2482,-0.7687,-0.2324
4.31,8.04,0.99,-136.6875,44.4375,197.8125,-0.5321,0.2424,-0.772,-0.2493
3.98,8.7,1.22,-162.875,57.8125,219.875,-0.5202,0.2365,-0.7755,-0.2686
3.37,8.81,1.39,-182.25,61.9375,229.625,-0.5071,0.2308,-0.7784,-0.2892
1.48,8.73,1.48,-195.0,61.625,238.375,-0.4933,0.2249,-0.7806,-0.311
1.51,7.66,1.66,-207.125,52.9375,251.6875,-0.4791,0.2183,-0.7819,-0.334
-0.98,10.27,0.89,-210.4375,40.75,262.4375,-0.4648,0.2105,-0.7821,-0.3576
-1.02,8.49,1.57,-224.625,32.5625,345.6875,-0.448,0.1973,-0.7823,-0.3852
2.39,10.95,1.52,-221.375,7.3125,367.125,-0.4316,0.1816,-0.7809,-0.4133
0.64,12.05,0.6,-208.3125,-28.5625,326.0,-0.4187,0.1666,-0.7772,-0.4391
-2.89,12.17,-0.19,-224.5625,-79.6875,338.125,-0.408,0.1493,-0.7704,-0.4667
-5.21,15.0,0.61,-247.4375,-105.1875,395.375,-0.3958,0.1278,-0.7614,-0.4973
-7.64,15.74,-1.43,-235.75,-68.5,447.125,-0.3785,0.104,-0.7533,-0.5277
-10.96,15.03,-4.4,-202.5625,-0.9375,438.25,-0.357,0.0825,-0.7474,-0.5541
-12.86,10.2,-9.35,-190.1875,60.625,398.75,-0.3329,0.0658,-0.7426,-0.5773
-11.63,8.04,-10.2,-196.1875,104.1875,383.125,-0.3064,0.0524,-0.7376,-0.5994
-10.11,7.02,-10.04,-200.875,129.125,377.8125,-0.2781,0.0405,-0.7319,-0.6207
-8.97,6.74,-9.28,-197.6875,132.0625,353.8125,-0.2505,0.0302,-0.7254,-0.6404
-7.32,6.2,-7.16,-188.25,110.1875,310.0625,-0.2264,0.0211,-0.718,-0.6578
-7.4,5.92,-6.55,-178.0625,67.8125,263.25,-0.2073,0.0123,-0.7096,-0.6733
-7.68,5.63,-6.53,-165.75,19.875,232.1875,-0.1927,0.0024,-0.7006,-0.6871
-7.66,5.23,-6.77,-150.0625,-22.375,215.8125,-0.1814,-0.0092,-0.6913,-0.6993
-5.64,4.35,-6.15,-130.6875,-60.375,203.125,-0.173,-0.0226,-0.6824,-0.7098
-4.92,3.36,-5.89,-110.6875,-89.5625,188.625,-0.167,-0.0372,-0.674,-0.7187
-4.86,2.18,-5.7,-92.9375,-100.3125,166.8125,-0.1628,-0.0515,-0.6663,-0.7259
-5.36,0.23,-5.37,-76.6875,-94.6875,137.3125,-0.1601,-0.064,-0.6595,-0.7316
-5.56,-1.09,-5.11,-63.375,-82.5,107.9375,-0.1583,-0.0742,-0.6539,-0.7361
-5.68,-0.78,-4.16,-47.8125,-77.5625,85.0,-0.1577,-0.0831,-0.6493,-0.7394
-4.86,-2.26,-4.4,-12.0,-77.625,59.9375,-0.1582,-0.0911,-0.6471,-0.7402
-7.31,-3.93,-4.01,-12.125,-76.8125,42.25,-0.1599,-0.098,-0.645,-0.7408
-4.86,-8.51,-4.46,-20.1875,-71.375,79.4375,-0.1589,-0.1065,-0.642,-0.7424
-4.74,-5.13,-3.11,-42.0,-72.3125,63.0625,-0.1593,-0.1139,-0.6378,-0.7449
-6.71,-3.05,-3.76,2.0625,-83.8125,56.25,-0.1602,-0.1223,-0.6363,-0.7447
-7.63,-5.73,-4.07,51.6875,-73.4375,53.875,-0.1603,-0.1304,-0.6379,-0.7418
-7.54,-6.71,-4.01,47.6875,-42.25,45.1875,-0.1592,-0.1362,-0.6399,-0.7394
-7.22,-7.21,-4.44,46.125,-12.5,54.5625,-0.1559,-0.1406,-0.642,-0.7375
-6.91,-8.17,-5.08,51.6875,6.75,64.625,-0.1509,-0.1443,-0.6445,-0.7356
-7.47,-8.19,-4.97,44.6875,11.6875,47.25,-0.1468,-0.1467,-0.6468,-0.7339
-8.46,-7.85,-4.64,29.0625,3.125,10.25,-0.1456,-0.1475,-0.6485,-0.7325
-9.72,-7.17,-4.47,17.6875,-12.1875,-13.0,-0.1469,-0.1477,-0.6496,-0.7311
-10.32,-6.54,-4.37,13.25,-24.4375,-11.875,-0.1487,-0.1487,-0.6503,-0.73
-9.42,-6.11,-4.06,9.0,-28.3125,-11.5625,-0.1509,-0.15,-0.6506,-0.729
-8.38,-5.67,-3.47,4.6875,-29.1875,-21.75,-0.1538,-0.1506,-0.6508,-0.7281
-9.16,-5.03,-3.89,6.75,-27.25,-41.6875,-0.1578,-0.1501,-0.6514,-0.7268
-10.39,-4.39,-4.59,12.125,-20.5,-72.6875,-0.1632,-0.1475,-0.6528,-0.7249
-10.92,-3.55,-5.06,18.375,-16.3125,-102.0625,-0.1702,-0.1431,-0.655,-0.7222
-10.48,-2.85,-5.14,25.8125,-19.875,-117.8125,-0.1781,-0.1382,-0.6577,-0.7188
-8.52,-2.22,-5.06,32.625,-30.5625,-124.9375,-0.187,-0.1335,-0.6606,-0.7147
-7.8,-1.8,-5.05,35.5,-45.375,-134.0625,-0.1972,-0.1294,-0.6635,-0.7101
-7.35,-1.14,-5.06,34.125,-62.6875,-147.5,-0.2092,-0.1254,-0.666,-0.705
-7.62,0.73,-4.9,32.4375,-76.375,-162.375,-0.2228,-0.1214,-0.6682,-0.6993
-7.93,1.86,-4.78,34.4375,-85.3125,-177.75,-0.2377,-0.1171,-0.6704,-0.6931
-8.25,3.09,-4.55,41.875,-90.4375,-194.375,-0.2538,-0.1122,-0.6729,-0.6858
-8.36,4.48,-4.21,54.5625,-96.875,-209.9375,-0.2709,-0.107,-0.6758,-0.6771
-8.87,6.8,-3.98,67.8125,-105.5,-220.8125,-0.2888,-0.1019,-0.6791,-0.6671
-8.94,7.8,-4.12,75.875,-115.5,-227.5625,-0.3076,-0.0972,-0.6823,-0.6561
-9.21,8.92,-4.55,77.1875,-125.375,-236.5625,-0.3271,-0.0925,-0.6851,-0.6442
-10.51,10.76,-5.59,77.1875,-130.875,-253.625,-0.3478,-0.0871,-0.6874,-0.6315
-10.3,10.98,-5.32,83.0625,-124.3125,-274.0,-0.369,-0.0802,-0.69,-0.6176
-9.48,10.1,-4.61,99.4375,-108.125,-291.0,-0.3896,-0.072,-0.6935,-0.6017
-8.01,8.83,-3.69,118.5625,-92.625,-307.875,-0.4098,-0.0625,-0.6981,-0.5838
-6.43,6.78,-2.69,133.0625,-89.375,-325.1875,-0.4302,-0.0523,-0.7029,-0.564
-5.7,6.57,-2.52,135.25,-100.8125,-346.5,-0.4518,-0.0414,-0.7069,-0.5426
-5.3,6.79,-2.5,127.1875,-119.625,-368.1875,-0.4751,-0.0298,-0.709,-0.5203
-5.15,7.29,-2.64,110.125,-132.3125,-387.5625,-0.4995,-0.0168,-0.709,-0.4974
-6.45,8.86,-2.47,87.0,-128.9375,-398.25,-0.5235,-0.002,-0.7074,-0.4749
-6.96,10.36,-2.56,65.8125,-105.0,-390.6875,-0.5451,0.0142,-0.705,-0.4534
-7.05,11.81,-2.32,54.125,-60.8125,-360.625,-0.5623,0.0308,-0.7036,-0.4335
-4.69,11.39,-1.51,49.8125,-4.5,-318.5625,-0.5742,0.0472,-0.704,-0.4152
-2.69,10.89,-0.75,43.375,51.875,-292.0,-0.5813,0.0643,-0.7067,-0.3981
-1.27,10.74,0.17,36.8125,91.0625,-284.5,-0.5854,0.0825,-0.7106,-0.3813
-0.46,10.56,0.93,33.375,104.6875,-274.75,-0.5881,0.1006,-0.7147,-0.3649
0.54,9.6,1.63,31.5,103.8125,-259.625,-0.5899,0.1179,-0.7184,-0.3492
1.37,9.26,1.8,30.0625,99.375,-244.1875,-0.5912,0.1342,-0.7217,-0.3341
2.35,8.93,1.93,27.3125,91.0625,-229.8125,-0.5923,0.1494,-0.7242,-0.3198
4.08,7.74,1.66,23.75,78.8125,-216.0,-0.5936,0.1635,-0.726,-0.3065
4.79,7.4,1.63,20.1875,68.0625,-204.8125,-0.5948,0.1767,-0.727,-0.294
5.41,7.19,1.56,17.875,63.0625,-198.0625,-0.5961,0.1895,-0.7275,-0.282
5.85,7.14,1.88,15.0,65.8125,-190.9375,-0.5967,0.202,-0.728,-0.2703
9.25,6.2,2.67,13.5,73.0625,-180.9375,-0.5965,0.2141,-0.7288,-0.2591
10.37,6.89,3.18,12.3125,78.25,-184.4375,-0.5959,0.2266,-0.7296,-0.2476
10.82,6.94,3.5,13.4375,77.3125,-168.6875,-0.5948,0.2379,-0.7305,-0.2368
11.86,5.66,4.13,11.4375,73.9375,-137.625,-0.5932,0.2472,-0.7316,-0.2277
13.48,5.0,4.25,7.125,78.375,-103.4375,-0.5905,0.2548,-0.7334,-0.2204
14.9,4.45,4.5,2.0,92.375,-78.375,-0.5862,0.2612,-0.7363,-0.2144
15.77,4.34,4.99,-8.3125,100.0,-69.75,-0.5811,0.2678,-0.7396,-0.2092
15.84,4.91,5.58,-19.3125,89.375,-64.6875,-0.5761,0.2743,-0.7421,-0.2052
15.21,5.29,5.4,-23.5625,66.1875,-50.0625,-0.5723,0.2797,-0.7438,-0.2027
14.55,5.48,5.14,-22.4375,42.375,-25.9375,-0.5695,0.2832,-0.7448,-0.2018
14.02,5.54,4.83,-23.625,26.125,3.625,-0.5673,0.2845,-0.7457,-0.2029
13.31,5.78,4.43,-30.25,15.8125,35.25,-0.5649,0.2841,-0.7468,-0.2061
12.9,5.93,4.44,-40.0,6.8125,65.375,-0.5624,0.2819,-0.748,-0.2115
12.44,6.05,4.5,-50.0,-3.25,91.9375,-0.5597,0.2784,-0.7491,-0.2192
11.38,6.56,4.63,-59.1875,-13.0,115.125,-0.557,0.2737,-0.7501,-0.2286
10.86,6.73,4.74,-67.75,-21.625,135.25,-0.5541,0.2679,-0.7508,-0.2398
10.51,6.83,4.89,-75.3125,-28.0,152.375,-0.551,0.2611,-0.7513,-0.2523
10.06,6.87,5.01,-82.125,-31.8125,167.75,-0.5476,0.2536,-0.7517,-0.266
8.52,7.24,4.61,-86.75,-29.875,180.8125,-0.5435,0.2454,-0.7521,-0.2805
7.54,7.3,4.29,-90.5,-23.6875,191.875,-0.5385,0.2368,-0.7527,-0.2955
6.71,7.51,3.89,-97.4375,-15.5625,203.75,-0.5323,0.2278,-0.7535,-0.3112
5.43,8.46,2.93,-107.25,-5.0,220.375,-0.5247,0.2184,-0.7546,-0.3279
5.01,8.91,2.71,-117.1875,5.875,242.75,-0.5153,0.2083,-0.7559,-0.346
5.21,9.25,3.18,-125.6875,12.8125,265.25,-0.5044,0.1971,-0.7572,-0.3652
2.99,10.3,1.88,-129.0,22.625,292.0,-0.4916,0.1846,-0.7588,-0.3854
4.15,12.39,4.0,-162.375,32.9375,344.1875,-0.4755,0.1702,-0.7598,-0.4094
3.93,15.2,3.81,-165.375,19.4375,355.875,-0.4593,0.1547,-0.7596,-0.4338
0.0,16.55,3.26,-141.9375,-4.9375,356.375,-0.4445,0.137,-0.7584,-0.4565
-2.22,15.91,2.28,-123.75,-31.4375,377.25,-0.4303,0.1162,-0.7564,-0.4787
-3.42,13.79,1.82,-126.0,-40.75,393.0,-0.4155,0.094,-0.7532,-0.5012
-4.49,13.53,0.53,-137.875,-36.8125,413.1875,-0.399,0.0709,-0.7489,-0.5244
-6.27,13.82,-1.37,-130.625,-31.6875,419.0,-0.3814,0.0474,-0.744,-0.5466
-8.81,12.05,-5.05,-114.75,-27.6875,392.375,-0.3643,0.0251,-0.739,-0.5662
-8.79,10.37,-5.68,-116.5625,-20.625,332.3125,-0.3493,0.007,-0.7332,-0.5835
-10.34,10.72,-6.02,-135.5625,-16.9375,259.375,-0.3374,-0.0059,-0.7259,-0.5994
-13.65,11.33,-5.13,-154.25,-15.375,248.3125,-0.3257,-0.0175,-0.7173,-0.6157
-11.71,9.15,-4.11,-130.125,-6.0,275.5625,-0.3119,-0.0309,-0.7097,-0.6309
-10.15,8.52,-4.19,-96.0625,18.625,244.0625,-0.2979,-0.0421,-0.7043,-0.643
-10.01,7.23,-4.8,-80.0,22.9375,208.5,-0.2855,-0.0511,-0.6996,-0.653
-8.18,3.86,-5.24,-87.0625,5.4375,208.375,-0.274,-0.061,-0.6939,-0.6631
-6.13,1.19,-5.23,-88.625,-20.8125,197.9375,-0.2645,-0.0718,-0.6874,-0.6726
-6.92,2.89,-4.06,-84.0625,-49.75,139.5625,-0.2599,-0.0808,-0.6805,-0.6802
-7.56,2.31,-4.68,-50.625,-74.0,110.375,-0.2582,-0.0903,-0.6752,-0.6851
-7.05,0.2,-3.67,-50.625,-80.4375,126.75,-0.2558,-0.1011,-0.6695,-0.69
-4.56,-0.72,-3.32,-47.875,-79.875,163.125,-0.2512,-0.1139,-0.6635,-0.6955
-3.6,-1.61,-3.18,-11.75,-79.4375,136.25,-0.2477,-0.126,-0.6597,-0.6982
-4.46,-1.71,-3.09,14.8125,-93.4375,72.375,-0.2485,-0.1358,-0.6579,-0.6979
-6.86,-2.99,-3.35,40.1875,-111.6875,48.125,-0.2514,-0.1459,-0.6573,-0.6953
-7.54,-5.02,-3.81,63.4375,-110.5,59.6875,-0.2532,-0.157,-0.6579,-0.6917
-7.32,-7.51,-4.22,63.875,-94.875,53.875,-0.2545,-0.1669,-0.6589,-0.6879
-7.0,-8.32,-3.68,26.6875,-82.875,31.3125,-0.2569,-0.1741,-0.6581,-0.686
-7.4,-7.49,-3.39,-8.25,-80.1875,38.75,-0.2592,-0.1807,-0.6553,-0.686
-7.68,-6.58,-3.39,-15.8125,-75.4375,64.8125,-0.2599,-0.1883,-0.6518,-0.6872
-7.69,-5.88,-3.36,-2.5,-60.0625,74.25,-0.2589,-0.1958,-0.6491,-0.688
-8.03,-6.51,-3.91,21.25,-44.875,48.5625,-0.2582,-0.2015,-0.6486,-0.6871
-8.55,-7.19,-4.14,34.5,-40.375,15.3125,-0.2589,-0.2055,-0.6494,-0.6849
-8.98,-7.89,-4.27,38.3125,-43.4375,-0.3125,-0.2607,-0.2089,-0.6506,-0.682
-9.34,-8.26,-4.07,31.375,-45.875,-8.0625,-0.2631,-0.2117,-0.6516,-0.6793
-9.17,-7.85,-3.93,15.875,-42.6875,-14.0625,-0.2659,-0.2137,-0.6518,-0.6773
-9.06,-7.17,-3.97,2.75,-36.25,-21.0625,-0.2691,-0.2147,-0.6515,-0.676
-8.98,-6.61,-3.99,-2.125,-33.375,-28.1875,-0.2726,-0.215,-0.6511,-0.6749
-8.43,-6.29,-3.85,-7.9375,-41.4375,-45.1875,-0.2776,-0.2147,-0.6505,-0.6735
-8.95,-5.21,-3.84,-12.375,-61.4375,-66.125,-0.285,-0.2143,-0.6496,-0.6715
-9.78,-4.48,-4.13,4.375,-84.375,-73.25,-0.2936,-0.2151,-0.6491,-0.668
-10.12,-3.97,-4.62,26.9375,-98.625,-78.75,-0.303,-0.217,-0.6495,-0.6627
-9.8,-3.73,-4.83,41.8125,-101.9375,-93.75,-0.313,-0.2187,-0.6509,-0.6561
-9.35,-3.63,-4.74,53.6875,-102.9375,-106.5625,-0.3236,-0.2199,-0.6531,-0.6483
-8.69,-3.56,-4.14,58.4375,-108.625,-116.0625,-0.3348,-0.2211,-0.6555,-0.6398
-8.88,-2.5,-4.34,53.3125,-110.9375,-130.625,-0.347,-0.2213,-0.6575,-0.631
-10.1,0.0,-4.62,47.4375,-106.5,-148.0625,-0.3599,-0.2201,-0.6597,-0.622
