lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.19,-0.17,0.01,6.625,11.3125,2.125,0.5276,0.7328,-0.0533,-0.4263
-0.02,-0.2,-0.17,4.25,14.5625,3.1875,0.5275,0.7335,-0.053,-0.4252
0.0,-0.11,-0.17,1.5,15.125,3.9375,0.5276,0.7341,-0.0527,-0.4241
0.12,-0.07,-0.15,1.5,15.125,3.9375,0.5277,0.7346,-0.0526,-0.4233
0.26,-0.08,-0.17,0.5,12.8125,3.8125,0.5278,0.7348,-0.0524,-0.4227
0.25,-0.11,-0.09,-0.625,2.0,2.6875,0.528,0.7349,-0.0524,-0.4224
0.26,-0.17,-0.09,-0.6875,-2.5,2.3125,0.5281,0.7347,-0.0527,-0.4225
0.2,-0.18,-0.02,-1.125,-5.1875,1.8125,0.5282,0.7345,-0.053,-0.4227
0.04,-0.09,0.03,-1.125,-5.1875,1.8125,0.5283,0.7342,-0.0534,-0.423
-0.06,-0.04,-0.09,-1.3125,-6.375,2.625,0.5285,0.7339,-0.0538,-0.4232
-0.11,-0.01,-0.05,-1.375,-3.6875,3.125,0.5287,0.7337,-0.0541,-0.4233
-0.11,0.04,-0.02,-1.3125,-3.1875,3.3125,0.5289,0.7335,-0.0544,-0.4234
0.04,0.0,0.02,-1.4375,-3.9375,3.5,0.5291,0.7333,-0.0547,-0.4235
0.05,-0.03,0.01,-1.4375,-3.9375,3.5,0.5292,0.733,-0.0552,-0.4237
0.08,-0.05,0.01,-1.1875,-5.9375,2.875,0.5294,0.7327,-0.0557,-0.4241
0.03,-0.04,0.04,-1.0,-8.25,2.625,0.5295,0.7324,-0.0562,-0.4244
-0.01,-0.05,0.04,-0.625,-7.8125,1.5,0.5295,0.7321,-0.0566,-0.4249
-0.07,0.0,0.07,0.125,-7.3125,1.5,0.5295,0.7318,-0.0569,-0.4253
-0.09,0.0,0.12,0.125,-7.3125,1.5,0.5296,0.7315,-0.0574,-0.4256
-0.04,-0.07,0.1,0.4375,-6.3125,1.9375,0.5296,0.7313,-0.0577,-0.4258
-0.01,-0.06,0.13,0.375,-4.5,1.5,0.5297,0.7311,-0.058,-0.4261
0.01,-0.04,0.11,0.25,-3.9375,1.4375,0.5297,0.731,-0.0582,-0.4263
-0.03,-0.07,0.12,0.75,-3.1875,1.0,0.5297,0.7309,-0.0585,-0.4265
-0.05,-0.02,0.06,0.75,-3.1875,1.0,0.5297,0.7309,-0.0585,-0.4265
-0.05,-0.02,0.03,0.75,-1.9375,1.375,0.5297,0.7308,-0.0587,-0.4265
0.0,0.0,0.13,1.3125,-1.1875,1.125,0.5297,0.7308,-0.059,-0.4266
0.08,0.02,0.25,2.5625,-3.0,0.75,0.5295,0.7307,-0.0593,-0.4267
0.05,0.04,0.21,3.4375,-3.9375,0.1875,0.5294,0.7307,-0.0596,-0.4269
0.0,-0.01,0.09,3.4375,-3.9375,0.1875,0.5291,0.7307,-0.0599,-0.4272
-0.04,-0.02,0.06,3.5625,-4.1875,-0.3125,0.5289,0.7307,-0.0601,-0.4274
-0.01,-0.04,0.01,2.5,-3.5,-0.5625,0.5287,0.7307,-0.0604,-0.4277
0.07,-0.01,0.03,2.0,-4.0625,-0.75,0.5286,0.7307,-0.0605,-0.4279
0.09,-0.02,0.05,1.875,-4.3125,-1.25,0.5284,0.7306,-0.0607,-0.4282
0.06,-0.02,0.13,1.875,-4.3125,-1.25,0.5282,0.7305,-0.061,-0.4286
0.06,0.0,0.07,2.0625,-4.375,-1.3125,0.528,0.7304,-0.0612,-0.4289
0.04,-0.03,0.08,1.9375,-3.6875,-0.875,0.5278,0.7303,-0.0613,-0.4291
0.06,-0.06,0.05,1.625,-4.0,-0.625,0.5277,0.7303,-0.0615,-0.4294
0.15,-0.07,0.03,1.75,-4.1875,-0.5,0.5276,0.7302,-0.0618,-0.4297
0.11,-0.05,0.03,1.75,-4.1875,-0.5,0.5275,0.7302,-0.062,-0.4299
0.03,-0.04,0.02,1.5,-3.9375,-0.3125,0.5273,0.73,-0.0623,-0.4301
0.1,-0.05,0.0,1.5,-3.5625,0.25,0.5273,0.73,-0.0624,-0.4304
0.09,0.0,-0.01,2.1875,-4.625,0.25,0.5271,0.7299,-0.0627,-0.4306
0.08,0.0,0.02,2.9375,-5.375,0.5,0.5269,0.7299,-0.0631,-0.4309
0.08,-0.04,0.04,2.9375,-5.375,0.5,0.5264,0.7298,-0.0639,-0.4315
0.01,-0.06,-0.02,3.75,-5.25,0.6875,0.5262,0.7298,-0.0644,-0.4318
0.04,-0.14,-0.01,4.25,-6.4375,1.4375,0.5259,0.7297,-0.0649,-0.4321
0.05,-0.17,-0.03,4.0625,-7.3125,1.3125,0.5256,0.7297,-0.0655,-0.4324
-0.03,-0.13,0.04,4.0625,-7.1875,1.1875,0.5254,0.7296,-0.066,-0.4328
-0.09,-0.1,0.0,4.0625,-7.1875,1.1875,0.5254,0.7296,-0.066,-0.4328
-0.11,-0.07,-0.01,4.0,-5.9375,0.8125,0.5261,0.7297,-0.0648,-0.432
-0.09,-0.07,0.01,4.5,-4.75,-0.1875,0.5255,0.7297,-0.0656,-0.4326
-0.07,-0.01,0.04,4.8125,-5.25,-0.25,0.5251,0.7297,-0.066,-0.4329
-0.06,-0.03,0.03,5.125,-5.6875,-0.5,0.5248,0.7297,-0.0664,-0.4332
-0.09,0.0,0.03,5.125,-5.6875,-0.5,0.5244,0.7297,-0.0668,-0.4336
-0.12,-0.02,0.04,5.3125,-5.75,-0.6875,0.524,0.7297,-0.0672,-0.434
-0.07,0.01,0.1,5.3125,-6.375,-0.9375,0.5236,0.7297,-0.0676,-0.4344
-0.1,0.03,0.04,5.6875,-6.5625,-1.375,0.5232,0.7297,-0.0681,-0.4349
-0.22,0.0,0.09,5.75,-6.125,-2.0,0.5227,0.7298,-0.0684,-0.4353
-0.22,-0.03,0.09,5.75,-6.125,-2.0,0.5226,0.7299,-0.0679,-0.4352
-0.19,-0.05,0.1,5.6875,-5.1875,-2.0625,0.5222,0.73,-0.0681,-0.4357
-0.13,-0.05,0.1,4.9375,-4.9375,-3.0,0.5218,0.73,-0.0683,-0.4361
-0.11,-0.05,0.12,4.625,-5.0625,-3.5625,0.5213,0.73,-0.0685,-0.4366
-0.1,-0.11,0.12,4.625,-5.0,-4.3125,0.5208,0.73,-0.0685,-0.4371
-0.09,-0.13,0.13,4.625,-5.0,-4.3125,0.5208,0.73,-0.0685,-0.4371
-0.1,-0.2,0.1,4.8125,-4.1875,-5.1875,0.5213,0.7303,-0.0669,-0.4364
-0.04,-0.22,0.16,3.5625,-2.6875,-5.0625,0.5204,0.7304,-0.0668,-0.4373
0.01,-0.2,0.14,2.75,-2.0,-4.25,0.5201,0.7304,-0.0667,-0.4376
0.09,-0.16,0.16,2.5625,-2.5,-4.0,0.5198,0.7305,-0.0666,-0.438
0.1,-0.12,0.21,2.5625,-2.5,-4.0,0.5195,0.7304,-0.0666,-0.4383
0.06,-0.1,0.22,2.375,-2.5625,-3.75,0.5193,0.7305,-0.0665,-0.4386
0.05,-0.14,0.16,2.6875,-0.8125,-2.875,0.519,0.7305,-0.0665,-0.4388
0.08,-0.15,0.12,2.25,-0.625,-1.625,0.5189,0.7306,-0.0665,-0.4389
0.12,-0.15,0.15,2.0,-1.4375,-0.625,0.5187,0.7306,-0.0666,-0.439
0.13,-0.09,0.25,2.0,-1.4375,-0.625,0.5187,0.7306,-0.0666,-0.439
0.07,-0.05,0.24,2.125,-3.0,-0.4375,0.5184,0.7305,-0.0671,-0.4395
0.07,-0.02,0.22,2.1875,-3.9375,0.4375,0.5182,0.7302,-0.0677,-0.44
0.03,0.0,0.16,2.125,-4.0625,0.875,0.5181,0.7301,-0.068,-0.4402
0.02,0.0,0.22,1.875,-3.5625,1.0625,0.5181,0.73,-0.0683,-0.4405
0.0,0.02,0.24,1.875,-3.5625,1.0625,0.5181,0.73,-0.0683,-0.4405
0.03,-0.04,0.24,1.75,-3.1875,1.1875,0.5175,0.7298,-0.0696,-0.4413
0.03,-0.1,0.17,1.625,-2.0625,1.125,0.5174,0.7297,-0.0699,-0.4415
0.07,-0.11,0.1,1.1875,-1.25,0.5625,0.5173,0.7297,-0.0701,-0.4417
0.05,-0.1,0.09,0.8125,-1.375,0.875,0.5173,0.7297,-0.0702,-0.4417
0.12,-0.12,0.07,0.8125,-1.375,0.875,0.5173,0.7297,-0.0702,-0.4417
0.17,-0.15,0.1,0.8125,-2.1875,0.625,0.5169,0.7296,-0.071,-0.4423
0.17,-0.21,0.06,1.1875,-2.25,0.5625,0.5167,0.7294,-0.0713,-0.4425
0.23,-0.26,0.04,1.1875,-2.5,0.4375,0.5167,0.7294,-0.0714,-0.4426
0.26,-0.29,0.04,1.125,-3.0,0.875,0.5166,0.7293,-0.0717,-0.4428
0.22,-0.27,0.05,1.125,-3.0,0.875,0.5166,0.7293,-0.0717,-0.4428
0.19,-0.18,0.1,0.6875,-3.3125,1.5,0.5166,0.7292,-0.072,-0.4429
0.15,-0.13,0.06,0.375,-2.8125,2.9375,0.5168,0.729,-0.0726,-0.4429
0.13,0.03,0.0,1.125,-0.4375,5.875,0.517,0.729,-0.073,-0.4426
0.13,0.05,0.04,2.75,1.0625,7.125,0.5172,0.7291,-0.0735,-0.4422
0.1,0.03,0.09,2.75,1.0625,7.125,0.5172,0.7291,-0.0735,-0.4422
0.12,0.05,-0.04,4.125,2.1875,7.9375,0.5172,0.7293,-0.0741,-0.4417
0.07,0.09,0.15,6.5,4.1875,9.1875,0.517,0.7303,-0.0755,-0.4401
0.18,-0.03,0.18,10.6875,7.75,10.125,0.5168,0.731,-0.0762,-0.4391
0.19,-0.12,0.04,10.5,7.125,9.6875,0.5166,0.7316,-0.0768,-0.4382
0.06,-0.18,-0.09,10.5,7.125,9.6875,0.5166,0.7316,-0.0768,-0.4382
0.01,-0.04,-0.07,8.75,5.3125,10.125,0.5164,0.7321,-0.0776,-0.4374
0.02,0.09,0.04,4.375,1.3125,13.5,0.5167,0.7326,-0.0794,-0.4359
0.02,0.51,0.16,3.1875,-0.5,15.3125,0.5171,0.7326,-0.0804,-0.4352
-0.1,0.67,0.11,3.1875,-0.5,15.3125,0.5175,0.7326,-0.0817,-0.4345
-0.19,0.78,0.12,2.5625,-1.125,16.75,0.5175,0.7326,-0.0817,-0.4345
-0.29,0.76,0.06,2.5,-0.75,18.125,0.518,0.7325,-0.0829,-0.4338
-0.27,0.79,0.35,4.0625,1.625,19.3125,0.5189,0.7329,-0.0855,-0.4316
-0.16,0.7,0.26,6.5625,3.3125,20.5,0.5191,0.7333,-0.0869,-0.4304
-0.2,0.55,0.11,8.375,4.9375,19.625,0.5192,0.7338,-0.088,-0.4293
-0.29,0.32,-0.14,8.9375,5.4375,17.4375,0.5192,0.7338,-0.088,-0.4293
-0.19,0.17,0.07,9.3125,5.25,15.4375,0.5192,0.7343,-0.0891,-0.4282
0.0,0.02,-0.04,10.25,6.0625,14.3125,0.519,0.7355,-0.0909,-0.4259
0.13,-0.15,-0.24,11.4375,8.625,12.3125,0.5187,0.7363,-0.0914,-0.4246
0.49,-0.52,-0.38,10.875,11.0625,11.0,0.5186,0.7371,-0.0918,-0.4233
0.52,-0.56,-0.28,9.5625,12.8125,9.5,0.5186,0.7371,-0.0918,-0.4233
0.43,-0.58,-0.26,8.4375,12.8125,8.875,0.5185,0.7379,-0.0921,-0.4221
0.5,-0.67,-0.28,7.625,12.625,9.75,0.5186,0.7393,-0.0928,-0.4194
0.97,-0.89,-0.33,7.0,14.1875,11.3125,0.5186,0.7401,-0.0932,-0.4179
1.2,-1.21,-0.57,7.5,14.5625,12.25,0.5187,0.7408,-0.0934,-0.4163
1.4,-1.24,-0.39,6.4375,16.3125,11.5625,0.5187,0.7408,-0.0934,-0.4163
1.41,-1.28,-0.16,4.4375,16.25,13.4375,0.5191,0.7415,-0.0937,-0.4147
1.64,-1.17,-0.16,4.0625,14.1875,16.1875,0.52,0.7426,-0.0951,-0.4113
1.93,-1.39,-0.2,5.25,13.4375,20.0,0.5204,0.7432,-0.0959,-0.4095
2.03,-1.25,-0.15,5.1875,13.625,20.0,0.521,0.7435,-0.097,-0.4079
1.86,-0.89,-0.16,4.8125,9.4375,21.4375,0.521,0.7435,-0.097,-0.4079
1.6,-0.68,-0.3,5.4375,4.8125,24.3125,0.5215,0.7437,-0.0985,-0.4065
1.36,-0.43,-0.46,6.5,3.25,27.5625,0.5228,0.744,-0.1024,-0.4032
1.23,0.15,-0.48,6.125,4.75,32.1875,0.5239,0.7441,-0.1046,-0.4011
1.25,0.39,-0.3,4.5,7.4375,37.625,0.5252,0.7443,-0.1069,-0.3986
1.18,0.71,-0.19,3.5,9.0625,42.75,0.5252,0.7443,-0.1069,-0.3986
1.07,1.08,-0.08,2.3125,6.375,46.3125,0.5266,0.7441,-0.1097,-0.3961
1.02,1.66,-0.11,0.625,-0.6875,49.25,0.5298,0.7429,-0.1163,-0.3923
0.79,1.9,-0.26,0.4375,-8.8125,49.125,0.5311,0.7419,-0.1201,-0.3912
0.57,2.08,-0.37,0.6875,-16.1875,47.1875,0.5324,0.7407,-0.1238,-0.3906
0.44,2.16,-0.5,0.1875,-22.1875,45.25,0.5324,0.7407,-0.1238,-0.3906
0.47,2.13,-0.68,-0.5,-24.75,43.8125,0.5336,0.7394,-0.1277,-0.3901
0.26,2.23,-0.75,-2.4375,-25.5625,42.9375,0.5364,0.7364,-0.1351,-0.3895
-0.02,2.47,-0.92,-7.0,-25.3125,43.8125,0.5386,0.7346,-0.1387,-0.3888
-0.51,2.93,-1.37,-12.375,-21.6875,48.1875,0.5411,0.7327,-0.142,-0.3875
-0.53,2.83,-1.51,-16.25,-13.75,52.25,0.5411,0.7327,-0.142,-0.3875
-0.51,2.59,-1.58,-17.0,-2.3125,54.125,0.5436,0.7311,-0.1454,-0.3857
-0.67,2.2,-1.67,-16.8125,7.6875,55.8125,0.5497,0.7288,-0.1504,-0.3795
-0.76,1.28,-1.63,-17.4375,14.5,59.25,0.5531,0.7278,-0.1528,-0.3755
-1.17,0.91,-1.59,-17.4375,19.625,63.6875,0.5565,0.7269,-0.1553,-0.3712
-1.67,0.56,-1.63,-17.125,23.3125,65.5625,0.5565,0.7269,-0.1553,-0.3712
-2.48,-0.12,-1.6,-16.5,25.6875,66.8125,0.5594,0.7258,-0.1586,-0.3675
