lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-1.32,0.16,-0.14,210.0,-172.6875,-34.8125,-0.1346,0.2962,-0.7153,-0.6184
-1.62,0.53,0.2,212.375,-170.0625,-39.0625,-0.1522,0.2872,-0.7233,-0.6093
-2.5,0.8,0.58,213.875,-173.375,-42.5,-0.1701,0.2781,-0.7308,-0.5997
-2.85,0.72,0.51,213.0,-179.1875,-47.0,-0.1885,0.2687,-0.7377,-0.5899
-3.02,0.79,0.15,210.3125,-182.75,-54.3125,-0.2073,0.2596,-0.7439,-0.5799
-3.23,0.89,0.12,205.625,-185.8125,-60.5625,-0.2264,0.2507,-0.7491,-0.5698
-3.46,0.45,-1.01,200.8125,-188.5625,-66.4375,-0.2457,0.2419,-0.7536,-0.5597
-3.21,0.21,-0.9,196.0625,-185.125,-75.125,-0.265,0.2338,-0.7573,-0.5493
-2.61,0.26,-0.48,192.25,-180.3125,-86.75,-0.2843,0.2266,-0.7602,-0.5385
-3.39,0.9,-0.3,187.0,-176.9375,-99.3125,-0.3036,0.2203,-0.7624,-0.5273
-3.96,1.74,-0.1,181.0,-171.5625,-113.0625,-0.323,0.2153,-0.7637,-0.5157
-4.33,2.66,-0.3,175.25,-165.1875,-125.5625,-0.3423,0.2114,-0.7643,-0.5039
-4.61,3.54,-0.41,170.0,-156.875,-135.0,-0.3611,0.2084,-0.7645,-0.4917
-4.68,4.04,0.64,166.9375,-152.75,-140.4375,-0.3796,0.206,-0.7641,-0.4792
-5.13,3.62,1.12,161.875,-152.875,-141.5625,-0.3979,0.2037,-0.7631,-0.4668
-5.86,3.11,0.7,152.5,-141.375,-148.8125,-0.4155,0.2026,-0.7616,-0.4543
-6.23,2.79,0.33,142.75,-110.6875,-158.0625,-0.431,0.2034,-0.7603,-0.4413
-5.44,2.28,0.33,132.0625,-76.25,-159.0,-0.444,0.2059,-0.7596,-0.4283
-5.31,2.45,0.58,122.3125,-52.625,-155.8125,-0.4551,0.2094,-0.7592,-0.4155
-5.12,2.62,0.76,114.4375,-44.125,-152.1875,-0.4652,0.2132,-0.7587,-0.403
-4.98,2.47,0.97,107.1875,-44.9375,-151.0625,-0.4751,0.2171,-0.7578,-0.3909
-4.95,2.47,0.72,100.6875,-49.5625,-154.75,-0.4852,0.2213,-0.7562,-0.3792
-4.64,2.37,0.79,95.9375,-54.4375,-162.6875,-0.4956,0.226,-0.7539,-0.3673
-4.24,2.08,0.87,92.25,-60.125,-172.0,-0.5065,0.2312,-0.7509,-0.3553
-4.25,1.41,0.48,88.0,-61.75,-178.5625,-0.5174,0.2369,-0.7473,-0.3433
-4.1,1.33,0.46,83.1875,-58.375,-181.0625,-0.5279,0.2429,-0.7434,-0.3312
-4.14,1.21,0.45,76.6875,-50.0,-178.6875,-0.5375,0.2493,-0.7395,-0.3194
-3.92,0.79,0.29,68.3125,-38.4375,-169.3125,-0.5459,0.2557,-0.736,-0.3082
-3.51,0.9,0.44,59.9375,-26.8125,-159.125,-0.5529,0.2621,-0.7328,-0.2977
-2.86,0.93,0.77,53.4375,-16.375,-155.5625,-0.559,0.2688,-0.7299,-0.2875
-2.27,0.84,1.16,46.9375,-7.5,-152.875,-0.5641,0.2758,-0.7271,-0.2775
-1.78,0.8,1.58,39.625,0.375,-151.6875,-0.5686,0.2832,-0.7244,-0.2678
-1.46,1.06,1.72,32.75,9.4375,-154.3125,-0.5723,0.2913,-0.7219,-0.2581
-1.27,1.22,1.71,27.5625,18.8125,-158.9375,-0.5752,0.3,-0.7194,-0.2483
-0.94,1.38,1.76,22.625,27.3125,-163.8125,-0.5775,0.3094,-0.717,-0.2382
-0.62,1.13,2.04,18.375,35.9375,-166.6875,-0.579,0.3193,-0.7147,-0.228
-0.49,1.17,2.06,14.25,44.6875,-168.0,-0.58,0.3295,-0.7125,-0.2177
-0.18,1.39,2.23,9.8125,48.5,-169.0,-0.5803,0.3401,-0.7103,-0.2075
0.33,1.35,2.89,6.625,47.0625,-168.9375,-0.5806,0.3507,-0.7078,-0.1974
0.35,1.53,3.07,4.0,42.8125,-168.9375,-0.5809,0.3613,-0.7049,-0.1876
0.23,1.99,3.02,0.8125,38.4375,-170.625,-0.5813,0.3719,-0.7015,-0.178
0.2,2.57,3.27,-1.8125,31.625,-173.375,-0.5819,0.3828,-0.6975,-0.1686
0.19,3.01,3.48,-4.625,25.4375,-178.4375,-0.5827,0.3938,-0.6928,-0.1592
0.19,3.19,3.52,-8.9375,25.0,-185.125,-0.5834,0.4054,-0.6877,-0.1498
0.16,3.39,3.46,-14.0,27.4375,-190.4375,-0.5836,0.4174,-0.6823,-0.1403
0.58,3.82,3.05,-19.0,31.375,-195.375,-0.5834,0.4299,-0.6766,-0.1306
0.86,4.24,3.51,-23.8125,35.25,-201.0625,-0.5826,0.4429,-0.6707,-0.1207
1.1,4.32,3.91,-27.25,35.875,-206.375,-0.5816,0.4562,-0.6643,-0.1108
0.99,4.43,4.0,-29.9375,37.0,-212.4375,-0.5803,0.4699,-0.6576,-0.1006
1.17,4.67,3.55,-32.625,40.125,-217.5625,-0.5784,0.4838,-0.6505,-0.0901
0.9,4.93,2.97,-35.625,41.25,-221.8125,-0.5763,0.498,-0.6431,-0.0795
0.57,5.32,2.64,-37.625,41.625,-225.8125,-0.5739,0.5123,-0.6353,-0.0688
0.68,5.87,2.83,-38.75,42.25,-227.125,-0.5711,0.5265,-0.6271,-0.058
0.64,6.16,2.96,-38.875,42.4375,-227.1875,-0.5682,0.5405,-0.6187,-0.0472
0.62,6.39,3.05,-40.3125,42.625,-225.375,-0.5649,0.5543,-0.6102,-0.0366
0.61,6.63,3.21,-42.25,39.8125,-221.625,-0.5614,0.5677,-0.6015,-0.0263
0.55,6.32,3.22,-41.5625,33.25,-218.75,-0.5581,0.5808,-0.5923,-0.0165
0.54,5.94,3.0,-40.875,27.3125,-216.5625,-0.5549,0.5935,-0.5829,-0.007
0.71,5.55,2.53,-39.25,21.0625,-215.0,-0.5519,0.6058,-0.5729,0.0023
0.61,5.01,1.93,-36.125,12.1875,-214.1875,-0.5494,0.6178,-0.5625,0.0111
0.58,4.14,1.38,-32.25,1.625,-215.125,-0.5474,0.6294,-0.5513,0.0197
0.66,3.76,1.71,-28.8125,-7.5,-214.5,-0.5457,0.6406,-0.5395,0.0278
0.52,3.1,1.98,-26.3125,-13.8125,-212.0625,-0.5443,0.6514,-0.5273,0.0356
0.33,1.96,1.66,-25.25,-15.6875,-210.0625,-0.5429,0.6619,-0.5151,0.0433
0.24,1.66,1.36,-25.625,-14.0625,-205.9375,-0.5413,0.672,-0.5029,0.0508
0.34,1.5,0.99,-25.125,-10.0,-199.125,-0.5393,0.6815,-0.4912,0.0583
0.93,1.62,0.87,-23.6875,-6.625,-189.75,-0.5372,0.6904,-0.48,0.0656
1.59,0.62,0.88,-24.0625,-10.25,-175.5,-0.5352,0.6986,-0.4694,0.0719
1.03,-0.42,0.84,-16.3125,-23.9375,-167.75,-0.5341,0.7061,-0.4584,0.0775
0.55,-1.02,0.73,-6.8125,-40.0625,-167.25,-0.5341,0.7129,-0.4469,0.0825
0.17,-1.04,0.47,1.25,-55.125,-167.5625,-0.535,0.7195,-0.4343,0.0868
-0.19,-0.91,0.24,6.5,-70.0,-160.625,-0.5367,0.7255,-0.4212,0.09
-0.45,-0.63,0.29,8.625,-80.4375,-149.5625,-0.5389,0.731,-0.4083,0.0922
-0.47,-0.43,0.33,10.125,-84.125,-140.0,-0.5413,0.7359,-0.3957,0.0937
-0.47,-0.43,0.33,10.5625,-82.75,-136.0625,-0.5436,0.7405,-0.3835,0.0952
0.22,-0.35,0.67,8.4375,-84.3125,-131.6875,-0.5458,0.745,-0.3713,0.0963
-0.04,-0.24,1.03,5.6875,-87.75,-127.9375,-0.5478,0.7494,-0.3591,0.0968
-0.66,0.35,1.44,0.9375,-85.5625,-125.375,-0.5494,0.7538,-0.3472,0.0972
-0.71,0.77,1.67,-6.0625,-76.25,-124.8125,-0.5502,0.7583,-0.3357,0.098
-0.71,0.77,1.67,-13.1875,-65.875,-124.375,-0.5501,0.7629,-0.3248,0.0991
-1.13,1.58,1.99,-19.1875,-59.5625,-123.875,-0.5494,0.7677,-0.3141,0.1005
-2.0,2.87,1.85,-24.125,-61.4375,-123.5,-0.5484,0.7725,-0.3035,0.1016
-2.36,3.42,1.69,-27.3125,-68.4375,-123.875,-0.5473,0.7775,-0.2924,0.1022
-2.58,3.95,1.5,-30.0625,-73.5,-127.0625,-0.546,0.7826,-0.2809,0.1025
-2.58,3.95,1.5,-32.375,-73.8125,-132.0,-0.5444,0.7878,-0.269,0.1029
-1.87,4.02,1.98,-36.25,-69.1875,-138.3125,-0.5423,0.7932,-0.257,0.1038
-1.57,3.65,2.05,-42.1875,-65.25,-143.25,-0.5396,0.7987,-0.2447,0.1051
-1.71,3.53,2.16,-48.875,-63.8125,-146.8125,-0.5363,0.8044,-0.2323,0.1064
-1.95,4.26,2.36,-58.4375,-62.125,-149.6875,-0.5321,0.8105,-0.2198,0.1078
-2.63,4.73,2.62,-71.125,-57.5625,-151.5625,-0.5269,0.817,-0.2075,0.1094
-3.31,5.13,2.65,-84.0625,-44.9375,-153.75,-0.5204,0.8237,-0.1956,0.1116
-3.71,5.4,2.69,-97.625,-23.375,-158.25,-0.5124,0.8307,-0.1844,0.1154
-3.62,5.24,3.36,-110.9375,-2.75,-162.5,-0.503,0.838,-0.174,0.1204
-4.42,4.77,3.46,-121.9375,12.625,-165.8125,-0.4924,0.8453,-0.164,0.1266
-5.24,4.57,3.56,-132.25,32.25,-171.9375,-0.4806,0.8527,-0.1545,0.1342
-5.4,5.45,3.98,-148.3125,50.6875,-179.375,-0.4671,0.8604,-0.1453,0.1431
-5.92,5.26,4.5,-163.5,65.375,-185.875,-0.4521,0.8681,-0.1363,0.1532
-5.93,4.99,4.95,-176.375,85.125,-194.5625,-0.4355,0.8757,-0.1275,0.1648
-5.79,4.78,5.07,-195.6875,100.0625,-207.5,-0.4169,0.8835,-0.1185,0.1777
-5.84,5.07,4.76,-214.1875,104.0,-221.125,-0.3965,0.8914,-0.1088,0.191
-6.52,5.1,5.03,-228.0,100.25,-233.75,-0.3745,0.8991,-0.0983,0.2042
-7.45,5.15,5.18,-240.75,91.75,-246.75,-0.351,0.9068,-0.0865,0.2169
-8.85,5.34,5.32,-251.1875,78.375,-260.375,-0.3262,0.9142,-0.0735,0.2286
-9.28,6.68,5.46,-260.3125,55.4375,-274.875,-0.3004,0.9216,-0.0588,0.2388
-9.45,6.67,5.59,-271.25,36.125,-287.3125,-0.2731,0.9286,-0.0428,0.2474
-9.41,6.45,5.71,-288.25,28.0,-297.875,-0.244,0.9352,-0.0261,0.2552
-8.21,7.75,5.83,-306.3125,22.6875,-309.6875,-0.213,0.9411,-0.0087,0.2626
-7.93,7.9,5.39,-327.25,18.6875,-313.625,-0.1798,0.9461,0.0087,0.2693
-7.74,8.48,5.0,-347.9375,17.625,-312.5,-0.1448,0.95,0.0255,0.2755
-7.82,9.15,3.9,-368.9375,20.625,-309.8125,-0.1079,0.9526,0.0414,0.2815
-6.54,11.38,1.35,-390.3125,33.8125,-311.375,-0.0692,0.9534,0.0569,0.2881
-5.6,11.79,1.42,-410.0,58.125,-317.6875,-0.0287,0.9519,0.0721,0.2964
-3.94,12.14,2.51,-417.5,78.8125,-313.125,0.0122,0.9481,0.0865,0.3057
2.68,14.47,4.15,-404.75,75.5625,-307.6875,0.052,0.9426,0.1007,0.3141
4.21,14.98,3.51,-365.5,39.3125,-295.25,0.0885,0.9367,0.1146,0.3188
5.15,15.47,1.8,-308.5,-17.0,-286.875,0.1207,0.9315,0.1288,0.3181
5.53,16.0,-1.55,-257.25,-49.1875,-291.4375,0.1493,0.9265,0.1442,0.3138
7.01,18.07,-7.67,-214.0,-36.875,-285.75,0.174,0.9209,0.1603,0.3098
8.56,18.6,-8.7,-160.6875,-8.25,-267.1875,0.1935,0.9148,0.1768,0.3073
8.56,18.6,-8.7,-90.3125,3.875,-248.375,0.2068,0.9093,0.1936,0.3049
10.24,18.18,-9.21,-12.625,-1.125,-235.9375,0.2139,0.905,0.2114,0.3008
11.5,12.05,-9.06,54.8125,-10.0,-224.4375,0.2155,0.9021,0.2297,0.2949
11.59,10.35,-8.3,107.75,-23.9375,-198.5,0.2126,0.9006,0.247,0.2874
10.93,9.03,-7.62,146.3125,-50.0625,-155.5625,0.2063,0.9011,0.2614,0.2776
10.93,9.03,-7.62,175.5625,-85.625,-102.125,0.1972,0.9037,0.2718,0.2654
6.72,6.91,-5.46,206.5,-118.8125,-58.8125,0.1854,0.9083,0.2789,0.2505
5.48,6.44,-4.45,234.125,-140.6875,-17.6875,0.1711,0.9143,0.2829,0.2339
4.41,6.24,-3.38,258.5625,-150.0,21.1875,0.1543,0.9212,0.2841,0.2164
4.41,6.24,-3.38,282.9375,-151.1875,53.9375,0.1348,0.9286,0.283,0.1985
2.38,5.7,-1.51,304.9375,-144.5,81.75,0.113,0.936,0.28,0.1807
1.95,5.94,-0.67,325.0625,-130.75,106.5625,0.0887,0.9432,0.2751,0.1636
1.62,6.26,0.1,346.9375,-117.375,126.0,0.062,0.9499,0.2689,0.147
0.55,6.61,1.91,372.0,-113.375,138.1875,0.033,0.9558,0.2616,0.1301
0.38,7.07,3.33,398.375,-118.75,148.0625,0.0018,0.9608,0.2535,0.1121
-0.01,7.31,4.3,426.125,-132.375,153.25,-0.0314,0.9647,0.2449,0.0922
-0.59,7.45,4.78,452.25,-150.5,149.125,-0.0662,0.9669,0.2365,0.0701
-1.57,7.23,5.5,477.75,-172.9375,141.875,-0.1025,0.967,0.2285,0.0456
-1.76,7.37,5.54,501.875,-195.875,137.625,-0.1401,0.9651,0.2206,0.0187
-2.02,7.44,5.19,522.0625,-213.4375,131.5,-0.1786,0.9605,0.213,-0.01
-2.42,6.96,5.83,542.5,-229.1875,123.125,-0.2182,0.9531,0.2057,-0.0402
-2.55,6.89,6.24,557.5625,-243.375,110.5,-0.2581,0.9427,0.1992,-0.0714
-2.23,7.02,6.78,563.75,-256.5,95.6875,-0.2977,0.9291,0.1934,-0.1032
-1.92,6.98,7.63,562.3125,-269.1875,80.125,-0.3362,0.9127,0.1887,-0.1354
-2.49,6.54,8.51,560.8125,-281.6875,59.75,-0.3738,0.8932,0.1855,-0.1675
-2.57,6.59,8.81,563.0,-294.1875,40.3125,-0.4105,0.8707,0.1835,-0.1995
-2.65,6.48,9.13,561.3125,-314.0,39.4375,-0.4456,0.8453,0.1818,-0.2323
