lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-4.08,0.98,-1.47,142.25,87.0,-277.125,0.3954,0.7667,0.2754,-0.4243
-2.25,0.36,0.0,136.0,91.1875,-285.0,0.3741,0.7676,0.2919,-0.4308
-2.52,-0.06,0.66,130.375,99.5,-285.9375,0.3527,0.768,0.3088,-0.4365
-3.41,-0.08,1.8,123.75,109.5625,-287.625,0.3311,0.7679,0.326,-0.441
-3.52,0.4,2.41,110.3125,121.1875,-289.125,0.3096,0.7673,0.3439,-0.4441
-2.58,1.13,3.01,94.9375,131.125,-289.4375,0.2887,0.7659,0.3624,-0.4457
-0.8,1.34,4.06,79.6875,140.375,-290.0625,0.2682,0.764,0.3814,-0.446
-0.48,1.25,4.47,67.8125,145.625,-289.875,0.2481,0.7614,0.4007,-0.4452
-0.57,1.03,4.47,58.3125,148.125,-294.3125,0.2282,0.7579,0.4203,-0.4436
-1.15,0.9,4.41,50.625,151.375,-301.875,0.2082,0.7535,0.4406,-0.4413
-0.54,0.77,4.47,42.9375,151.5625,-308.6875,0.1882,0.7481,0.4611,-0.4385
-0.64,0.58,4.67,34.25,154.875,-307.375,0.1686,0.7421,0.4814,-0.4348
-0.27,0.42,4.86,27.625,157.9375,-303.5,0.1492,0.7357,0.5015,-0.4302
1.25,-0.42,5.37,22.375,154.0625,-299.9375,0.1304,0.7285,0.5211,-0.4251
1.25,-0.42,5.37,18.1875,152.1875,-295.75,0.1119,0.7209,0.54,-0.4197
1.09,-0.89,5.46,14.6875,146.5,-293.8125,0.0938,0.7126,0.5586,-0.414
1.0,-1.11,5.21,10.125,136.5,-294.25,0.0765,0.7032,0.5768,-0.4084
-0.53,-2.09,4.49,7.1875,129.875,-295.125,0.0595,0.6932,0.5947,-0.4028
-1.95,-2.27,4.22,5.125,121.625,-300.25,0.0428,0.682,0.6125,-0.3973
-2.25,-1.95,3.6,2.875,128.4375,-304.0,0.0258,0.6703,0.6301,-0.3911
-1.91,-1.82,3.04,5.25,151.75,-300.5,0.0075,0.6591,0.647,-0.3832
-0.75,-2.25,1.87,9.6875,171.0,-295.0625,-0.0119,0.6483,0.663,-0.3743
