lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.59,0.68,2.03,89.4375,-9.3125,8.75,0.0695,0.5116,0.8143,-0.2651
-0.68,0.69,2.03,84.6875,-3.5,5.8125,0.0629,0.513,0.8102,-0.2766
-0.64,0.4,1.98,79.6875,-1.125,2.4375,0.0598,0.5133,0.8084,-0.2817
-0.5,0.25,2.05,74.875,-2.0625,0.375,0.0571,0.5135,0.8067,-0.2867
-0.38,0.15,2.12,69.3125,-5.0,-0.125,0.0571,0.5135,0.8067,-0.2867
-0.13,0.0,2.0,62.3125,-9.125,0.9375,0.0551,0.5137,0.8051,-0.2914
-0.07,-0.05,1.76,54.625,-12.625,2.6875,0.0527,0.5139,0.8022,-0.2993
-0.06,-0.03,1.46,45.5,-15.0625,3.0,0.0523,0.5136,0.8012,-0.3026
-0.15,0.02,1.27,36.4375,-17.1875,1.1875,0.0521,0.5134,0.8004,-0.3053
-0.12,-0.1,0.7,30.0625,-16.8125,-0.5625,0.0521,0.5134,0.8004,-0.3053
-0.03,-0.34,0.53,23.3125,-15.875,-1.25,0.051,0.5161,0.7977,-0.3078
0.06,-0.53,0.4,15.5,-16.625,-1.9375,0.0521,0.515,0.7971,-0.3109
0.11,-0.72,0.5,8.3125,-17.0625,-3.0625,0.053,0.5144,0.7972,-0.3116
0.26,-0.77,0.65,0.375,-15.375,-2.875,0.0541,0.5139,0.7975,-0.3115
0.33,-0.8,0.78,-9.125,-11.4375,-1.875,0.0541,0.5139,0.7975,-0.3115
0.2,-0.74,0.84,-18.3125,-6.3125,-1.1875,0.0554,0.5135,0.798,-0.3105
0.06,-0.41,0.97,-26.5,-2.6875,-1.8125,0.058,0.5129,0.7997,-0.3066
0.16,-0.26,0.91,-33.5625,-0.6875,-2.625,0.0598,0.5125,0.8008,-0.3041
0.39,-0.14,0.87,-38.625,-2.25,-3.3125,0.062,0.5118,0.8021,-0.3016
0.7,0.09,0.92,-41.4375,-6.625,-3.625,0.062,0.5118,0.8021,-0.3016
0.85,0.15,1.04,-42.875,-13.5,-2.9375,0.0646,0.511,0.8032,-0.2993
0.89,0.2,1.16,-43.6875,-21.3125,-2.0,0.0717,0.509,0.8052,-0.2954
0.92,0.27,1.24,-44.4375,-27.25,-1.375,0.0758,0.5079,0.8062,-0.2938
0.9,0.56,1.57,-45.25,-32.125,-1.0625,0.0802,0.5067,0.8071,-0.2922
0.88,0.59,1.59,-45.3125,-36.0625,-0.5,0.0802,0.5067,0.8071,-0.2922
0.88,0.6,1.62,-44.125,-38.8125,-0.0625,0.0847,0.5054,0.8079,-0.2908
0.95,0.63,1.75,-43.375,-41.5,0.1875,0.0942,0.5027,0.8094,-0.2886
1.09,0.89,2.0,-43.25,-43.875,1.0,0.0992,0.5016,0.8099,-0.2875
1.07,0.89,2.03,-42.375,-44.0625,3.25,0.104,0.5006,0.8102,-0.2865
1.15,0.85,2.05,-40.875,-43.375,6.4375,0.104,0.5006,0.8102,-0.2865
1.24,0.96,2.41,-41.375,-43.5625,9.25,0.1089,0.4998,0.8105,-0.2854
1.32,1.06,2.61,-42.875,-44.25,12.8125,0.1195,0.4989,0.8104,-0.283
1.37,1.21,2.74,-43.4375,-45.875,17.6875,0.1252,0.499,0.8099,-0.2817
1.57,1.37,2.85,-44.0,-47.375,24.125,0.131,0.4996,0.8091,-0.2803
1.46,1.67,2.64,-44.75,-45.8125,31.3125,0.131,0.4996,0.8091,-0.2803
1.01,1.67,1.98,-42.5625,-36.5625,37.9375,0.1362,0.5008,0.8082,-0.2785
1.27,1.82,1.97,-41.875,-24.625,41.8125,0.1451,0.5046,0.8062,-0.2728
1.67,2.51,3.0,-52.625,-17.75,44.375,0.1497,0.507,0.8053,-0.2683
1.7,2.68,3.45,-63.0625,-10.1875,51.0625,0.154,0.5103,0.8043,-0.2628
2.02,2.64,3.77,-69.8125,0.5,60.75,0.154,0.5103,0.8043,-0.2628
2.25,2.64,4.5,-81.0,16.4375,72.5625,0.158,0.5145,0.8031,-0.2556
1.91,3.15,4.0,-97.625,40.9375,84.9375,0.1625,0.5265,0.8011,-0.2334
1.32,3.42,2.67,-112.375,83.75,96.8125,0.161,0.5345,0.8007,-0.2173
1.06,3.55,1.12,-126.625,135.6875,105.0,0.1578,0.543,0.8005,-0.1987
1.72,3.59,-0.27,-139.3125,169.625,109.9375,0.1578,0.543,0.8005,-0.1987
3.58,4.53,-1.27,-144.8125,160.1875,115.9375,0.1555,0.5515,0.7996,-0.18
3.53,4.89,-1.58,-133.9375,102.875,130.125,0.163,0.5689,0.7911,-0.1546
3.8,5.17,-1.68,-106.5,13.3125,151.75,0.1736,0.5784,0.7828,-0.1505
3.07,4.48,-0.82,-75.625,-70.25,172.0625,0.1865,0.5879,0.7725,-0.1509
2.74,3.76,-0.97,-47.0625,-126.8125,180.125,0.1865,0.5879,0.7725,-0.1509
2.53,3.0,-0.95,-25.5,-162.625,186.8125,0.2007,0.5975,0.7609,-0.1544
2.14,2.54,-0.48,-12.4375,-187.75,197.625,0.2316,0.6176,0.7332,-0.1658
-0.01,2.5,0.67,-4.5625,-200.75,209.125,0.2467,0.6279,0.7178,-0.1718
-1.58,2.3,0.61,0.0625,-196.375,214.6875,0.2599,0.6381,0.7028,-0.1771
-3.6,1.78,0.37,6.3125,-175.5625,209.4375,0.2599,0.6381,0.7028,-0.1771
-6.18,1.06,0.52,13.125,-142.4375,190.0625,0.2705,0.6473,0.6891,-0.1813
-6.11,0.15,0.26,18.4375,-103.0625,172.4375,0.2834,0.6649,0.6658,-0.1849
-5.3,-0.82,-0.03,17.625,-66.5625,165.5625,0.2879,0.6738,0.6552,-0.1838
-4.07,-1.61,-0.4,10.0625,-43.3125,166.8125,0.2927,0.6827,0.6442,-0.1823
-1.53,-1.58,-0.84,4.3125,-43.0625,172.375,0.2927,0.6827,0.6442,-0.1823
-0.67,-1.34,-0.82,6.0,-66.3125,178.1875,0.2986,0.6915,0.6321,-0.1821
-0.41,-1.29,-0.8,14.1875,-103.8125,182.3125,0.3149,0.7077,0.6034,-0.1894
-1.96,-1.81,-0.84,27.0,-144.6875,183.625,0.3239,0.7147,0.5876,-0.1973
-4.06,-2.31,0.12,42.4375,-174.0,173.3125,0.3322,0.7205,0.5726,-0.2068
-5.19,-3.11,0.74,53.4375,-181.6875,149.8125,0.3322,0.7205,0.5726,-0.2068
-5.43,-3.38,1.44,51.25,-165.9375,126.125,0.3392,0.725,0.5593,-0.2158
-4.58,-5.1,1.25,37.0625,-143.5,114.5,0.352,0.7318,0.5373,-0.228
-4.51,-5.48,0.5,16.875,-115.9375,103.125,0.358,0.7338,0.5295,-0.2302
-4.53,-5.35,-0.17,-8.0625,-85.1875,86.8125,0.3639,0.7346,0.5244,-0.2301
-4.22,-4.88,-1.0,-34.3125,-55.1875,66.4375,0.3639,0.7346,0.5244,-0.2301
-4.26,-3.9,-2.59,-56.875,-28.25,45.875,0.3696,0.7343,0.5217,-0.2279
-4.03,-3.57,-3.62,-72.9375,-8.6875,22.125,0.3798,0.7302,0.5234,-0.2205
-3.9,-3.21,-4.29,-85.0,6.4375,-2.1875,0.3843,0.7263,0.5273,-0.216
-2.66,-2.41,-5.97,-94.0,18.5,-25.8125,0.3881,0.7216,0.5331,-0.211
-2.58,-2.22,-7.57,-100.5,33.625,-47.375,0.3881,0.7216,0.5331,-0.211
-3.14,-1.72,-9.53,-103.25,58.125,-71.1875,0.3904,0.7159,0.5412,-0.2051
-3.56,-0.66,-11.21,-103.3125,85.8125,-97.4375,0.3911,0.7095,0.5517,-0.1984
-3.97,2.02,-14.03,-98.5625,115.9375,-114.5,0.3896,0.7028,0.564,-0.1906
-4.1,3.78,-14.11,-86.9375,156.5625,-118.75,0.3853,0.6967,0.5775,-0.181
-4.84,5.55,-14.15,-77.375,195.3125,-112.0,0.3785,0.6915,0.5915,-0.1694
-4.6,10.74,-15.29,-58.0625,218.5,-99.0625,0.3695,0.6877,0.6049,-0.1569
