lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-3.4,-1.58,0.39,24.9375,-121.125,-16.3125,0.143,0.9833,-0.0441,-0.103
-3.64,-0.96,1.24,4.0,-86.9375,-43.6875,0.1406,0.982,-0.0403,-0.1198
-4.13,-0.58,1.71,4.25,-65.125,-52.6875,0.1395,0.9815,-0.0367,-0.1259
-4.42,-0.6,2.03,1.375,-42.75,-57.5625,0.1385,0.9813,-0.0325,-0.1301
-4.19,-0.93,1.4,1.375,-42.75,-57.5625,0.1385,0.9813,-0.0325,-0.1301
-3.6,-0.49,1.23,-4.875,-24.25,-59.125,0.1382,0.9811,-0.0278,-0.1328
-3.1,0.09,1.5,-3.875,-15.625,-69.0625,0.1377,0.9808,-0.0172,-0.1368
-2.97,0.72,2.5,1.5,-20.375,-79.0625,0.1367,0.9807,-0.0109,-0.1395
-3.17,0.86,2.86,3.3125,-21.0625,-88.0625,0.1353,0.9805,-0.0039,-0.1422
-3.15,1.04,3.12,3.3125,-21.0625,-88.0625,0.1338,0.9803,0.0023,-0.145
-2.88,1.31,3.27,1.3125,-17.0625,-95.8125,0.1325,0.9801,0.0109,-0.1472
-1.98,1.81,3.35,0.5625,-10.3125,-114.25,0.1311,0.9799,0.0202,-0.1493
-1.18,1.77,3.27,2.4375,-7.3125,-122.75,0.1293,0.9796,0.0303,-0.1513
-0.65,1.34,3.3,2.0625,-2.6875,-130.5625,0.1275,0.9791,0.041,-0.153
-0.26,0.39,3.16,2.0625,-2.6875,-130.5625,0.1275,0.9791,0.041,-0.153
0.05,0.2,3.19,0.6875,5.6875,-133.5625,0.1255,0.9788,0.0508,-0.1541
-0.17,0.12,3.17,-4.875,20.4375,-132.0625,0.1225,0.9777,0.0731,-0.1539
-0.55,0.07,3.11,-6.75,28.5625,-131.9375,0.1212,0.9772,0.0844,-0.1529
-0.09,-0.04,2.82,-8.4375,37.5625,-129.375,0.1199,0.9766,0.0956,-0.1511
0.44,-0.21,2.57,-8.4375,37.5625,-129.375,0.1199,0.9766,0.0956,-0.1511
0.81,-0.38,2.39,-8.1875,44.625,-128.5,0.1186,0.976,0.1068,-0.1486
0.11,-0.12,2.43,-2.125,46.5,-132.375,0.1151,0.9744,0.1293,-0.1434
-0.17,0.17,2.55,2.0,49.5,-135.0,0.1127,0.9735,0.1409,-0.1406
-0.23,0.27,2.64,5.25,52.0,-137.375,0.11,0.9724,0.1526,-0.1378
-0.16,0.45,2.68,5.25,52.0,-137.375,0.11,0.9724,0.1526,-0.1378
-0.16,1.22,2.61,6.875,50.25,-139.25,0.1072,0.9712,0.1644,-0.1349
-0.55,1.63,2.52,9.1875,48.0,-141.4375,0.1009,0.9682,0.1885,-0.1299
-0.77,1.95,2.32,11.0625,47.625,-144.625,0.0975,0.9664,0.2007,-0.1276
-0.7,2.39,2.19,12.75,47.0625,-145.9375,0.0939,0.9644,0.2129,-0.1255
-0.94,3.22,2.05,14.6875,41.75,-147.5,0.0939,0.9644,0.2129,-0.1255
-1.45,3.73,1.87,15.5625,34.625,-150.75,0.0905,0.9621,0.2252,-0.1242
-1.66,4.14,1.68,13.0,33.6875,-153.0,0.0841,0.9568,0.2504,-0.1211
-1.08,4.12,0.95,8.1875,37.875,-153.6875,0.0814,0.9539,0.2632,-0.119
-0.36,4.24,0.6,3.625,40.5625,-155.9375,0.0788,0.9507,0.2761,-0.1169
0.41,4.44,0.46,1.0625,39.1875,-155.9375,0.0788,0.9507,0.2761,-0.1169
0.49,4.5,0.43,2.3125,32.75,-156.5625,0.0763,0.9473,0.2888,-0.1154
-0.63,4.41,0.29,2.8125,26.3125,-159.875,0.0717,0.9397,0.3147,-0.1133
-0.98,4.41,0.1,0.375,25.3125,-161.4375,0.0698,0.9356,0.3275,-0.112
-1.03,4.43,-0.1,-4.9375,26.75,-158.1875,0.0686,0.9315,0.3398,-0.1104
-0.79,4.8,-0.74,-12.75,27.625,-152.875,0.0686,0.9315,0.3398,-0.1104
-0.66,5.08,-0.93,-20.875,27.625,-147.75,0.0681,0.9273,0.3517,-0.1084
-0.84,5.2,-0.95,-28.9375,28.75,-145.25,0.0688,0.9185,0.3754,-0.1035
-1.08,5.31,-1.01,-36.9375,30.625,-146.8125,0.07,0.9138,0.3875,-0.1003
-1.34,5.56,-0.65,-45.5,32.6875,-147.9375,0.0717,0.9088,0.3995,-0.0968
-1.34,5.63,-0.5,-52.875,34.25,-147.375,0.0717,0.9088,0.3995,-0.0968
-1.42,5.67,-0.31,-58.0625,35.625,-147.1875,0.0737,0.9037,0.4114,-0.093
-1.42,5.63,0.01,-60.625,37.0625,-147.5,0.0781,0.8929,0.4352,-0.0847
-1.07,5.44,-0.22,-61.875,40.3125,-148.125,0.08,0.8873,0.4471,-0.0802
-0.83,5.43,-0.31,-60.625,42.1875,-148.25,0.0818,0.8815,0.4588,-0.0762
-0.59,5.34,-0.34,-56.4375,38.75,-148.125,0.0818,0.8815,0.4588,-0.0762
-0.24,5.03,-0.27,-48.875,32.125,-149.5625,0.0832,0.8755,0.4704,-0.0729
-0.33,4.9,-0.18,-39.9375,21.1875,-151.5625,0.0853,0.8628,0.4934,-0.0698
-0.41,4.9,-0.07,-31.4375,10.75,-152.1875,0.0858,0.8563,0.5046,-0.0693
-0.36,4.81,0.2,-23.8125,8.75,-152.4375,0.0856,0.8496,0.5159,-0.0686
-0.22,4.91,0.27,-17.75,14.0625,-152.875,0.0856,0.8496,0.5159,-0.0686
-0.01,5.08,0.71,-14.0,17.6875,-152.8125,0.0849,0.8429,0.527,-0.0678
0.48,5.23,1.11,-11.25,18.1875,-150.8125,0.0829,0.8293,0.5486,-0.0666
1.59,5.44,1.7,-6.8125,17.6875,-149.1875,0.0814,0.8224,0.5591,-0.0666
1.76,5.45,1.94,-0.5625,14.5,-149.8125,0.0797,0.8152,0.5697,-0.0674
1.88,5.38,2.2,5.625,7.3125,-152.625,0.0797,0.8152,0.5697,-0.0674
2.03,5.28,2.42,10.1875,1.0,-152.25,0.0781,0.8079,0.5801,-0.0688
2.7,4.81,3.19,12.1875,-3.4375,-144.625,0.0754,0.7941,0.5986,-0.0726
3.33,4.43,3.33,11.875,-7.4375,-133.0,0.0745,0.788,0.6067,-0.0746
4.07,4.16,3.24,9.875,-11.0,-121.875,0.0743,0.7822,0.6138,-0.0767
5.59,4.02,3.01,5.125,-17.375,-109.375,0.0743,0.7822,0.6138,-0.0767
5.6,3.99,2.68,-0.1875,-29.625,-94.1875,0.0753,0.7771,0.6198,-0.0792
5.61,4.23,2.36,-4.0,-46.4375,-82.1875,0.0807,0.7683,0.629,-0.0869
5.85,4.56,2.26,-6.25,-63.625,-68.1875,0.0849,0.7651,0.6317,-0.0921
6.38,4.47,1.9,-5.1875,-79.75,-49.8125,0.0898,0.7624,0.6332,-0.0982
6.97,4.26,1.59,-2.75,-93.375,-34.6875,0.0898,0.7624,0.6332,-0.0982
6.96,3.85,0.89,-0.4375,-105.3125,-23.0625,0.0953,0.7603,0.6339,-0.1052
7.25,3.39,-0.24,-0.25,-115.5625,-13.75,0.1082,0.7572,0.6329,-0.12
6.97,2.81,-2.55,-7.5,-119.9375,-0.6875,0.1163,0.7564,0.6312,-0.1263
5.94,2.72,-2.98,-22.8125,-120.8125,13.125,0.1251,0.7562,0.6287,-0.1313
4.56,2.77,-3.19,-38.4375,-114.4375,26.0,0.1251,0.7562,0.6287,-0.1313
1.79,3.37,-2.96,-47.0625,-98.0625,38.5,0.1337,0.7566,0.6257,-0.1347
1.24,3.46,-2.5,-49.4375,-85.125,52.9375,0.1499,0.7599,0.6171,-0.1388
0.83,3.08,-2.37,-45.875,-79.3125,69.0625,0.157,0.7626,0.6116,-0.1406
0.51,2.59,-2.37,-37.0625,-73.5,77.0,0.1632,0.7656,0.6059,-0.1422
-0.31,2.07,-3.12,-29.6875,-65.1875,80.0625,0.1632,0.7656,0.6059,-0.1422
-0.77,1.81,-3.74,-25.5625,-58.5625,87.8125,0.1689,0.769,0.5997,-0.1434
-1.26,1.44,-4.27,-23.3125,-51.875,99.8125,0.1793,0.7777,0.585,-0.1444
-0.6,0.64,-4.87,-21.5,-45.5,112.0625,0.1842,0.7831,0.5762,-0.1445
0.2,0.06,-4.86,-18.5,-43.3125,126.125,0.1895,0.789,0.5663,-0.1444
0.7,-0.38,-4.56,-19.5625,-47.0,141.25,0.1895,0.789,0.5663,-0.1444
1.02,-0.55,-4.19,-25.6875,-55.125,154.6875,0.1957,0.7952,0.5554,-0.1443
0.75,-0.68,-3.77,-27.5,-59.5,165.3125,0.2085,0.8086,0.5309,-0.1443
0.75,-1.02,-3.71,-21.0,-57.8125,174.4375,0.214,0.8157,0.5177,-0.144
0.76,-1.62,-3.84,-13.375,-53.1875,182.125,0.219,0.8231,0.504,-0.1435
