lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
0.36,0.07,-0.13,-2.75,6.875,1.375,0.5765,0.7116,-0.1109,-0.3859
0.35,0.05,-0.12,-3.25,7.5,1.5625,0.5769,0.7117,-0.1107,-0.3853
0.38,0.0,-0.12,-4.0625,7.375,1.25,0.5773,0.7118,-0.1104,-0.3846
0.38,-0.03,-0.1,-4.0625,7.375,1.25,0.5773,0.7118,-0.1104,-0.3846
0.29,-0.02,-0.12,-4.875,7.6875,1.625,0.5786,0.712,-0.1085,-0.3828
0.31,0.03,-0.1,-6.4375,7.875,1.4375,0.5796,0.712,-0.1077,-0.3815
0.25,0.09,-0.1,-6.875,8.5625,1.3125,0.5801,0.7119,-0.1072,-0.3809
0.1,0.18,-0.06,-6.8125,9.75,1.25,0.5807,0.7119,-0.1067,-0.3802
0.28,0.17,0.03,-6.8125,9.75,1.25,0.5814,0.7117,-0.1062,-0.3796
0.44,0.09,0.07,-7.75,8.5625,0.875,0.582,0.7115,-0.1059,-0.3792
0.24,0.09,0.03,-6.625,5.5,1.1875,0.5826,0.7114,-0.1055,-0.3788
-0.01,0.19,-0.1,-6.25,7.4375,0.625,0.5831,0.7112,-0.105,-0.3783
0.05,0.21,-0.01,-5.8125,9.25,1.5,0.5836,0.7112,-0.1046,-0.3777
0.19,0.16,0.0,-5.8125,9.25,1.5,0.584,0.7112,-0.1041,-0.3771
0.19,0.01,-0.05,-5.0625,8.375,2.4375,0.5844,0.7112,-0.1038,-0.3766
0.16,0.02,-0.09,-4.0625,4.75,0.8125,0.5847,0.7112,-0.1036,-0.3763
0.04,0.01,-0.06,-4.0,3.5625,0.0625,0.585,0.7111,-0.1033,-0.3761
0.15,0.04,0.0,-4.0,2.0625,0.3125,0.5853,0.711,-0.103,-0.376
0.05,0.03,0.0,-4.0,2.0625,0.3125,0.5853,0.711,-0.103,-0.376
0.0,0.08,0.0,-3.375,1.5625,-0.0625,0.5855,0.7109,-0.1028,-0.3759
0.05,0.11,0.0,-2.1875,3.9375,-0.875,0.5858,0.7108,-0.1023,-0.3756
0.14,0.05,0.0,-1.5625,4.5,-0.5625,0.5859,0.7109,-0.1021,-0.3754
0.22,0.02,0.05,-1.25,3.5,-0.4375,0.5861,0.7109,-0.1019,-0.3751
0.22,0.0,0.03,-1.25,3.5,-0.4375,0.5861,0.7109,-0.1019,-0.3751
0.21,0.04,-0.01,-1.4375,1.8125,-0.375,0.5862,0.7109,-0.1018,-0.375
0.22,0.05,0.05,-1.375,0.8125,-0.75,0.5865,0.7108,-0.1017,-0.3748
0.22,0.05,0.06,-1.0,0.3125,-0.625,0.5865,0.7107,-0.1017,-0.3748
0.21,0.03,0.05,-0.8125,0.0625,-0.5,0.5867,0.7106,-0.1017,-0.3748
0.2,0.03,0.12,-0.875,0.0625,-0.4375,0.5867,0.7106,-0.1017,-0.3748
0.17,0.01,0.03,-0.625,0.3125,-0.625,0.5868,0.7106,-0.1017,-0.3748
0.13,-0.01,0.08,-0.8125,0.125,-0.4375,0.5869,0.7105,-0.1017,-0.3748
0.12,-0.03,0.0,-0.875,0.0625,-0.75,0.5869,0.7104,-0.1016,-0.3748
0.13,-0.01,-0.02,-1.125,0.5,-0.6875,0.587,0.7104,-0.1016,-0.3748
0.16,0.01,-0.02,-1.125,0.5,-0.6875,0.5871,0.7103,-0.1015,-0.3748
0.14,0.01,0.02,-1.5,0.6875,-0.4375,0.5872,0.7103,-0.1014,-0.3747
0.13,0.04,0.04,-1.1875,0.6875,-0.1875,0.5873,0.7103,-0.1014,-0.3746
0.13,0.04,0.02,-0.625,0.5,-0.1875,0.5873,0.7102,-0.1014,-0.3746
0.15,0.0,0.0,0.1875,-0.375,0.125,0.5873,0.7102,-0.1014,-0.3746
0.17,-0.01,0.0,0.1875,-0.375,0.125,0.5873,0.7102,-0.1016,-0.3747
0.11,-0.06,0.03,0.6875,-1.3125,-0.0625,0.5873,0.7101,-0.1017,-0.3748
