lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
0.43,-0.29,-0.69,-13.75,38.875,3.125,0.6853,0.654,0.3181,0.0385
0.46,-0.33,-0.68,-13.0,36.5625,2.8125,0.685,0.6532,0.32,0.0411
0.48,-0.28,-0.65,-11.6875,34.625,3.0,0.6841,0.653,0.3218,0.0437
0.51,-0.26,-0.55,-11.0625,32.25,2.875,0.6834,0.6526,0.3239,0.0466
0.25,-0.22,-0.39,-10.25,30.1875,2.125,0.6828,0.6523,0.3255,0.0488
0.18,-0.15,-0.32,-9.8125,28.5625,0.9375,0.6823,0.6519,0.3271,0.0507
0.14,-0.14,-0.27,-9.625,26.875,0.4375,0.6821,0.6512,0.3286,0.0525
0.09,-0.08,-0.29,-9.5,24.75,0.3125,0.6819,0.6505,0.33,0.0541
0.0,-0.02,-0.17,-9.4375,21.875,-0.8125,0.6819,0.6501,0.3307,0.055
-0.06,-0.01,-0.14,-8.9375,20.3125,-2.4375,0.6818,0.6494,0.332,0.0563
-0.09,0.0,-0.14,-8.75,19.4375,-4.4375,0.6818,0.6487,0.3333,0.0573
-0.09,0.02,-0.13,-9.0,19.4375,-5.5,0.6818,0.6479,0.3347,0.0583
-0.02,0.01,-0.09,-9.3125,19.6875,-7.125,0.6817,0.6471,0.3362,0.0593
0.0,0.01,-0.17,-9.9375,19.9375,-7.9375,0.6817,0.6462,0.3377,0.0602
0.09,0.08,-0.24,-10.875,21.0625,-8.75,0.6817,0.6453,0.3394,0.0611
0.15,0.16,-0.27,-12.25,22.25,-9.0625,0.6817,0.6442,0.3411,0.0622
0.17,0.2,-0.33,-13.625,23.5,-9.0,0.6818,0.6431,0.3428,0.0634
0.26,0.27,-0.35,-14.625,26.4375,-8.3125,0.6817,0.6421,0.3447,0.0649
0.67,0.39,-0.48,-14.9375,30.875,-5.5,0.6816,0.6409,0.3467,0.0667
0.91,0.48,-0.47,-14.375,32.875,-0.4375,0.6815,0.6398,0.3485,0.0688
0.88,0.56,-0.43,-14.1875,31.5625,1.75,0.6813,0.6389,0.3502,0.0711
0.76,0.62,-0.43,-13.8125,30.0625,1.3125,0.6811,0.6379,0.3517,0.0732
0.73,0.52,-0.19,-12.1875,27.5,1.75,0.681,0.6371,0.3531,0.0751
0.68,0.37,-0.15,-10.625,23.9375,2.4375,0.6807,0.6362,0.3548,0.0774
0.64,0.25,-0.1,-9.375,19.875,3.375,0.6806,0.6356,0.3557,0.079
0.54,0.12,-0.06,-8.3125,16.5,4.375,0.6805,0.6351,0.3564,0.0803
0.15,-0.05,-0.06,-7.6875,13.875,4.5,0.6805,0.6348,0.3569,0.0816
0.01,-0.13,-0.02,-7.1875,12.875,2.375,0.6805,0.6343,0.3574,0.0826
0.01,-0.13,-0.02,-7.375,13.375,0.1875,0.6804,0.6336,0.3585,0.0839
-0.08,-0.2,0.01,-7.625,14.375,-1.4375,0.6804,0.6331,0.3593,0.0848
-0.15,-0.3,0.2,-8.625,15.125,-3.125,0.6804,0.6323,0.3603,0.0857
-0.07,-0.26,0.26,-9.5,15.25,-4.6875,0.6805,0.6315,0.3613,0.0865
0.04,-0.24,0.28,-9.75,14.6875,-4.8125,0.6806,0.6307,0.3624,0.0873
0.04,-0.24,0.28,-9.1875,12.8125,-4.0625,0.6807,0.6296,0.3639,0.0887
0.33,-0.17,0.21,-8.1875,9.75,-3.8125,0.6808,0.629,0.3646,0.0893
0.27,-0.13,0.17,-6.4375,6.5,-4.5625,0.681,0.6284,0.3652,0.0896
0.17,-0.11,0.24,-5.1875,3.0,-5.9375,0.6812,0.6279,0.3656,0.0895
0.15,-0.04,0.27,-3.6875,0.25,-6.0625,0.6815,0.6275,0.3659,0.0894
0.15,-0.04,0.27,-2.625,-1.375,-5.125,0.6818,0.6271,0.366,0.0891
0.21,-0.05,0.29,-1.9375,-1.625,-3.75,0.6821,0.6269,0.366,0.0889
0.19,0.05,0.23,-2.1875,-1.9375,-2.9375,0.6823,0.6266,0.3659,0.0888
0.19,0.09,0.19,-2.9375,-2.1875,-3.375,0.6826,0.6263,0.3658,0.0887
0.13,0.1,0.2,-3.75,-1.25,-4.0,0.683,0.626,0.3659,0.0886
0.13,0.1,0.2,-4.5625,0.0625,-3.8125,0.6833,0.6255,0.366,0.0886
0.22,0.15,0.26,-5.8125,2.1875,-2.75,0.6837,0.6251,0.366,0.0889
0.47,0.24,0.2,-6.625,2.375,-0.6875,0.684,0.6247,0.3658,0.0895
0.41,0.3,0.18,-7.25,1.625,-1.3125,0.6844,0.6243,0.3657,0.09
0.3,0.36,0.13,-7.5,0.875,-2.375,0.6849,0.6238,0.3655,0.0904
0.33,0.32,0.16,-7.3125,-0.1875,-2.375,0.6854,0.6234,0.3654,0.0908
0.33,0.24,0.18,-6.6875,-1.875,-2.5,0.6859,0.6229,0.3651,0.0909
0.3,0.18,0.12,-5.875,-3.6875,-2.8125,0.6863,0.6226,0.3648,0.0909
0.23,0.08,0.03,-4.9375,-4.75,-3.0,0.6868,0.6223,0.3645,0.0908
0.25,0.04,-0.04,-4.3125,-4.6875,-2.5625,0.6871,0.622,0.3643,0.0906
0.24,0.0,-0.1,-4.375,-4.125,-2.0625,0.6875,0.6218,0.364,0.0906
0.22,-0.05,-0.12,-4.1875,-3.1875,-1.75,0.6878,0.6216,0.3638,0.0905
0.24,-0.11,-0.17,-3.9375,-2.6875,-1.875,0.688,0.6214,0.3637,0.0904
0.18,-0.13,-0.21,-4.0,-2.8125,-1.375,0.6883,0.6212,0.3636,0.0903
0.14,-0.1,-0.25,-4.3125,-2.8125,-1.0625,0.6886,0.621,0.3634,0.0903
0.07,-0.08,-0.23,-4.375,-2.9375,-1.0625,0.6888,0.6208,0.3633,0.0902
0.05,-0.04,-0.22,-4.1875,-2.9375,-1.0625,0.6891,0.6206,0.3632,0.0901
0.02,0.0,-0.21,-4.0625,-3.1875,-0.8125,0.6893,0.6204,0.363,0.0901
-0.01,0.0,-0.22,-3.9375,-3.9375,-0.9375,0.6896,0.6202,0.3628,0.0899
-0.08,-0.01,-0.12,-3.4375,-4.375,-1.25,0.6899,0.6201,0.3626,0.0897
-0.09,-0.05,-0.1,-2.75,-4.75,-1.375,0.6899,0.6191,0.3638,0.091
-0.11,-0.07,-0.07,-2.4375,-4.5625,-1.0625,0.6902,0.619,0.3636,0.0908
-0.17,-0.09,-0.06,-2.375,-4.0,-0.375,0.6904,0.6189,0.3634,0.0906
-0.2,-0.09,-0.04,-2.8125,-3.375,0.0625,0.6907,0.6187,0.3632,0.0905
-0.18,-0.12,-0.08,-2.875,-2.4375,0.0625,0.6909,0.6186,0.3631,0.0904
-0.18,-0.13,-0.07,-2.8125,-1.25,0.375,0.691,0.6183,0.3632,0.0904
-0.14,-0.2,0.0,-2.8125,0.0,1.0,0.6912,0.6182,0.3631,0.0905
-0.19,-0.19,-0.03,-3.125,0.75,2.0,0.6913,0.618,0.3631,0.0907
-0.22,-0.18,-0.03,-3.3125,1.375,2.5,0.6914,0.6179,0.3631,0.0909
-0.25,-0.11,0.0,-3.9375,2.25,3.25,0.6915,0.6177,0.3632,0.0912
-0.27,-0.07,-0.01,-4.375,2.75,3.8125,0.6917,0.6176,0.3632,0.0916
-0.28,-0.08,0.01,-4.5625,3.4375,4.1875,0.6918,0.6173,0.3632,0.0921
-0.29,-0.04,0.04,-4.625,3.8125,4.1875,0.6919,0.6171,0.3632,0.0926
-0.34,-0.05,0.04,-4.875,4.1875,4.125,0.692,0.6168,0.3633,0.0931
-0.36,-0.01,0.03,-4.75,4.25,3.6875,0.6921,0.6165,0.3635,0.0935
-0.36,-0.01,0.03,-4.9375,3.75,2.75,0.6923,0.6164,0.3633,0.0936
-0.36,0.03,0.0,-4.625,3.5625,1.625,0.6924,0.616,0.3636,0.0939
-0.33,0.11,-0.06,-4.1875,3.5625,0.625,0.6926,0.6158,0.3638,0.0941
-0.3,0.13,-0.08,-4.0625,3.125,-0.75,0.6927,0.6154,0.3641,0.0943
-0.28,0.14,-0.09,-3.8125,2.625,-1.9375,0.6928,0.6151,0.3644,0.0944
-0.28,0.14,-0.09,-3.1875,2.5,-3.0625,0.6928,0.6146,0.3651,0.0948
-0.15,0.06,-0.09,-2.6875,2.5625,-3.875,0.6929,0.6143,0.3655,0.0948
-0.03,0.04,-0.15,-2.6875,2.375,-4.1875,0.693,0.614,0.3658,0.0948
-0.01,0.05,-0.12,-2.6875,1.75,-4.625,0.6931,0.6136,0.3662,0.0947
0.12,0.05,-0.09,-2.625,1.375,-4.9375,0.6932,0.6133,0.3665,0.0945
0.12,0.05,-0.09,-2.125,1.3125,-5.125,0.6932,0.613,0.367,0.0946
0.18,0.04,-0.12,-1.4375,1.125,-5.0,0.6933,0.6128,0.3673,0.0944
0.2,0.0,-0.12,-1.125,0.8125,-5.1875,0.6934,0.6126,0.3676,0.0942
0.26,-0.01,-0.13,-0.875,-0.25,-4.8125,0.6934,0.6125,0.3678,0.0941
0.26,-0.02,-0.11,-0.3125,-1.0,-4.5,0.6934,0.6124,0.3679,0.0938
0.27,-0.02,-0.12,-0.5,-1.5,-4.125,0.6933,0.6118,0.369,0.0947
0.24,-0.01,-0.1,-0.5625,-1.25,-3.8125,0.6933,0.6117,0.3691,0.0944
0.19,0.02,-0.1,-0.75,-0.8125,-3.5625,0.6934,0.6116,0.3692,0.0942
0.16,0.04,-0.07,-1.0,-0.25,-3.125,0.6934,0.6115,0.3693,0.0941
0.14,0.03,-0.04,-1.1875,0.5625,-2.875,0.6935,0.6114,0.3694,0.094
0.16,0.02,-0.04,-1.3125,1.1875,-2.4375,0.6935,0.6112,0.3696,0.094
0.11,-0.01,-0.02,-1.75,1.375,-2.125,0.6935,0.6111,0.3698,0.094
0.1,0.01,-0.07,-2.0,2.1875,-1.9375,0.6936,0.6109,0.3699,0.0941
0.1,0.02,-0.09,-2.125,3.0,-1.1875,0.6936,0.6107,0.3702,0.0942
0.08,0.02,-0.06,-2.0,3.75,-0.875,0.6936,0.6105,0.3704,0.0945
0.11,0.05,-0.03,-1.8125,4.125,-0.5625,0.6935,0.6104,0.3707,0.0949
0.12,0.02,-0.02,-1.5,3.9375,0.25,0.6935,0.6103,0.371,0.0952
0.11,0.0,0.0,-1.0625,3.4375,0.9375,0.6934,0.6102,0.3711,0.0955
0.12,0.02,-0.01,-1.0625,2.8125,1.1875,0.6934,0.6102,0.3712,0.0957
0.05,-0.02,0.0,-0.8125,2.5625,1.25,0.6933,0.6102,0.3712,0.0959
0.0,-0.02,0.04,-0.75,2.375,1.25,0.6933,0.6101,0.3713,0.0962
-0.01,-0.03,0.05,-1.125,2.25,0.9375,0.6932,0.61,0.3714,0.0964
-0.04,0.0,0.0,-1.3125,2.4375,0.875,0.6932,0.61,0.3715,0.0966
-0.04,0.0,-0.02,-1.5,2.8125,0.3125,0.6932,0.6099,0.3716,0.0968
-0.11,0.02,0.0,-1.625,3.0625,0.0,0.6932,0.6097,0.3718,0.097
-0.07,0.03,0.0,-1.9375,3.5,-0.1875,0.6932,0.6096,0.372,0.0972
-0.1,0.03,0.01,-2.125,4.125,-0.1875,0.6932,0.6094,0.3723,0.0975
-0.06,0.04,0.0,-1.875,4.75,-0.3125,0.6931,0.6093,0.3725,0.0978
