lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-0.87,6.51,-1.75,236.5625,36.625,-3.25,0.2225,0.4363,0.8423,0.2249
-1.04,6.51,-0.88,241.4375,28.25,-6.8125,0.2225,0.4363,0.8423,0.2249
-1.33,6.35,-0.32,246.25,19.8125,-11.0625,0.2122,0.4397,0.8476,0.2079
-1.55,6.15,0.2,249.1875,15.5,-15.625,0.2021,0.4427,0.8526,0.1903
-1.55,5.79,1.1,248.8125,16.25,-18.625,0.1919,0.4453,0.8574,0.1726
-1.42,5.98,1.69,247.0,18.375,-19.8125,0.1815,0.4474,0.8619,0.1551
-1.26,6.16,2.36,244.5625,18.375,-20.875,0.1711,0.4493,0.866,0.1376
-0.5,5.66,3.84,242.5,15.9375,-22.1875,0.161,0.4509,0.8697,0.1201
0.09,5.43,4.84,240.4375,8.625,-23.6875,0.1514,0.4523,0.8729,0.1025
0.7,5.08,5.74,237.0625,-3.25,-23.4375,0.1428,0.4535,0.8757,0.0845
1.01,4.72,6.27,232.1875,-17.6875,-22.375,0.1353,0.4547,0.8778,0.0664
1.01,3.46,6.85,224.9375,-28.5,-22.5625,0.1289,0.4557,0.8795,0.0483
0.87,3.04,7.15,214.75,-35.375,-22.125,0.1234,0.4564,0.8806,0.0308
0.73,2.87,7.45,202.6875,-40.375,-18.25,0.1186,0.4572,0.8813,0.014
0.54,2.85,7.63,189.1875,-40.625,-13.6875,0.1143,0.4581,0.8815,-0.0018
0.29,2.71,8.2,175.875,-36.875,-11.3125,0.1102,0.4589,0.8815,-0.0165
0.23,2.65,8.81,163.625,-33.375,-8.5,0.1063,0.4597,0.8812,-0.03
0.36,2.62,9.38,151.8125,-31.3125,-7.3125,0.1027,0.4604,0.8807,-0.0426
0.73,2.02,10.42,140.1875,-28.75,-8.6875,0.0994,0.4608,0.8802,-0.0542
0.96,1.67,10.75,127.875,-24.75,-11.0,0.0962,0.4609,0.8798,-0.0648
1.17,1.34,10.97,115.4375,-20.875,-13.375,0.0932,0.4607,0.8795,-0.0743
1.38,1.16,10.97,101.125,-16.1875,-13.8125,0.0904,0.4603,0.8793,-0.0825
