lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
0.08,0.06,0.07,0.625,-7.0625,0.125,0.4996,0.7088,-0.2646,-0.4219
0.07,0.11,0.18,0.4375,-6.375,0.6875,0.4995,0.7085,-0.265,-0.4222
0.09,0.24,0.15,0.875,-7.1875,0.625,0.4991,0.7079,-0.2658,-0.4231
0.11,0.18,0.22,1.625,-8.5,1.0,0.4989,0.7076,-0.2665,-0.4235
0.15,0.1,0.22,3.25,-10.125,1.25,0.4985,0.7073,-0.2673,-0.4241
0.13,0.0,0.22,4.625,-12.0625,1.8125,0.4985,0.7073,-0.2673,-0.4241
-0.13,0.03,0.15,5.1875,-13.6875,2.0,0.498,0.7069,-0.2681,-0.4247
-0.22,0.08,0.17,4.9375,-14.0,1.75,0.497,0.7062,-0.2698,-0.4259
-0.2,0.02,0.17,4.25,-12.0625,3.25,0.4967,0.7059,-0.2707,-0.4262
-0.15,-0.07,0.14,4.0,-9.75,4.4375,0.4965,0.7057,-0.2714,-0.4265
-0.05,-0.25,0.23,3.75,-8.25,4.6875,0.4965,0.7057,-0.2714,-0.4265
-0.1,-0.27,0.24,2.5625,-7.0,4.5,0.4963,0.7054,-0.2721,-0.4266
-0.09,-0.24,0.18,1.4375,-3.875,3.9375,0.4964,0.7051,-0.2728,-0.4266
0.01,-0.09,0.21,0.5,-1.5625,3.8125,0.4965,0.705,-0.2731,-0.4265
0.08,-0.09,0.25,0.5625,-1.625,3.5,0.4964,0.7048,-0.2734,-0.4266
0.15,-0.12,0.24,2.125,-3.0625,2.4375,0.4964,0.7048,-0.2734,-0.4266
0.16,-0.15,0.18,3.625,-4.9375,1.6875,0.4962,0.7047,-0.2739,-0.4268
0.0,-0.25,0.03,4.9375,-7.4375,1.5,0.4953,0.7045,-0.2751,-0.4274
-0.01,-0.27,-0.07,5.5625,-9.375,1.75,0.4949,0.7043,-0.2759,-0.4277
0.0,-0.25,-0.11,5.9375,-8.9375,2.75,0.4944,0.7043,-0.2767,-0.4278
0.06,-0.19,-0.15,6.8125,-7.3125,3.75,0.4944,0.7043,-0.2767,-0.4278
0.11,-0.2,-0.2,7.0,-5.625,4.3125,0.494,0.7043,-0.2775,-0.4277
0.11,-0.14,-0.24,7.3125,-3.3125,4.75,0.4933,0.7046,-0.2788,-0.4272
0.11,-0.13,-0.4,8.5625,-0.3125,5.4375,0.4931,0.705,-0.2794,-0.4265
0.24,-0.01,-1.26,10.125,3.8125,6.25,0.4928,0.7057,-0.2799,-0.4252
0.34,-0.01,-1.43,12.875,9.3125,8.0,0.4928,0.7057,-0.2799,-0.4252
0.62,-0.01,-1.38,16.75,10.375,8.9375,0.4924,0.7065,-0.2806,-0.4238
0.88,0.0,-1.71,22.0,5.375,10.0625,0.4902,0.7082,-0.2836,-0.4216
0.91,-0.04,-1.54,28.6875,-2.5625,11.8125,0.4882,0.7088,-0.2863,-0.4211
1.1,-0.09,-1.45,35.5625,-15.1875,13.125,0.4855,0.7091,-0.2899,-0.4211
1.08,-0.22,-1.42,41.8125,-29.1875,15.875,0.4855,0.7091,-0.2899,-0.4211
0.85,0.1,-1.73,46.375,-40.9375,18.0,0.4824,0.7091,-0.2944,-0.4217
0.63,0.35,-1.65,49.375,-47.9375,20.4375,0.4752,0.7085,-0.3047,-0.4236
0.47,0.52,-1.38,52.0,-54.4375,21.9375,0.4712,0.7078,-0.3102,-0.4251
0.36,0.79,-1.29,53.0625,-62.125,20.1875,0.4669,0.7071,-0.3159,-0.4269
-0.14,1.46,-0.75,53.0625,-66.4375,18.0,0.4669,0.7071,-0.3159,-0.4269
-0.2,1.77,-0.53,54.0,-67.125,16.25,0.4625,0.7064,-0.3214,-0.4289
-0.21,1.87,-0.31,55.875,-65.125,14.0,0.4531,0.7053,-0.332,-0.4324
0.01,1.68,0.21,56.75,-63.375,10.9375,0.4482,0.7049,-0.337,-0.4343
0.1,1.51,0.33,56.25,-62.875,8.625,0.4434,0.7045,-0.3418,-0.4361
0.1,1.43,0.62,56.3125,-62.5625,7.125,0.4434,0.7045,-0.3418,-0.4361
