lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
6.38,2.63,-1.08,-50.9375,146.9375,-191.4375,-0.3954,0.2957,0.8176,-0.2963
7.52,2.58,-1.2,-50.9375,146.9375,-191.4375,-0.4073,0.2889,0.8181,-0.2851
8.78,1.75,-1.49,-37.0,128.75,-162.0625,-0.4172,0.2831,0.8182,-0.2764
8.93,1.94,-1.77,-23.3125,105.0625,-132.1875,-0.4172,0.2831,0.8182,-0.2764
9.17,1.45,-1.88,-12.5,79.9375,-97.25,-0.4246,0.2786,0.818,-0.2701
9.6,1.13,-1.84,-1.8125,54.25,-65.6875,-0.4326,0.2735,0.8172,-0.2651
8.84,1.12,-1.75,7.0625,27.0,-32.125,-0.4332,0.2733,0.8167,-0.2659
8.42,1.0,-1.43,13.625,5.25,1.625,-0.432,0.2746,0.8159,-0.2689
7.97,0.84,-1.18,19.625,-13.1875,34.0625,-0.432,0.2746,0.8159,-0.2689
6.76,0.78,-0.52,24.6875,-29.6875,64.875,-0.429,0.2775,0.8149,-0.2736
6.16,0.86,-0.3,29.375,-43.25,93.375,-0.4189,0.2875,0.8118,-0.2878
5.41,0.99,0.0,33.8125,-53.125,119.3125,-0.4121,0.2944,0.8095,-0.2969
4.41,1.17,0.14,37.875,-60.75,142.375,-0.4045,0.3023,0.8067,-0.307
1.85,1.11,0.1,41.6875,-66.875,160.8125,-0.4045,0.3023,0.8067,-0.307
1.04,1.11,0.0,43.9375,-72.625,171.625,-0.3962,0.3105,0.8035,-0.3177
0.35,1.07,-0.09,46.0,-77.1875,177.9375,-0.3782,0.3273,0.7964,-0.34
-0.83,1.08,0.02,48.0625,-79.8125,180.3125,-0.3689,0.3355,0.7924,-0.3513
-1.19,1.2,0.05,49.9375,-80.375,180.375,-0.3597,0.3436,0.7881,-0.3625
-1.8,1.38,0.18,51.5625,-79.125,180.25,-0.3597,0.3436,0.7881,-0.3625
