lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-2.86,0.18,1.68,82.0,-179.0,156.5,-0.3536,0.7566,0.5198,-0.1799
-3.44,0.27,1.9,80.625,-176.0625,147.0,-0.3493,0.7575,0.515,-0.1975
-3.83,0.33,2.18,75.3125,-162.3125,131.75,-0.3455,0.7579,0.5107,-0.2129
-4.32,0.27,2.41,67.375,-142.8125,113.3125,-0.3455,0.7579,0.5107,-0.2129
-6.31,-0.06,2.89,58.0,-119.75,90.375,-0.3423,0.7579,0.5073,-0.2257
-6.69,-0.21,2.89,44.125,-91.1875,64.1875,-0.3384,0.7573,0.5038,-0.2413
-6.79,-0.3,2.82,26.75,-59.5,36.9375,-0.3376,0.7568,0.5038,-0.2436
-6.88,-0.3,2.86,8.0,-27.25,8.8125,-0.3375,0.7564,0.5052,-0.2423
-6.94,-0.41,2.61,-11.375,4.25,-19.375,-0.3375,0.7564,0.5052,-0.2423
-6.8,-0.42,2.51,-31.8125,37.25,-47.1875,-0.338,0.756,0.5078,-0.2372
-6.48,-0.36,2.45,-51.4375,69.5,-73.9375,-0.3408,0.7552,0.5164,-0.2166
-5.67,0.0,2.02,-67.9375,95.6875,-98.875,-0.3429,0.7542,0.5223,-0.202
-5.19,0.17,1.68,-81.8125,116.375,-122.8125,-0.3453,0.7527,0.5291,-0.1851
-4.72,0.28,1.74,-93.3125,134.75,-144.0625,-0.3453,0.7527,0.5291,-0.1851
-4.47,0.31,1.74,-102.1875,152.4375,-162.5625,-0.3481,0.7507,0.5364,-0.166
-3.81,0.89,1.47,-109.0,168.5,-178.0625,-0.3546,0.7445,0.5521,-0.1228
-3.44,1.22,1.29,-112.9375,180.9375,-191.3125,-0.3583,0.7402,0.5602,-0.0995
-2.98,1.52,0.76,-113.8125,188.625,-201.9375,-0.3622,0.7351,0.5681,-0.0754
0.51,2.91,-0.83,-112.5625,198.5625,-210.1875,-0.3622,0.7351,0.5681,-0.0754
2.57,3.08,-1.27,-106.0,210.6875,-211.625,-0.367,0.7293,0.5752,-0.0507
3.92,2.95,-1.52,-73.5625,215.75,-192.8125,-0.379,0.7159,0.5863,-0.0038
5.33,2.93,-1.4,-53.4375,213.4375,-171.375,-0.3862,0.709,0.5897,0.0172
7.05,2.31,-1.01,-33.1875,206.125,-145.0,-0.3942,0.7025,0.5915,0.0359
7.46,2.28,-0.62,-33.1875,206.125,-145.0,-0.3942,0.7025,0.5915,0.0359
8.24,1.95,-0.39,-13.5625,185.625,-115.5625,-0.4023,0.6965,0.592,0.0515
8.42,1.63,-0.46,20.0625,92.4375,-53.25,-0.4148,0.6876,0.592,0.0687
8.75,1.87,-1.23,31.5625,45.25,-23.5,-0.4188,0.685,0.592,0.0705
8.89,1.88,-1.43,39.875,-1.8125,8.125,-0.421,0.684,0.5919,0.0681
8.89,1.77,-1.47,39.875,-1.8125,8.125,-0.421,0.684,0.5919,0.0681
8.25,1.24,-0.71,46.3125,-43.8125,39.0,-0.4217,0.6845,0.5914,0.0619
7.58,1.25,-0.31,56.75,-97.0625,96.1875,-0.4201,0.6896,0.5884,0.0405
6.97,1.45,0.16,60.3125,-109.9375,119.75,-0.4185,0.6938,0.5855,0.0269
6.24,1.54,0.46,63.4375,-117.0,138.625,-0.4167,0.6985,0.5815,0.012
4.51,1.44,0.7,63.4375,-117.0,138.625,-0.4167,0.6985,0.5815,0.012
3.97,1.39,0.8,66.875,-121.5625,153.9375,-0.4148,0.7038,0.5767,-0.0039
3.69,1.36,0.8,75.5625,-130.9375,177.875,-0.4106,0.7148,0.5648,-0.0383
2.33,1.33,0.53,80.4375,-137.6875,186.6875,-0.4082,0.7203,0.5579,-0.0569
1.38,1.65,0.53,85.3125,-143.1875,191.6875,-0.4056,0.7256,0.5506,-0.0763
0.43,1.69,0.65,85.3125,-143.1875,191.6875,-0.4056,0.7256,0.5506,-0.0763
-0.52,1.62,0.73,88.9375,-143.4375,192.625,-0.4031,0.7304,0.543,-0.0958
-2.44,1.35,0.88,94.8125,-138.6875,186.125,-0.3984,0.7384,0.5273,-0.1344
-3.0,1.19,0.86,94.8125,-138.6875,186.125,-0.3962,0.7414,0.5195,-0.1531
-3.19,1.09,0.97,96.1875,-135.375,178.0,-0.3942,0.7437,0.512,-0.1713
-4.06,0.38,1.58,96.875,-133.6875,168.9375,-0.3942,0.7437,0.512,-0.1713
-4.45,0.14,1.91,96.9375,-134.0625,156.625,-0.3921,0.7452,0.5052,-0.1891
-4.71,-0.02,2.17,94.625,-130.125,142.0625,-0.3885,0.7461,0.4933,-0.2214
-4.63,0.15,2.23,88.875,-119.5625,125.8125,-0.3871,0.7458,0.4884,-0.2351
-4.87,0.1,2.47,81.3125,-107.1875,108.875,-0.3861,0.7452,0.4845,-0.2468
-5.89,-0.21,2.83,73.0625,-92.5,87.0,-0.3861,0.7452,0.4845,-0.2468
-6.79,-0.46,3.18,60.5625,-70.75,59.5625,-0.3858,0.7441,0.4818,-0.2557
-7.07,-0.7,3.38,42.8125,-45.6875,32.125,-0.3864,0.7419,0.4802,-0.264
-6.82,-1.01,3.45,24.1875,-23.875,5.75,-0.387,0.7409,0.4814,-0.2637
-6.75,-0.95,3.46,5.0,-3.1875,-20.75,-0.3878,0.7399,0.4841,-0.2604
-6.64,-0.87,3.45,-15.4375,18.25,-47.3125,-0.3878,0.7399,0.4841,-0.2604
-5.65,-0.5,3.15,-35.0,37.8125,-72.5625,-0.3887,0.7388,0.4882,-0.2542
-5.51,-0.39,3.02,-52.375,54.6875,-96.0625,-0.3909,0.7364,0.5,-0.2344
-5.39,-0.24,2.95,-67.5625,69.375,-119.1875,-0.392,0.7347,0.5076,-0.2212
-5.07,0.01,2.91,-81.875,81.875,-140.5,-0.3929,0.7325,0.5162,-0.2061
-4.38,0.4,2.5,-94.5,91.3125,-159.875,-0.3929,0.7325,0.5162,-0.2061
-4.01,0.95,2.09,-105.9375,101.6875,-179.5625,-0.3939,0.7299,0.5257,-0.1892
-3.19,1.28,1.63,-114.3125,114.4375,-198.75,-0.3964,0.7226,0.5461,-0.1501
-1.18,1.99,0.58,-119.1875,127.125,-210.5,-0.3981,0.7183,0.5558,-0.129
-0.34,2.38,-0.01,-119.8125,138.4375,-214.3125,-0.4003,0.7136,0.5649,-0.1071
0.94,2.73,-0.49,-115.875,151.125,-214.25,-0.4003,0.7136,0.5649,-0.1071
2.16,2.78,-0.54,-107.0625,159.0,-209.625,-0.4033,0.7084,0.5729,-0.0853
3.41,2.63,-0.66,-94.4375,158.125,-199.5,-0.4103,0.6971,0.5862,-0.0447
4.35,2.7,-0.98,-81.125,155.5,-189.0625,-0.4145,0.6913,0.5913,-0.0265
5.67,2.79,-1.31,-66.8125,151.5,-173.8125,-0.4189,0.6855,0.5953,-0.0104
6.63,2.88,-1.72,-49.6875,140.375,-152.6875,-0.4189,0.6855,0.5953,-0.0104
