lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
-3.41,5.37,-0.35,283.6875,157.8125,-46.3125,0.1805,0.953,-0.0776,-0.2306
-3.04,5.43,-0.01,285.4375,167.125,-39.375,0.1578,0.9605,-0.0775,-0.2158
-3.06,5.28,0.19,285.25,158.875,-35.0,0.135,0.967,-0.0776,-0.2014
-3.41,5.19,0.53,282.0625,141.8125,-39.1875,0.1122,0.9726,-0.0776,-0.1884
-4.18,4.88,0.85,275.875,131.0625,-47.75,0.0896,0.9772,-0.0768,-0.1762
-4.25,4.89,1.17,269.625,133.8125,-53.75,0.0674,0.9813,-0.0753,-0.1638
-3.87,4.7,1.14,263.4375,146.125,-53.5,0.0457,0.9849,-0.0737,-0.1502
-2.76,3.9,0.61,253.625,160.0625,-50.0625,0.025,0.9879,-0.0721,-0.1354
-2.78,3.88,0.58,239.0625,169.625,-47.6875,0.0056,0.9903,-0.0704,-0.1199
-3.34,3.98,0.94,222.8125,175.3125,-45.4375,-0.0125,0.9921,-0.0688,-0.1039
-3.6,4.23,1.25,209.375,184.25,-43.9375,-0.0294,0.9935,-0.0671,-0.0872
-2.42,3.84,1.2,198.9375,201.375,-40.3125,-0.0452,0.9944,-0.0657,-0.069
-1.8,3.94,1.16,188.625,219.3125,-35.3125,-0.0601,0.9949,-0.0646,-0.0494
-1.51,4.19,0.93,177.625,227.3125,-31.4375,-0.0739,0.9948,-0.0639,-0.0292
-1.97,4.51,0.65,169.625,220.8125,-24.875,-0.0869,0.9941,-0.0635,-0.0095
-2.34,4.84,0.59,163.9375,210.3125,-19.9375,-0.0995,0.993,-0.0635,0.0092
-2.38,5.03,0.67,159.0625,204.75,-17.5,-0.1118,0.9913,-0.0637,0.0273
-2.37,4.95,0.82,155.9375,202.125,-13.6875,-0.1237,0.9892,-0.064,0.0452
-2.46,4.65,0.99,153.1875,200.6875,-9.75,-0.1353,0.9867,-0.0647,0.0629
-2.62,4.84,1.0,149.8125,202.0625,-7.875,-0.1466,0.9837,-0.0656,0.0806
-2.38,5.11,0.75,145.25,208.1875,-4.1875,-0.1575,0.9803,-0.0668,0.0988
-1.54,5.26,0.8,141.8125,214.625,3.125,-0.1785,0.972,-0.0712,0.1356
-1.51,5.38,0.98,140.9375,214.625,10.25,-0.189,0.9672,-0.0737,0.1533
-1.13,5.3,1.28,142.1875,207.3125,13.25,-0.189,0.9672,-0.0737,0.1533
-1.21,4.97,1.57,143.875,192.3125,16.5625,-0.1997,0.962,-0.0763,0.1696
-1.29,4.32,2.21,145.375,172.75,20.375,-0.2107,0.9568,-0.0788,0.1841
-0.88,4.25,2.3,144.375,155.3125,22.125,-0.2324,0.9462,-0.0833,0.2089
-0.63,4.09,2.41,141.5625,139.3125,25.125,-0.243,0.9411,-0.0857,0.2189
-0.88,4.02,2.37,137.5,121.5,30.3125,-0.243,0.9411,-0.0857,0.2189
-0.81,3.87,2.21,133.0625,106.3125,32.25,-0.2534,0.936,-0.088,0.2277
-0.74,3.88,2.26,128.5625,95.8125,33.0625,-0.2635,0.9311,-0.0901,0.2355
-0.94,3.74,2.33,124.0,86.375,35.0,-0.2733,0.9263,-0.0923,0.2424
-1.03,3.57,2.46,119.8125,78.625,35.875,-0.2828,0.9216,-0.0945,0.2487
-0.82,3.71,2.44,114.75,75.125,36.5625,-0.2918,0.9169,-0.0967,0.2545
-0.95,3.76,2.64,109.8125,70.25,39.625,-0.3006,0.9123,-0.0992,0.2599
-1.14,3.74,2.95,105.75,63.375,43.375,-0.3091,0.9078,-0.1018,0.2645
-0.43,3.13,3.22,100.25,57.875,43.5625,-0.3173,0.9034,-0.1044,0.2687
-0.56,2.85,3.15,95.0625,49.875,43.8125,-0.3251,0.8994,-0.1069,0.2722
-0.86,2.77,2.9,89.3125,42.6875,43.8125,-0.3325,0.8954,-0.1094,0.275
-0.61,3.05,2.79,81.75,40.4375,43.875,-0.3393,0.8918,-0.1119,0.2775
-0.86,3.1,2.95,75.3125,38.375,44.5625,-0.3456,0.8883,-0.1146,0.2798
-1.16,2.95,3.16,69.8125,34.4375,45.3125,-0.3516,0.8849,-0.1174,0.2818
-1.29,2.78,3.42,64.0,31.875,44.6875,-0.3572,0.8818,-0.1201,0.2835
-1.54,2.45,3.75,57.875,29.6875,43.4375,-0.3622,0.8789,-0.1229,0.285
-1.72,2.67,3.56,51.25,28.375,42.25,-0.3667,0.8762,-0.1257,0.2863
-1.78,2.74,3.48,44.3125,29.875,40.125,-0.3707,0.8737,-0.1285,0.2878
-1.78,2.61,3.29,38.3125,33.1875,37.6875,-0.374,0.8713,-0.1313,0.2894
-1.84,2.53,3.12,33.1875,36.625,33.9375,-0.3769,0.8689,-0.1342,0.2914
-1.86,2.51,3.18,28.9375,38.375,30.375,-0.3793,0.8667,-0.137,0.2936
-1.94,2.36,3.12,24.9375,37.6875,26.4375,-0.3813,0.8646,-0.1395,0.2958
-2.18,2.26,2.72,20.8125,37.625,21.1875,-0.383,0.8628,-0.1417,0.2981
-2.17,2.34,2.59,16.6875,39.0,15.9375,-0.3842,0.861,-0.1437,0.3007
-2.02,2.26,2.82,12.625,42.8125,11.625,-0.3848,0.8594,-0.1456,0.3035
-1.9,1.89,3.23,9.625,46.125,9.5625,-0.3852,0.8578,-0.1476,0.3067
-1.66,1.59,3.16,6.4375,47.375,6.5625,-0.3853,0.8563,-0.1494,0.31
-1.26,1.68,3.0,2.3125,49.125,3.375,-0.3849,0.8549,-0.1512,0.3134
-0.9,1.62,2.57,-1.25,50.5625,2.3125,-0.3842,0.8535,-0.1531,0.317
-0.93,1.53,2.0,-3.125,48.375,1.9375,-0.3834,0.8523,-0.1548,0.3204
-0.82,1.35,1.82,-3.6875,43.625,0.125,-0.3826,0.8512,-0.1564,0.3235
-0.69,1.23,1.61,-4.25,39.1875,-0.5,-0.3817,0.8503,-0.1578,0.3262
-0.68,1.17,1.46,-4.5625,34.1875,0.125,-0.3809,0.8495,-0.159,0.3286
-0.51,0.96,1.23,-4.375,29.1875,1.6875,-0.3802,0.8488,-0.1602,0.3306
-0.47,0.91,1.19,-3.875,24.0,2.5,-0.3798,0.8482,-0.1613,0.3322
-0.41,0.82,1.12,-3.4375,18.25,3.3125,-0.3793,0.8478,-0.1622,0.3334
-0.39,0.6,0.97,-3.1875,13.875,4.0,-0.379,0.8474,-0.163,0.3342
-0.24,0.43,0.88,-3.5625,11.4375,4.4375,-0.3787,0.8471,-0.1638,0.3348
-0.17,0.37,0.77,-4.25,11.75,5.125,-0.3784,0.8469,-0.1646,0.3354
-0.06,0.29,0.71,-5.3125,11.9375,5.6875,-0.3781,0.8466,-0.1656,0.336
-0.31,0.17,0.57,-6.0,11.1875,5.9375,-0.3776,0.8464,-0.1666,0.3365
-0.27,0.17,0.44,-7.1875,10.25,4.5,-0.3771,0.8463,-0.1674,0.337
-0.33,0.25,0.32,-8.875,10.75,4.125,-0.3764,0.8462,-0.1683,0.3375
-0.34,0.24,0.21,-10.5,11.9375,3.4375,-0.3756,0.8461,-0.1693,0.3381
-0.33,0.09,0.16,-11.25,13.0,2.5,-0.3746,0.8461,-0.1702,0.3389
-0.18,0.14,0.16,-12.0625,13.875,1.8125,-0.3737,0.8461,-0.1711,0.3396
-0.12,0.17,0.02,-12.6875,14.625,2.125,-0.3726,0.846,-0.1721,0.3404
-0.07,0.26,-0.24,-12.75,14.1875,2.625,-0.3715,0.8459,-0.173,0.3411
-0.09,0.26,-0.25,-12.3125,13.875,3.125,-0.3705,0.8459,-0.1741,0.3419
-0.24,0.25,-0.21,-11.3125,12.375,3.375,-0.3696,0.8458,-0.175,0.3425
-0.3,0.27,-0.21,-10.3125,11.8125,3.0,-0.3688,0.8458,-0.1759,0.3431
-0.29,0.33,-0.44,-9.875,11.875,3.125,-0.368,0.8457,-0.1768,0.3437
-0.16,0.36,-0.5,-9.0,12.125,3.1875,-0.3673,0.8456,-0.1777,0.3443
-0.05,0.29,-0.44,-7.9375,10.6875,3.1875,-0.3666,0.8455,-0.1785,0.3448
-0.28,0.14,-0.48,-6.125,8.1875,2.875,-0.3661,0.8453,-0.1791,0.3453
-0.34,0.16,-0.47,-4.875,5.0625,2.5,-0.3658,0.8453,-0.1796,0.3455
-0.31,0.13,-0.38,-4.0625,3.75,2.25,-0.3674,0.8463,-0.1755,0.3437
-0.23,0.08,-0.32,-3.75,4.375,2.375,-0.3669,0.8464,-0.176,0.3436
-0.35,-0.03,-0.17,-4.0625,4.0,2.25,-0.3666,0.8464,-0.1765,0.3435
-0.3,0.0,-0.13,-4.5625,3.75,2.375,-0.3663,0.8465,-0.177,0.3435
-0.31,0.12,-0.19,-5.25,3.875,2.625,-0.3659,0.8466,-0.1776,0.3434
-0.44,0.18,-0.34,-5.4375,3.4375,2.75,-0.3672,0.8476,-0.1737,0.3414
-0.42,0.18,-0.35,-5.4375,3.875,2.0,-0.3668,0.8478,-0.1743,0.3412
-0.37,0.23,-0.35,-4.9375,5.375,1.3125,-0.3663,0.8479,-0.1748,0.3412
-0.3,0.23,-0.36,-4.75,7.0,0.9375,-0.3657,0.848,-0.1753,0.3412
-0.34,0.25,-0.26,-4.25,7.625,0.4375,-0.3651,0.8481,-0.1758,0.3414
-0.38,0.22,-0.22,-3.3125,6.6875,-0.1875,-0.3662,0.8489,-0.1724,0.34
-0.49,0.21,-0.2,-2.0,5.0625,-0.6875,-0.3658,0.8489,-0.1727,0.34
-0.44,0.21,-0.19,-1.5,4.25,-1.6875,-0.3656,0.849,-0.1729,0.3401
-0.31,0.14,-0.06,-1.5,4.5625,-2.0625,-0.3653,0.849,-0.173,0.3403
-0.31,0.16,-0.09,-1.5,4.6875,-2.125,-0.3651,0.849,-0.1731,0.3405
-0.29,0.18,-0.13,-1.625,5.6875,-2.1875,-0.3666,0.8499,-0.1687,0.3389
-0.37,0.21,-0.18,-1.625,7.3125,-2.0,-0.3663,0.8499,-0.1689,0.3393
-0.29,0.18,-0.18,-1.5,7.875,-1.9375,-0.3659,0.8497,-0.1691,0.3397
-0.28,0.2,-0.23,-1.4375,8.1875,-2.0,-0.3656,0.8497,-0.1693,0.3401
-0.25,0.21,-0.21,-1.4375,8.125,-1.9375,-0.3652,0.8496,-0.1695,0.3406
-0.16,0.18,-0.17,-1.3125,7.75,-1.9375,-0.3658,0.85,-0.1675,0.3401
-0.15,0.1,-0.14,-0.875,6.5625,-1.75,-0.3655,0.8499,-0.1677,0.3406
-0.17,0.1,-0.09,-0.375,5.5625,-1.8125,-0.3653,0.8498,-0.1678,0.3409
-0.12,0.17,-0.15,0.0,5.0,-1.75,-0.3652,0.8497,-0.1678,0.3413
-0.1,0.2,-0.11,-0.25,5.6875,-1.3125,-0.365,0.8496,-0.1679,0.3417
-0.08,0.17,-0.06,-0.3125,5.5,-1.0,-0.3661,0.8502,-0.1647,0.3406
-0.04,0.17,-0.07,0.0625,4.875,-0.3125,-0.366,0.85,-0.1649,0.3409
-0.07,0.12,-0.11,0.0625,3.8125,-0.1875,-0.366,0.85,-0.165,0.3412
-0.15,0.13,-0.11,0.1875,2.875,-0.25,-0.3659,0.8499,-0.1651,0.3414
-0.18,0.2,-0.05,-0.1875,1.5,-0.3125,-0.3658,0.8499,-0.1652,0.3414
-0.16,0.21,-0.09,-0.4375,0.0,-0.0625,-0.3671,0.8506,-0.1619,0.34
-0.17,0.28,-0.08,-0.4375,-0.8125,0.0,-0.3671,0.8506,-0.1619,0.3398
-0.2,0.25,-0.05,-0.5625,-0.875,0.1875,-0.367,0.8507,-0.1619,0.3397
-0.25,0.16,-0.04,-0.625,-0.625,-0.375,-0.3669,0.8508,-0.1619,0.3396
-0.19,0.19,-0.03,-1.0,0.1875,-0.75,-0.3668,0.8508,-0.1619,0.3396
-0.17,0.18,0.0,-1.9375,2.5625,-1.0,-0.3671,0.8511,-0.1606,0.3392
-0.18,0.22,0.01,-2.1875,3.9375,-0.8125,-0.3669,0.8511,-0.1608,0.3394
-0.2,0.25,0.0,-2.3125,3.8125,-0.8125,-0.3666,0.8511,-0.1609,0.3397
-0.08,0.2,0.04,-1.9375,3.5,-1.0625,-0.3664,0.8511,-0.161,0.3399
-0.17,0.18,0.0,-2.1875,2.9375,-1.4375,-0.3661,0.8511,-0.1611,0.3401
-0.13,0.18,0.01,-2.4375,2.625,-1.6875,-0.3672,0.8517,-0.1578,0.3389
-0.1,0.18,-0.03,-2.8125,3.75,-1.6875,-0.3668,0.8517,-0.1579,0.3392
-0.07,0.15,-0.09,-3.0,4.1875,-1.375,-0.3665,0.8517,-0.158,0.3395
-0.06,0.2,-0.08,-3.25,4.8125,-1.0,-0.3661,0.8517,-0.1582,0.3398
-0.03,0.16,-0.08,-3.1875,4.5625,-0.6875,-0.3658,0.8517,-0.1584,0.3401
0.03,0.24,-0.12,-3.375,4.3125,0.0625,-0.3657,0.8519,-0.158,0.34
0.04,0.24,-0.17,-3.1875,3.8125,0.8125,-0.3654,0.8519,-0.1582,0.3402
0.0,0.25,-0.17,-2.8125,1.9375,1.375,-0.3651,0.852,-0.1584,0.3403
-0.06,0.32,-0.19,-2.25,-0.4375,2.125,-0.3648,0.8521,-0.1586,0.3401
-0.09,0.16,-0.15,-1.5625,-2.0625,2.25,-0.3647,0.8522,-0.1588,0.3398
-0.1,0.13,-0.12,-0.8125,-3.875,2.5,-0.365,0.8525,-0.1581,0.3391
-0.15,0.15,-0.1,-0.375,-4.4375,2.125,-0.3651,0.8527,-0.1581,0.3387
-0.19,0.21,-0.07,-0.75,-3.75,1.9375,-0.3651,0.8528,-0.1582,0.3383
-0.22,0.2,-0.04,-0.875,-2.75,1.9375,-0.3651,0.8529,-0.1583,0.338
-0.23,0.21,-0.05,-1.0,-1.875,1.75,-0.3651,0.853,-0.1584,0.3377
-0.23,0.21,-0.04,-1.4375,-1.125,1.375,-0.3661,0.8536,-0.1558,0.3363
-0.27,0.21,-0.07,-1.5625,-0.125,0.6875,-0.366,0.8537,-0.1558,0.3362
-0.25,0.25,-0.05,-1.9375,0.875,0.375,-0.3658,0.8538,-0.1559,0.3362
-0.21,0.32,-0.06,-2.125,1.0625,0.4375,-0.3655,0.8538,-0.1561,0.3361
-0.16,0.27,-0.06,-2.1875,1.0,0.5625,-0.3653,0.8539,-0.1562,0.3361
-0.17,0.18,-0.05,-1.375,0.25,-0.25,-0.3659,0.8543,-0.1545,0.3353
-0.24,0.12,-0.06,-1.375,0.25,-0.25,-0.3657,0.8544,-0.1545,0.3352
-0.26,0.15,-0.09,-1.5,0.5625,-0.5,-0.3656,0.8545,-0.1546,0.3351
-0.17,0.29,-0.06,-1.9375,2.0625,-0.5,-0.3654,0.8545,-0.1547,0.3352
-0.14,0.37,0.02,-2.75,3.0625,-0.375,-0.3651,0.8546,-0.1549,0.3353
